"PL1";"PL11";"PL12";"PL14";"PL15";"PL16";"PL17";"PL19";"PL2";"PL22";"PL23";"PL24";"PL25";"PL26";"PL28";"PL3";"PL30";"PL31";"PL32";"PL33";"PL34";"PL37";"PL39";"PL40";"PL41";"PL42";"PL43";"PL46";"PL47";"PL48";"PL49";"PL50";"PL52";"PL54";"PL55";"PL57";"PL58";"PL6";"PL7";"PL8"
"191428479";97.5206611570248;97.3214285714286;99.2063492063492;100;100;97.0198675496689;98.6046511627907;99.3055555555556;97.0873786407767;99.0706319702602;99.0458015267176;100;97.5550122249389;97.5903614457831;100;98.8372093023256;99.5433789954338;97.5708502024292;92.8571428571429;100;95.5357142857143;98.6206896551724;97.6;98.4615384615385;98.2248520710059;100;100;98.1308411214953;96.7592592592593;100;98.9130434782609;92.3076923076923;100;100;97.9220779220779;100;98.6394557823129;97.2972972972973;100;100
"191428556";91.6666666666667;96.4285714285714;92.9824561403509;86.1538461538462;92.1348314606742;90.4761904761905;91.6256157635468;96.3503649635037;80.4123711340206;90.5769230769231;93.6633663366337;98.7654320987654;94.9197860962567;91.25;94.4055944055944;98.2035928143713;88.2629107981221;90.1709401709402;90.8045977011494;94.7368421052632;91.588785046729;86.4468864468865;92.6229508196721;91.8032786885246;87.3493975903614;96.2406015037594;86.6666666666667;91.7874396135266;86.1244019138756;95.6521739130435;92.5;100;96.0474308300395;97.3684210526316;84.8238482384824;100;91.4893617021277;89.1891891891892;100;89.6103896103896
"191428608";66.9421487603306;60;66.3793103448276;53.7313432835821;71.1111111111111;50.3289473684211;72.0379146919431;55.1724137931034;61.9047619047619;58.5321100917431;54.5977011494253;40.6976744186046;52.0884520884521;47.1264367816092;52.9801324503311;67.2514619883041;42.7927927927928;56.1752988047809;63.2978723404255;71.7948717948718;33.0188679245283;69.2832764505119;64.2857142857143;58.3657587548638;59.7633136094675;72.5925925925926;66.4;70.7547169811321;30.8411214953271;72;70.4545454545455;69.2307692307692;66.3003663003663;55.2941176470588;61.4213197969543;83.6065573770492;52.9801324503311;50;36.1702127659574;55.9006211180124
"191428622";87.8048780487805;100;94.2148760330578;100;100;100;77.7777777777778;98.6486486486486;94.2857142857143;98.7226277372263;86.3377609108159;100;100;76.7441860465116;94.7712418300654;98.8304093567251;100;99.203187250996;96.7741935483871;100;100;99.3174061433447;98.4496124031008;94.6969696969697;94.7976878612717;97.0802919708029;85.4838709677419;99.0697674418605;99.0740740740741;100;97.8021978021978;100;92.0863309352518;100;99.25;80.6451612903226;76;100;100;99.4011976047904
"191434348";80.6451612903226;81.8181818181818;87.8048780487805;81.8181818181818;80;80.2325581395349;93.3333333333333;77.7777777777778;75.2941176470588;81.294964028777;86.3453815261044;75;86.3849765258216;82.7586206896552;85.1063829787234;86.4864864864865;82.5242718446602;81.4432989690722;78.6885245901639;100;93.3333333333333;76.7441860465116;86.8421052631579;86.8852459016394;85.7142857142857;85.7142857142857;86.9565217391304;83.9285714285714;77.6119402985075;100;100;100;88.6363636363636;83.6734693877551;88.3116883116883;93.1034482758621;80.8823529411765;100;78.9473684210526;79.6116504854369
"191434388";80;54;71.4285714285714;66.6666666666667;70;71.0843373493976;63.265306122449;59.4936708860759;67.8571428571429;65.6934306569343;66.4;68.1818181818182;65.8653846153846;55.3571428571429;63.0434782608696;63.6363636363636;64;65.2631578947368;80.3030303030303;77.7777777777778;70.9677419354839;58.5365853658537;62.1621621621622;73.7704918032787;53.5714285714286;71.4285714285714;75.5555555555556;71.4285714285714;75.3623188405797;76.9230769230769;63.6363636363636;83.3333333333333;76.1904761904762;78.4313725490196;60.8108108108108;75;76.1194029850746;55.1724137931034;57.8947368421053;67.6767676767677
"191434463";96.551724137931;88.8888888888889;94.8717948717949;89.2857142857143;100;86.25;97.8723404255319;93.4210526315789;92.1052631578947;96.8992248062015;97.4025974025974;95;97.5728155339806;94;95.3488372093023;97.1428571428571;94.6808510638298;95.6521739130435;98.4375;100;96.551724137931;100;97.1428571428571;96.2962962962963;90;84.0909090909091;97.5609756097561;93.4782608695652;92.0634920634921;100;100;83.3333333333333;92.3076923076923;95.6521739130435;90.2777777777778;88.4615384615385;93.5483870967742;92.8571428571429;100;89.6551724137931
"191434540";52;28.2608695652174;65.5172413793103;31.0344827586207;33.3333333333333;52.1739130434783;45.9459459459459;54.5454545454545;31.0810810810811;50;38.3886255924171;40.9090909090909;45.3551912568306;20.3703703703704;47.3684210526316;48.4848484848485;33.3333333333333;49.3670886075949;47.0588235294118;55.5555555555556;50;48.3870967741936;55.8823529411765;48.0769230769231;47.7272727272727;41.025641025641;40.5405405405405;57.7777777777778;52.7272727272727;45.4545454545455;66.6666666666667;33.3333333333333;62.8571428571429;41.8604651162791;45.9016393442623;60.8695652173913;35.2941176470588;28.5714285714286;53.3333333333333;41.7721518987342
"191434570";81.4814814814815;74.5098039215686;89.7435897435897;78.125;83.3333333333333;82.5;88.3720930232558;74.6835443037975;90.7894736842105;81.25;64.406779661017;72.7272727272727;84.6534653465347;85.4545454545455;80.9523809523809;70.9677419354839;77.4193548387097;79.5454545454545;87.3015873015873;80;89.2857142857143;60.5263157894737;80;77.7777777777778;81.25;86.046511627907;88.3720930232558;73.0769230769231;83.6065573770492;75;75;100;85;91.4893617021277;81.3333333333333;82.1428571428571;90.3225806451613;72.4137931034483;88.2352941176471;80.4123711340206
"191434592";62.0689655172414;81.6326530612245;75.7575757575758;71.4285714285714;61.1111111111111;59.4936708860759;61.3636363636364;68.9189189189189;50.6329113924051;62.9032258064516;69.6581196581197;65.2173913043478;71.7171717171717;81.1320754716981;67.5;80;72.7272727272727;72.5274725274725;61.4035087719298;66.6666666666667;46.4285714285714;64.8648648648649;61.7647058823529;69.0909090909091;55.7692307692308;66.6666666666667;59.5238095238095;60.8695652173913;80;69.2307692307692;54.5454545454545;83.3333333333333;73.6842105263158;67.3913043478261;79.3650793650794;65.5172413793103;65.0793650793651;81.4814814814815;86.6666666666667;68.8888888888889
"191434606";96.551724137931;94;100;96.551724137931;94.4444444444444;100;100;98.6486486486486;100;99.1935483870968;98.2832618025751;100;99.5024875621891;100;95;94.4444444444444;98.9690721649485;100;100;100;93.5483870967742;100;97.1428571428571;98.3050847457627;98.0769230769231;97.8260869565217;97.6190476190476;94.1176470588235;100;100;100;100;97.4358974358974;100;98.6842105263158;96.1538461538462;96.7741935483871;96.7741935483871;100;98.9247311827957
"191467266";90;84.7457627118644;93.75;76.1904761904762;96.6666666666667;97.037037037037;80.3418803418803;93.3333333333333;89.873417721519;70.9677419354839;82.8729281767956;80.4347826086957;78.7878787878788;94.5945945945946;90.8333333333333;89.5522388059701;82.9787234042553;73.2426303854875;88.2882882882883;89.4117647058823;88.8888888888889;90.1408450704225;85.3211009174312;85.3448275862069;80.794701986755;77.1929824561404;88.034188034188;79.9126637554585;99.5433789954338;100;50;100;80;77.8688524590164;81.4285714285714;100;70.4918032786885;96.7213114754098;86.2068965517241;100
"191467275";100;84.1666666666667;98.2300884955752;99.2125984251968;100;100;79.4871794871795;100;100;100;91.1602209944751;100;83.3333333333333;100;100;93.2835820895522;89.5833333333333;98.6455981941309;100;100;94.8717948717949;100;97.4358974358974;100;97.3509933774834;100;96.7213114754098;100;100;100;100;100;96.3414634146341;100;100;100;98.9130434782609;86.8852459016394;100;100
"191467284";100;80.8333333333333;99.1150442477876;89.7637795275591;90;93.3085501858736;98.2905982905983;93.3333333333333;83.5443037974684;95.4128440366973;87.7777777777778;93.8775510204082;95.9390862944162;91.7808219178082;98.3333333333333;97.7443609022556;91.25;94.1309255079007;87.7828054298643;96.4705882352941;79.4871794871795;90.9090909090909;88.135593220339;99.1452991452991;95.3333333333333;82.7586206896552;90.1639344262295;79.467680608365;88.5844748858448;75;99.1735537190083;100;93.9024390243902;86.0655737704918;63.2124352331606;85;65.2173913043478;100;83.3333333333333;95.8333333333333
"191467290";92.4528301886792;86.6666666666667;95.2830188679245;92.1259842519685;96.551724137931;87.6865671641791;72.6495726495726;87.6923076923077;89.873417721519;58.5253456221198;67.4033149171271;81.6326530612245;79.7979797979798;87.8378378378378;76.0330578512397;58.7786259541985;82.9166666666667;77.4266365688488;87.7551020408163;98.6842105263158;85.8974358974359;75.3521126760563;61.7647058823529;89;83.2;80.4347826086957;70.7964601769911;91.5384615384615;57.0776255707763;100;86.1111111111111;100;73.5294117647059;88.5245901639344;82.2916666666667;79.6610169491525;84.1463414634146;91.8032786885246;72.2222222222222;85.4166666666667
"191467334";100;100;86;100;100;87.593984962406;100;94.3298969072165;100;91.1627906976744;99.2063492063492;89.7959183673469;100;100;100;96.551724137931;97.7168949771689;96.6321243523316;95.049504950495;100;100;99.2753623188406;93.9655172413793;100;95.3488372093023;71.1538461538462;95.4545454545455;96.3265306122449;98.8372093023256;100;98.0952380952381;100;93.9024390243902;100;91.3793103448276;100;100;100;100;100
"191467394";76.6355140186916;80.1724137931034;83.9285714285714;79.3650793650794;86.6666666666667;83.9080459770115;71.551724137931;77.3684210526316;85.7142857142857;76.6355140186916;76.1111111111111;80.4347826086957;92.6701570680628;89.041095890411;84.1666666666667;87.4015748031496;82.8326180257511;78.2805429864253;71.689497716895;86.7469879518072;77.3333333333333;70.9219858156028;81.0344827586207;78.0701754385965;84.3537414965986;91.2280701754386;66.3934426229508;91.9540229885057;78.4688995215311;87.5;68.0672268907563;100;77.2151898734177;85.9504132231405;76.9633507853403;78.3333333333333;76.9230769230769;64.406779661017;69.4444444444444;91.2408759124088
"191467411";100;97.3913043478261;100;100;100;100;100;98.4293193717277;100;80.9523809523809;100;100;95.8333333333333;100;100;100;99.5726495726496;100;99.0783410138249;100;100;100;100;100;100;91.2280701754386;100;100;100;100;96.6666666666667;100;100;99.1666666666667;100;83.0508474576271;100;91.6666666666667;97.2222222222222;100
"191467437";94.4954128440367;87.2881355932203;91.1504424778761;86.5079365079365;76.6666666666667;96.2121212121212;88.7931034482759;94.8186528497409;98.7341772151899;93.5185185185185;98.8700564971751;89.3617021276596;100;98.6486486486486;87.603305785124;88.7218045112782;90.9871244635193;92.3076923076923;95.9276018099548;97.6470588235294;93.5064935064935;92.8571428571429;89.5652173913043;97.4137931034483;88.7417218543046;87.9310344827586;86.6666666666667;98.062015503876;94.4700460829493;100;88.4297520661157;100;96.2962962962963;97.5409836065574;95.3367875647668;96.6101694915254;95.6521739130435;88.135593220339;100;93.75
"191467450";77.3584905660377;66.1016949152542;93.6363636363636;65.6;96.6666666666667;82.7586206896552;62.280701754386;78.9473684210526;67.9487179487179;77.2093023255814;86.4406779661017;81.6326530612245;71.7171717171717;68.5714285714286;86.4406779661017;90.7692307692308;79.1489361702128;78.0045351473923;66.0550458715596;69.4117647058823;78.3783783783784;70.6293706293706;50.8620689655172;57.3913043478261;34.8993288590604;46.551724137931;74.7899159663866;97.2868217054264;92.4528301886792;100;70;90.4761904761905;68.75;84.1666666666667;91.7098445595855;93.1034482758621;85.5555555555556;78.3333333333333;85.7142857142857;72.5352112676056
"191467494";90.7407407407407;100;98.1981981981982;92.0634920634921;100;82.962962962963;100;87.6288659793814;87.3417721518987;90.7834101382489;97.2222222222222;78.7234042553192;98.989898989899;97.2972972972973;86.6666666666667;88.0597014925373;93.7238493723849;90.293453724605;89.6396396396396;92.8571428571429;100;85.8156028368794;90.5982905982906;74.3362831858407;80.794701986755;91.3793103448276;85.2459016393443;100;91.705069124424;75;95.8677685950413;100;93.8271604938272;93.3333333333333;89.6373056994819;90;84.6153846153846;100;83.3333333333333;95.8333333333333
"191467501";89.9082568807339;100;99.1150442477876;100;93.3333333333333;97.4074074074074;90.5982905982906;100;100;100;99.4444444444444;83.6734693877551;95.4545454545455;100;100;100;99.1666666666667;97.7426636568849;85.1351351351351;100;100;100;100;93.1623931623932;79.4701986754967;100;91.6666666666667;99.6168582375479;99.0867579908676;100;88.3333333333333;100;100;100;100;100;95.6043956043956;100;100;97.9020979020979
"191467511";26.605504587156;16.5217391304348;32.1428571428571;10.4838709677419;23.3333333333333;24.4274809160305;17.3913043478261;13.9896373056995;9.09090909090909;22.8971962616822;12.9943502824859;32.6530612244898;35.7142857142857;21.6216216216216;20.8333333333333;28.030303030303;14.4067796610169;14.3507972665148;23.2876712328767;35.2941176470588;26.9230769230769;8.45070422535211;15.5172413793103;36.6071428571429;21.4765100671141;7.01754385964912;14.7826086956522;40.7692307692308;22.8971962616822;12.5;22.6890756302521;55;14.8148148148148;44.2622950819672;10.4712041884817;12.5;12.2222222222222;45.7627118644068;19.4444444444444;26.5734265734266
"191467515";82.5688073394495;92.436974789916;90.2654867256637;89.9082568807339;86.6666666666667;85.7142857142857;80.1801801801802;80.5128205128205;78.2051282051282;76.8361581920904;97.4522292993631;97.9591836734694;85.7142857142857;93.0555555555556;91.6666666666667;80.5970149253731;82.5;86.75;82.8828828828829;95.2941176470588;92.3076923076923;95.0354609929078;92.2413793103448;86.2068965517241;87.248322147651;98.1481481481482;81.1475409836066;91.9230769230769;89.9082568807339;75;81.8181818181818;100;100;94.1666666666667;91.2371134020619;98.3333333333333;85.5555555555556;55;58.3333333333333;91.5492957746479
"191500834";51.0204081632653;27.4509803921569;56.0344827586207;48.8888888888889;80;71.9457013574661;62.109375;47.0198675496689;70.0854700854701;57.3170731707317;65.2996845425867;56.6666666666667;52.5835866261398;82.4561403508772;84.8039215686274;79.2452830188679;80.6060606060606;72.0183486238532;47.7611940298507;56;34.4827586206897;74.7508305647841;75;71.5909090909091;66.4804469273743;62.6984126984127;24.4897959183673;94.5205479452055;52.2727272727273;0;76.9230769230769;10;53.448275862069;65.8730158730159;62.8099173553719;50;74;81.4814814814815;54.7619047619048;58.3333333333333
"191500871";82.9787234042553;79.4117647058823;82.2033898305085;35.5555555555556;89.7435897435897;83.8709677419355;67.9389312977099;76;49.5726495726496;70.6122448979592;64.7798742138365;63.3333333333333;79.6923076923077;67.6470588235294;63.3663366336634;57.7981651376147;72.4550898203593;75.6880733944954;74.1293532338308;55.7692307692308;64.5161290322581;75.4208754208754;67.1328671328671;71.8232044198895;72.3756906077348;70.4545454545455;82.3529411764706;77.7027027027027;52.9850746268657;100;52.5641025641026;10;71.9298245614035;86.8852459016394;80.6451612903226;83.5164835164835;79.3969849246231;48.0769230769231;73.8095238095238;71.8562874251497
"191500918";71.4285714285714;85.8585858585859;79.6610169491525;81.8181818181818;86.1111111111111;65.4545454545455;82.6254826254826;76.027397260274;91.304347826087;67.2199170124481;70.7395498392283;71.4285714285714;68.5015290519878;77.9069767441861;73.4299516908213;73.1481481481482;70.7602339181286;88.6877828054299;66.1691542288557;73.5849056603774;74.1935483870968;74.7474747474748;70.6293706293706;78.7709497206704;74.0331491712707;79.3893129770992;76;85.0340136054422;74.9034749034749;100;64.1025641025641;90;37.2881355932203;95.1219512195122;84;63.8297872340426;73.2323232323232;80;56.0975609756098;62.1951219512195
"191572790";63.6363636363636;28.5714285714286;63.8888888888889;37.1428571428571;63.1578947368421;40.8839779005525;45.7627118644068;32.5;16.6666666666667;36.3636363636364;40.1273885350318;20;52.2388059701493;59.1836734693878;43.75;31.4814814814815;46.6666666666667;41.5;21.0526315789474;85.7142857142857;8.33333333333333;35.8490566037736;27.5862068965517;38.7755102040816;50.7692307692308;63.3333333333333;21.6216216216216;56.0975609756098;47.4418604651163;42.8571428571429;71.4285714285714;54.5454545454545;54.9019607843137;52.6315789473684;32.4324324324324;40;26.1904761904762;33.3333333333333;66.6666666666667;29.8507462686567
"191572797";54.5454545454545;77.8846153846154;58.3333333333333;68.5714285714286;63.1578947368421;67.4033149171271;71.1864406779661;71.6666666666667;57.6271186440678;78.0748663101604;61.3924050632911;40;79.6019900497512;69.3877551020408;81.25;72.2222222222222;93.1818181818182;65.5;66.6666666666667;71.4285714285714;75;66.0377358490566;57.1428571428571;55.1020408163265;53.125;60;71.0526315789474;73.1707317073171;75.5760368663594;100;71.4285714285714;100;82.3529411764706;73.6842105263158;83.7837837837838;80;82.3529411764706;82.6086956521739;77.7777777777778;76.865671641791
"191572932";63.6363636363636;72.8155339805825;75;77.7777777777778;63.1578947368421;76.2430939226519;93.2203389830509;66.1016949152542;81.6666666666667;70.5882352941177;71.4285714285714;64;62.3762376237624;81.25;93.3333333333333;58.4905660377358;57.7777777777778;71.8592964824121;71.9298245614035;85.7142857142857;91.6666666666667;63.4615384615385;72.4137931034483;79.1666666666667;70.7692307692308;57.1428571428571;69.4444444444444;85;70.2325581395349;85.7142857142857;100;100;62.7450980392157;87.2727272727273;70.2702702702703;70;63.0952380952381;75;100;77.6923076923077
"191572957";88.8888888888889;89;97.0588235294118;77.7777777777778;100;86.8571428571429;89.8305084745763;91.4529914529915;93.1034482758621;91.304347826087;94.9044585987261;84;94;85.4166666666667;100;90.3846153846154;77.2727272727273;92.4242424242424;100;85.7142857142857;90.9090909090909;98.0392156862745;96.551724137931;89.1304347826087;95.3846153846154;100;94.2857142857143;87.5;88.3177570093458;100;100;100;98;96.4912280701754;91.6666666666667;90;96.4705882352941;62.5;100;87.7862595419847
"191572993";90.9090909090909;89.5238095238095;100;86.1111111111111;94.7368421052632;91.1602209944751;94.9152542372881;92.0833333333333;88.135593220339;82.3529411764706;77.8481012658228;52;96.969696969697;100;93.75;98.1481481481482;73.3333333333333;93.9393939393939;96.4912280701754;100;100;92.3076923076923;100;95.9183673469388;100;76.6666666666667;92.1052631578947;97.5609756097561;92.2018348623853;100;100;100;96.078431372549;96.4912280701754;100;70;84.5238095238095;66.6666666666667;100;95.4887218045113
"191573020";100;99.0291262135922;74.2857142857143;91.1764705882353;94.4444444444444;82.4561403508772;98.2456140350877;76.0683760683761;93.2203389830509;89.7849462365591;92.9936305732484;100;90.1041666666667;95.8333333333333;80;100;93.0232558139535;97.4358974358974;92.4528301886792;100;75;94.3396226415094;88.8888888888889;85.7142857142857;92.0634920634921;100;86.4864864864865;89.1891891891892;93.5643564356436;100;83.3333333333333;100;79.5918367346939;94.5454545454545;97.2222222222222;100;95.1807228915663;83.3333333333333;77.7777777777778;82.4427480916031
"191587760";84.8314606741573;91.8604651162791;77.8761061946903;79.9086757990868;88.7323943661972;81.4925373134328;86.9791666666667;87.5;83.8297872340426;76.7624020887728;82.0359281437126;94.2528735632184;84.7058823529412;86.5030674846626;88.0382775119617;86.8020304568528;91.5367483296214;78.2679738562092;83.0687830687831;85.15625;84.9462365591398;82.2349570200573;90.6593406593407;84.8484848484848;78.6127167630058;81.7610062893082;82.2222222222222;88.7438825448613;98.3333333333333;NA;87.5389408099688;100;80.4713804713805;82.0610687022901;83.402489626556;92.3076923076923;83.8297872340426;74.6031746031746;91.6666666666667;86.1495844875346
"191587774";86.5168539325843;87.0588235294118;84.5132743362832;87.2146118721461;90.4761904761905;76.5060240963855;93.2642487046632;79.445727482679;89.406779661017;94.2708333333333;94.2598187311178;93.2584269662921;84.251968503937;89.5705521472393;90.521327014218;82.1428571428571;82.2616407982262;86.2295081967213;91.6230366492147;92.2480620155039;86.5591397849462;88.4726224783862;77.4725274725275;87.5757575757576;92.507204610951;82.2784810126582;84.4444444444444;95.1060358890701;70.8333333333333;NA;92.8125;100;91.9191919191919;94.6564885496183;87.0103092783505;80;82.9059829059829;73.015873015873;85.5421686746988;87.5
"191587812";0.552486187845304;13.6904761904762;0;5.11627906976744;0;0;0.520833333333333;0;0;0;0;0;7.96812749003984;0;4.30622009569378;0;0.444444444444444;1.80921052631579;0;6.97674418604651;0;0;0;0;4.32276657060519;0;0;0;16.2393162393162;NA;0;0;0;0;0;7.75193798449612;0;0;6.09756097560976;0
"191587863";48.6187845303867;48.5380116959064;63.8766519823789;59.4470046082949;77.8301886792453;56.5868263473054;76.4397905759162;62.6168224299065;48.4978540772532;55.8510638297872;63.6363636363636;61.7977528089888;67.0634920634921;57.5;65.0485436893204;31.2820512820513;64.6396396396396;60.3960396039604;64.2105263157895;71.875;57.2222222222222;54.2274052478134;66.6666666666667;65.2439024390244;59.6541786743516;65.8227848101266;68.9138576779026;76.1437908496732;66.1016949152542;NA;61.3207547169811;34.9206349206349;56.0810810810811;64.6153846153846;58.455114822547;65.1162790697674;60.6986899563319;79.3650793650794;69.5121951219512;64.2045454545455
"191587917";48.6033519553073;48.5380116959064;63.716814159292;59.0697674418605;77.1428571428571;56.1194029850746;77.0833333333333;62.7314814814815;48.0851063829787;56.1357702349869;63.1419939577039;62.5;66.6666666666667;57.7639751552795;64.7619047619048;30.9644670050761;64.7191011235955;60.5911330049261;63.9473684210526;71.3178294573643;58.1521739130435;54.0229885057471;66.2983425414365;65.4434250764526;59.4202898550725;66.25;68.5185185185185;76.1827079934747;65;NA;61.4420062695925;35.9375;55.9726962457338;63.4615384615385;58.4199584199584;65.3846153846154;61.2068965517241;79.0322580645161;70.2380952380952;64.4444444444444
"191587952";85.7954545454545;75.9036144578313;83.8565022421525;88.785046728972;82.2115384615385;80.421686746988;82.4468085106383;78.4869976359338;85.3881278538813;81.7460317460317;75.6756756756757;71.9101123595506;83.1325301204819;86.875;89.3203883495146;74.4897959183673;83.6363636363636;85.973597359736;77.5725593667546;77.6;74.0331491712707;76.5395894428153;73.6263736263736;74.6130030959752;80.8259587020649;74.5222929936306;86.5168539325843;92.9392446633826;95.6521739130435;NA;77.0226537216828;88.8888888888889;79.5221843003413;76.7175572519084;81.8565400843882;87.4015748031496;89.0350877192982;90.4761904761905;86.9047619047619;85.8757062146893
"191587994";94.475138121547;90.0584795321637;92.9203539823009;92.6940639269406;97.1830985915493;97.8978978978979;98.9528795811518;96.7517401392111;94.8936170212766;88.9763779527559;97.910447761194;97.752808988764;94.5098039215686;100;80;82.2335025380711;97.5555555555556;94.6078431372549;96.8337730870712;98.4496124031008;90.3225806451613;95.9537572254335;95.6284153005465;94.2424242424242;93.3333333333333;86.7088607594937;98.1481481481482;96.2540716612378;99.1596638655462;NA;91.2225705329154;100;86.1486486486486;96.958174904943;94.6280991735537;81.25;97.8632478632479;95.2380952380952;100;94.7222222222222
"191620946";45.7831325301205;72.6708074534161;53.757225433526;59.5419847328244;74.5098039215686;65.8892128279883;48.062015503876;52.0754716981132;77.9005524861878;62.5668449197861;55.7422969187675;50;60;74.7826086956522;62.0689655172414;73.2283464566929;59.746835443038;53.3632286995516;68.2692307692308;58.7719298245614;42.4;68.361581920904;55.8441558441558;48.4210526315789;52.247191011236;66.2921348314607;57.4074074074074;77.0454545454545;53.2710280373832;100;69.6969696969697;93.75;56.5217391304348;85.7758620689655;60.8058608058608;79.5698924731183;42.962962962963;55.5555555555556;34.375;63.9676113360324
"191620978";30.952380952381;56.25;48.2758620689655;44.6153846153846;63.2352941176471;35.1906158357771;37.007874015748;33.8403041825095;22.0338983050847;38.8739946380697;53.3898305084746;38;36.2944162436548;54.7826086956522;53.6480686695279;41.3502109704641;46.4467005076142;36.9614512471655;22.8571428571429;38.2608695652174;29.3577981651376;40.1129943502825;51.931330472103;45.2296819787986;26.5536723163842;54.8022598870056;50.9259259259259;75.0572082379863;35.8490566037736;38.8888888888889;43.5643564356436;93.75;27.027027027027;74.0740740740741;48.8970588235294;33.3333333333333;49.0706319702602;35.2941176470588;37.5;30.0411522633745
"191621138";81.9277108433735;85.7142857142857;63.2183908045977;70.4545454545455;78.8177339901478;75.4385964912281;78.90625;65.6488549618321;68.8888888888889;82.7956989247312;85.3932584269663;67.6767676767677;81.8877551020408;86.9565217391304;75.7575757575758;82.8685258964143;84.5569620253165;75.6756756756757;70.4761904761905;69.0265486725664;76.4227642276423;88.7005649717514;78.1115879828326;79.7872340425532;89.3258426966292;83.7988826815643;68.2242990654206;93.3940774487472;80.3125;100;88.2352941176471;93.6170212765958;83.5164835164835;96.3203463203463;73.7226277372263;87.0967741935484;85.7677902621723;55.5555555555556;68.75;75.2032520325203
"191652221";90.9090909090909;100;98.1818181818182;100;100;98.1981981981982;100;97.3333333333333;100;98.7012987012987;100;100;100;100;95.0819672131148;100;85.8823529411765;98.5611510791367;97.6047904191617;100;100;98.3870967741936;97.4193548387097;95.3488372093023;99.2;100;100;95.3125;98.8826815642458;100;100;100;100;96.8992248062015;91.7721518987342;100;100;100;100;99.4082840236686
"191652280";92.7835051546392;100;92.7272727272727;100;100;100;100;100;100;100;100;100;100;100;100;94.3661971830986;100;100;64.6706586826347;100;100;100;87.4172185430464;81.1764705882353;86.71875;82.7067669172932;96.6666666666667;92.0634920634921;100;100;81.25;50;98.6577181208054;100;100;100;82.6666666666667;100;100;98.1927710843374
"191652366";95.9183673469388;100;100;100;100;99.0566037735849;76.530612244898;98.1220657276995;100;100;99.468085106383;100;97.6744186046512;98.1481481481482;100;100;100;85.8208955223881;100;100;93.6363636363636;100;100;99.3975903614458;99.2;95.3125;100;100;99.4152046783626;100;100;100;100;95.8333333333333;100;100;100;100;95;96.8553459119497
"191652378";95.6989247311828;96.078431372549;100;96.7741935483871;100;100;97.9381443298969;93.9252336448598;96.039603960396;95.7142857142857;96.6850828729282;100;94.3089430894309;100;93.1034482758621;96.9230769230769;97.4683544303797;100;94.3396226415094;100;100;98.2456140350877;100;90.8536585365854;100;95.2380952380952;79.3103448275862;96.551724137931;99.3788819875776;100;100;100;97.9166666666667;98.4;95.2702702702703;98.7654320987654;97.2222222222222;80;97.5609756097561;96.8354430379747
"191652423";100;98.0392156862745;100;100;81.8181818181818;97.1153846153846;98.9690721649485;98.0952380952381;100;98.5507246376812;98.936170212766;95;100;100;88.135593220339;100;100;100;99.3865030674847;100;98.1651376146789;100;99.3103448275862;100;91.869918699187;100;100;100;98.1927710843374;100;100;100;100;97.6377952755905;100;96.4285714285714;95.8904109589041;100;100;97.5308641975309
"191652465";79.3814432989691;74.5098039215686;94.5454545454545;87.5;85.3658536585366;63.8095238095238;85.1485148514851;70.5357142857143;86.8686868686869;71.830985915493;54.6961325966851;96.6101694915254;72.65625;43.859649122807;59.0163934426229;73.8461538461538;80.2469135802469;83.9160839160839;73.4177215189873;66.6666666666667;84.1121495327103;55.9322033898305;77.0833333333333;70.8074534161491;77.2357723577236;84.4961240310078;78.5714285714286;82.8125;86.5497076023392;37.5;83.3333333333333;100;63.8888888888889;74.6031746031746;64.4736842105263;79.7619047619048;63.8888888888889;100;75.609756097561;81.9277108433735
"191811943";96.875;100;100;100;100;97.3451327433628;100;100;100;100;97.6744186046512;100;98.0769230769231;100;100;100;100;100;100;100;77.7777777777778;82.8125;92;98.0392156862745;96.2264150943396;95.5555555555556;100;94.2028985507246;100;100;100;83.3333333333333;98.3050847457627;100;94.392523364486;100;100;100;100;100
"191811986";6.45161290322581;3.84615384615385;12.9032258064516;15.3846153846154;0;1.70940170940171;12.1951219512195;0;0;0;1.58730158730159;2.5;12.258064516129;11.1111111111111;2.63157894736842;2.12765957446809;1.13636363636364;0;0;0;0;8.95522388059701;32;3.84615384615385;0;17.7777777777778;0;1.47058823529412;0;0;5.88235294117647;0;13.5593220338983;0;2.85714285714286;0;0;0;0;1.01010101010101
"191811988";84.1269841269841;37.3801916932907;65.8088235294118;64.5714285714286;55.7692307692308;56.6448801742919;59.3220338983051;50.0640204865557;46.3730569948187;48.1379310344828;74.8395378690629;58.7121212121212;79.8601398601399;42.436974789916;62.7627627627628;55.6451612903226;51.8424396442186;56.4150943396226;53.8961038961039;76.4227642276423;52.972972972973;63.7417218543046;73.6162361623616;64.6464646464647;48.6363636363636;71.1864406779661;58.6666666666667;61.8962432915921;51.2376237623762;85.7142857142857;42.8571428571429;90.9090909090909;70.5679862306368;57.1428571428571;67.1916010498688;43.5185185185185;51.2110726643599;41.9540229885057;66.6666666666667;46.9719350073855
