CHG;LD;Loading
219164381;LD1;2.32417464556283e-05
219164400;LD1;4.39015032891957e-08
219164411;LD1;0.000279456506735008
219164416;LD1;5.98225861715602e-05
219164461;LD1;0.000469543848744172
219218524;LD1;8.40358824470923e-05
219218536;LD1;5.73501687991955e-05
219254304;LD1;1.78794323589552e-05
219254318;LD1;0.000283061054686985
219254341;LD1;3.86839715888782e-06
219254369;LD1;4.04927585209674e-05
219254406;LD1;4.09791097544051e-05
219254422;LD1;7.01868067263246e-05
219254438;LD1;0.000273714854327329
219254475;LD1;4.84150349801388e-07
219254489;LD1;7.2289462475507e-06
219254505;LD1;2.1830454600773e-05
219254508;LD1;1.43767479784536e-05
219267643;LD1;0.00011195607481178
219267690;LD1;2.92156917803065e-05
219267710;LD1;2.79766715900963e-05
219267728;LD1;0.000260341397855676
219267794;LD1;0.000145251231287136
219267821;LD1;0.000152219457059604
219279560;LD1;3.05073544340825e-05
219279590;LD1;0.000524080003400921
219279605;LD1;7.76668264297242e-05
219279672;LD1;5.8913118942358e-05
219279702;LD1;9.72716724540379e-06
219279756;LD1;0.000575973255468158
219279767;LD1;4.58495515395539e-07
219279807;LD1;5.56411878691119e-06
219296151;LD1;0.000104577089012235
219296162;LD1;1.5914478962676e-06
219296167;LD1;0.000457703817479464
219296200;LD1;1.10980992170965e-05
219296207;LD1;5.4150793903041e-05
219296244;LD1;8.07511417731324e-05
219296306;LD1;8.31156675778785e-05
219296395;LD1;2.69891901079392e-05
219366601;LD1;6.57417156237927e-06
219366641;LD1;0.000162507395835103
219366716;LD1;1.33585148144553e-07
219366823;LD1;4.40017058180103e-05
219366845;LD1;0.00031952448877146
219366859;LD1;3.26376302820367e-07
219373789;LD1;3.47719657053388e-05
219373868;LD1;1.58396275294939e-05
219388093;LD1;0.00216769819683061
219388117;LD1;0.000472457147556886
219388148;LD1;0.00143051916266008
219388165;LD1;2.04474688868271e-06
219388221;LD1;0.00050301783344551
219388227;LD1;0.000351049802207626
219388264;LD1;0.00191679548867111
219388311;LD1;0.00359745185583509
219388332;LD1;0.000976668887450139
219388341;LD1;0.00119393641876128
219390545;LD1;3.63252091405487e-06
219390556;LD1;0.000510780178425597
219390597;LD1;7.90816157275054e-06
219390604;LD1;0.00012518566629202
219390617;LD1;1.14450333261805e-05
219390622;LD1;2.79369230456979e-05
219390625;LD1;0.000193888075242543
219390671;LD1;0.000115952542875491
219390684;LD1;1.26021713798627e-05
219390689;LD1;3.59917167147766e-05
219390692;LD1;0.000207487473500161
219390788;LD1;3.3894039940218e-05
219390796;LD1;0.00118004322419417
219411012;LD1;5.21371742974402e-07
219411054;LD1;1.11228320945117e-05
219411066;LD1;1.1210925378938e-07
219411092;LD1;7.69043254123617e-05
219411174;LD1;7.46337656494318e-08
219531088;LD1;1.37189684752552e-05
219549388;LD1;8.05583133921286e-07
219549413;LD1;1.24627064321929e-06
219549587;LD1;1.67593811591185e-06
219549643;LD1;1.77479926997439e-05
219653339;LD1;1.77125259766653e-06
219653425;LD1;2.09260769716477e-06
219653486;LD1;0.0018472947374055
219653513;LD1;0.000121513163812397
219690284;LD1;1.31616172820826e-05
219690295;LD1;1.27056841299431e-05
219690316;LD1;8.87039003606166e-05
219690370;LD1;1.15504673654559e-05
219690377;LD1;9.90588314303545e-05
219690424;LD1;9.47320659532062e-07
219690474;LD1;2.89154053203474e-05
219690491;LD1;9.95729333043655e-05
219690508;LD1;0.00014794922649945
219690535;LD1;4.52843759531377e-05
219690540;LD1;1.65143288239403e-06
219695188;LD1;0.000205463200166192
219695195;LD1;6.12568215198171e-05
219695239;LD1;1.24213668874209e-05
219695252;LD1;0.000223705713856416
219695256;LD1;6.64322705354526e-07
219695274;LD1;4.38686184068876e-05
219695355;LD1;4.78735653568015e-05
219695399;LD1;6.13653558434604e-05
219695405;LD1;1.93837850482541e-05
219765370;LD1;0.00018447637536172
219765379;LD1;4.50385735532063e-05
219765399;LD1;6.40310467306251e-05
219765414;LD1;9.89478697361708e-05
219765419;LD1;4.62832928100974e-07
219765471;LD1;0.000162441025302801
219765614;LD1;4.24643183277415e-05
219812131;LD1;3.08541554345179e-06
219812145;LD1;8.9863475286906e-06
219812159;LD1;6.59295415756797e-06
219812167;LD1;3.50577928574755e-06
219812274;LD1;8.25411240808505e-07
219812341;LD1;7.7679690009574e-06
219812382;LD1;1.17673641134034e-05
219823841;LD1;3.95195796069593e-06
219823852;LD1;2.74164673900183e-05
219823863;LD1;3.47013668148563e-05
219823893;LD1;1.46256594441109e-06
219823970;LD1;4.54335067194672e-06
219824078;LD1;0.00011908492544761
219851906;LD1;4.84161584523222e-05
219904643;LD1;3.4206730424322e-08
219904668;LD1;0.000258780042191897
219904733;LD1;2.74363629430594e-05
219904869;LD1;2.30934327392824e-05
219948681;LD1;2.91134184974397e-05
219948688;LD1;3.29274972922163e-05
219948709;LD1;3.1014754102559e-05
219948721;LD1;9.6126721156867e-05
219948729;LD1;1.24320118849369e-05
219948742;LD1;1.62406397956277e-06
219948753;LD1;1.87639990785905e-05
219948817;LD1;1.8000347027372e-05
219948903;LD1;5.47713217054129e-05
220017284;LD1;2.10444494037107e-06
220017287;LD1;8.37054507710108e-06
220017307;LD1;2.78412457198985e-05
220017325;LD1;3.84493125747167e-06
220017331;LD1;1.74856654041113e-07
220017371;LD1;1.22212379612941e-05
220017467;LD1;8.10427484609791e-07
220046608;LD1;7.93957818337134e-05
220046629;LD1;0.000220743483068154
220046641;LD1;8.118036058036e-05
220046649;LD1;1.74505237382344e-05
220046662;LD1;4.04843953641198e-06
220046673;LD1;0.000214983155152055
220046679;LD1;0.00027646469824888
220046744;LD1;5.72589717553155e-06
220046794;LD1;9.1761397000743e-08
220046855;LD1;4.14056430051542e-05
220046860;LD1;2.21851468714438e-05
220047712;LD1;0.00138099130393637
220047716;LD1;7.00597226244818e-06
220047739;LD1;2.3184027742114e-05
220047798;LD1;0.000236447693488811
220047805;LD1;0.00301349883913799
220047832;LD1;0.00101563682672646
220047841;LD1;3.58438960601266e-05
220047893;LD1;0.000662329489156289
220047946;LD1;4.18437784010928e-06
220122249;LD1;3.25031088073947e-07
220122273;LD1;1.64279169782138e-06
220122298;LD1;3.44756824765044e-05
220122361;LD1;3.44370168843893e-05
220122426;LD1;5.98910621261994e-07
220256135;LD1;4.71805673452194e-06
220256204;LD1;0.000157376724648442
220256292;LD1;1.15092224383245e-05
220287321;LD1;9.95117136043734e-07
220287328;LD1;2.73060531836967e-06
220287349;LD1;6.52473070679688e-05
220287369;LD1;3.84147597354367e-05
220287393;LD1;1.40778133727663e-05
220287464;LD1;1.06469860562912e-05
220287531;LD1;0.000105788341960626
220287548;LD1;0.000332951006036582
220287575;LD1;4.40995971166016e-05
220287580;LD1;7.80446834021035e-07
220288417;LD1;1.44923320528349e-05
220288428;LD1;4.54959326221667e-05
220288431;LD1;1.45219689709441e-06
220288452;LD1;4.36182421107642e-05
220288541;LD1;1.82070739911107e-05
220288546;LD1;1.47442402007196e-06
220370875;LD1;8.65252108237668e-06
220370922;LD1;5.4599534075096e-05
220370960;LD1;2.17291756041166e-05
220371002;LD1;9.33702346914205e-07
220371053;LD1;3.70204194783474e-06
220371074;LD1;8.2086859426327e-05
220484832;LD1;8.28649018377833e-05
220484856;LD1;7.14463247882611e-07
220484892;LD1;7.29056090139332e-05
220484944;LD1;1.54728694231175e-05
220484991;LD1;3.03585818056552e-05
220484998;LD1;4.49357179151083e-05
220485040;LD1;9.68829612760744e-07
220509980;LD1;6.34256301905133e-07
220510019;LD1;1.27229245697862e-06
220510068;LD1;4.27599129196332e-06
220510075;LD1;3.53471989780434e-06
220545460;LD1;9.20684036435128e-05
220545479;LD1;0.000180291477378407
220545486;LD1;4.61845828701997e-05
220545518;LD1;8.91344661167398e-05
220545548;LD1;2.62500085762667e-06
220545553;LD1;0.000767680691017116
220545559;LD1;1.90919092349653e-05
220545609;LD1;1.25845471922418e-06
220545614;LD1;1.16014228378277e-08
220545617;LD1;2.68410067223481e-05
220545666;LD1;7.82074084600426e-05
220545677;LD1;6.58573810067592e-07
220628956;LD1;3.88413114118608e-08
220629116;LD1;1.37581744184403e-05
220629155;LD1;1.26993215690561e-05
220629211;LD1;5.76237394959537e-06
220654243;LD1;0.000919978756795499
220654250;LD1;0.000358903905140812
220654299;LD1;3.65024015532694e-06
220654385;LD1;1.64738402627452e-05
220654407;LD1;0.000284632775018456
220654446;LD1;2.92209449801163e-05
220654473;LD1;0.000263238960196433
220758750;LD1;2.58084215174538e-06
220758785;LD1;2.19058708467343e-06
220758953;LD1;5.5455444803447e-07
220758955;LD1;4.84104722251472e-06
220767401;LD1;0.000140504105614734
220767441;LD1;5.96247150858701e-05
220767516;LD1;2.30192971434114e-07
220767593;LD1;8.03236006242985e-06
220767645;LD1;1.71139093667379e-07
220807107;LD1;5.85346926359474e-06
220807112;LD1;3.30467708164232e-05
220807137;LD1;1.19859068059353e-06
220807155;LD1;2.69214819516121e-05
220807167;LD1;8.02289002008889e-06
220807264;LD1;1.18074970450382e-05
220807270;LD1;0.000181501348861069
220807303;LD1;4.00014148827205e-06
220807312;LD1;2.67897900235437e-05
220807330;LD1;6.94748886424753e-07
220873484;LD1;4.52892638772368e-06
220873509;LD1;1.40035076936264e-06
220873575;LD1;0.000302625056175136
220873683;LD1;0.000146776778893677
220873739;LD1;7.54883695032593e-06
220904759;LD1;7.10562640173887e-06
220904803;LD1;1.18205352306021e-05
220904870;LD1;6.03909098858833e-05
220904941;LD1;2.8640913568295e-07
220904952;LD1;6.27643452232928e-06
220905006;LD1;2.39972931972415e-06
220911286;LD1;0.000434822823592667
220911515;LD1;5.86118300233012e-06
220911524;LD1;0.000678198391004311
220949691;LD1;5.93761749312794e-06
220949738;LD1;0.000713463433740949
220949818;LD1;1.66477365756655e-07
220949842;LD1;4.40375605192828e-07
220949869;LD1;1.19507769398397e-05
220949890;LD1;0.000956614360568
221014953;LD1;1.513110203316e-07
221014956;LD1;6.30152543306881e-06
221015002;LD1;7.42216637732096e-05
221015065;LD1;6.69598576773448e-05
221015130;LD1;1.7061309242781e-06
221063058;LD1;4.81246935177022e-05
221063147;LD1;5.03156922227503e-06
221063216;LD1;7.79298423525144e-05
221063219;LD1;8.99835594754178e-06
221063224;LD1;0.000115605568290255
221063233;LD1;0.000292822205586634
221063242;LD1;3.32205565300845e-05
221063303;LD1;0.000393036097248598
221095980;LD1;3.29410137908453e-05
221096012;LD1;3.24808079541097e-05
221096066;LD1;1.54859528161868e-05
221096073;LD1;4.29260026074093e-05
221096078;LD1;2.25387631504599e-05
221096086;LD1;0.000186225658126521
221096120;LD1;1.32086849050967e-05
221096170;LD1;2.20190930169935e-06
221096187;LD1;4.05873145472728e-08
221096204;LD1;0.000118155912522516
221096236;LD1;1.81454207246072e-06
221203968;LD1;4.08198355247238e-06
221204001;LD1;0.000266930961911872
221204022;LD1;8.47063137270044e-06
221204033;LD1;5.1832940011805e-06
221204104;LD1;4.05412274294605e-07
221204154;LD1;1.18645870930649e-05
221204220;LD1;8.25651741272075e-06
221222188;LD1;1.39417342525982e-07
221222279;LD1;4.75464482406879e-05
221222348;LD1;0.000131436649530562
221222387;LD1;2.44995123320876e-06
221222436;LD1;9.03238647337264e-05
221222443;LD1;3.78663516609194e-06
221350032;LD1;2.62214913319531e-06
221350053;LD1;7.14117764339552e-05
221350065;LD1;5.19977154979376e-06
221350073;LD1;2.45715079176201e-06
221350086;LD1;2.75991635083118e-06
221350097;LD1;2.20006306687009e-07
221350161;LD1;3.35779642255746e-07
221350229;LD1;2.51981283712803e-06
221350247;LD1;9.74037833720652e-06
221353344;LD1;7.21068674880296e-06
221353504;LD1;2.44552197881786e-05
221363619;LD1;8.98810187568384e-05
221363675;LD1;7.53555729149774e-09
221363761;LD1;0.000171431315468947
221363783;LD1;4.46442058056831e-05
221363822;LD1;0.000121495700525582
221363849;LD1;3.1327697883638e-05
221363874;LD1;0.000122228366483111
221374714;LD1;1.53735470690128e-06
221419707;LD1;0.000495068512657524
221419793;LD1;3.9302968161107e-05
221419815;LD1;9.11712110635756e-07
221419854;LD1;1.13883502889205e-05
221419881;LD1;6.28363711665839e-05
221419969;LD1;9.59449082568869e-07
221420044;LD1;8.62838291528973e-05
221420121;LD1;2.59949612212296e-06
221420151;LD1;1.14519214097395e-08
221420173;LD1;2.63266784306295e-06
221498561;LD1;1.83439791779349e-05
221498654;LD1;0.00026480867449726
221498666;LD1;8.34016824624761e-06
221503705;LD1;2.69856426087807e-05
221503922;LD1;1.72775381924477e-05
221503931;LD1;8.49304687040039e-06
221530908;LD1;3.14165807109498e-05
221530933;LD1;7.59945410376873e-05
221530999;LD1;4.73341590981649e-06
221531068;LD1;5.44097930118569e-05
221531107;LD1;1.42752136178636e-06
221531156;LD1;1.50469565576588e-05
221615228;LD1;3.9497901122246e-06
221615239;LD1;8.67905090284645e-05
221615260;LD1;2.85209542039191e-06
221615321;LD1;3.50172453192261e-06
221615368;LD1;1.94618540252458e-06
221615418;LD1;2.86543870215533e-05
221615435;LD1;2.96726018382914e-05
221615479;LD1;0.000254474411591077
221615484;LD1;7.56695821899985e-06
221635082;LD1;6.19314413319442e-05
221635122;LD1;1.48469551670252e-06
221635197;LD1;7.54541952402013e-07
221635304;LD1;4.77398041279945e-05
221635326;LD1;2.91019254343875e-05
221635340;LD1;1.06186107051699e-05
221636164;LD1;8.71768550133727e-05
221636188;LD1;0.000357396112012135
221636200;LD1;0.000143886125470924
221636322;LD1;5.70698018323935e-06
221636427;LD1;7.19134081569442e-05
221698272;LD1;2.80406557036711e-06
221698406;LD1;6.3647549862459e-06
221702212;LD1;6.36734375618035e-05
221704210;LD1;2.3510118394283e-05
221704362;LD1;0.00370973691965396
221704392;LD1;6.20538930982109e-05
221704428;LD1;9.55378606008404e-07
221706068;LD1;0.00030267219786673
221706232;LD1;0.000123467485120666
221706271;LD1;4.16130924174596e-05
221706298;LD1;0.000620331845660008
221706323;LD1;3.89996236335993e-05
221713017;LD1;0.00022221109811931
221713023;LD1;9.57104488628677e-05
221713083;LD1;0.000284305594730977
221713095;LD1;1.53852877369131e-05
221713103;LD1;4.72397784337846e-05
221713110;LD1;8.93929090070811e-05
221713120;LD1;2.28871765235464e-06
221713133;LD1;8.50174625666384e-05
221756716;LD1;7.77783011346002e-08
221756802;LD1;0.000170988555349551
221756890;LD1;0.000156442598609454
221756915;LD1;7.3901649304104e-05
221835050;LD1;0.000137418761709997
221835056;LD1;5.11485728636049e-06
221835103;LD1;1.83526915376065e-07
221835116;LD1;6.99063531136322e-08
221835155;LD1;7.58118678185104e-07
221835231;LD1;5.12312978179592e-06
221835246;LD1;2.40723936960688e-05
221835249;LD1;0.000243766805777824
221835255;LD1;9.58362769686177e-05
221947069;LD1;4.19810759807045e-05
221947094;LD1;3.34745953657928e-05
221947160;LD1;5.73966194638431e-05
221947230;LD1;0.000191987881448173
221947268;LD1;8.00895467267533e-06
221947317;LD1;2.9414708797821e-05
221947324;LD1;2.09231274987239e-07
221993579;LD1;7.55689564413062e-05
221993589;LD1;8.85971152664982e-07
221993595;LD1;0.000448602925636962
221993634;LD1;1.3911892506619e-08
221993674;LD1;7.44703507971632e-05
221993685;LD1;3.53670248006517e-05
221993713;LD1;0.000293190610364168
221993750;LD1;8.05242628267397e-05
222064560;LD1;5.45517217786691e-07
222064574;LD1;7.92923979070056e-08
222064588;LD1;2.73322686807288e-05
222064596;LD1;2.32976906515193e-05
222064702;LD1;5.17027721717507e-07
222064707;LD1;2.97536219960914e-07
222064761;LD1;1.72916107265837e-05
222064815;LD1;7.90927288479999e-05
222086062;LD1;5.27317560121719e-06
222086093;LD1;0.000143281044576385
222086123;LD1;1.53016232323273e-05
222086196;LD1;0.000251825278514292
222086213;LD1;0.000115481038585445
222086256;LD1;5.46582496473e-07
222086263;LD1;0.000218304322213363
222086305;LD1;1.63908408438644e-07
222108085;LD1;2.60477523641459e-05
222108092;LD1;4.70013073332425e-07
222108099;LD1;7.48906289934378e-06
222108105;LD1;1.34779910857419e-07
222108185;LD1;0.000160184614121016
222108222;LD1;9.48124528988319e-07
222116240;LD1;0.000171679578906356
222116246;LD1;0.000141236714558821
222116253;LD1;0.0002915069656885
222116307;LD1;7.65723340026033e-05
222116361;LD1;0.000384359639897074
222116393;LD1;1.8662099644821e-05
222116504;LD1;9.50947186571846e-05
222147527;LD1;1.58777335342648e-05
222147567;LD1;1.66589650004303e-07
222147577;LD1;0.000227114452900539
222147580;LD1;2.68846455960998e-05
222147586;LD1;0.000761365617100969
222147682;LD1;3.23795416560363e-06
222147688;LD1;4.27604652637853e-05
222168209;LD1;8.076685292382e-05
222168235;LD1;1.54894983581998e-05
222168241;LD1;0.000185549712097158
222168260;LD1;0.000122147820495217
222168267;LD1;7.84097485647837e-05
222168309;LD1;0.000123848006946512
222168344;LD1;5.37978253852244e-05
222168362;LD1;6.39628525781767e-06
222168398;LD1;0.000377450647031901
222168419;LD1;9.8281404299326e-06
222168422;LD1;0.000123414528774483
222168430;LD1;7.3815947709716e-05
222274277;LD1;0.000107384337101969
222274307;LD1;3.02726059739129e-11
222274340;LD1;2.74707323273668e-05
222274359;LD1;2.29949693004818e-06
222274501;LD1;0.000111844507074483
222309299;LD1;2.47531868807996e-05
222320548;LD1;0.000414113577123181
222320551;LD1;2.22645902125591e-05
222320553;LD1;4.06431347070292e-05
222320575;LD1;1.20928194360708e-06
222320577;LD1;0.000109361537569566
222320585;LD1;0.000165338802366716
222320592;LD1;0.000610135318575415
222320594;LD1;0.000113710751256966
222320599;LD1;2.57999474620299e-06
222320602;LD1;0.000633818699505449
222320630;LD1;0.000212672747721393
222320632;LD1;8.09530103652402e-06
222320636;LD1;0.000453469624522369
222320638;LD1;2.27241277021275e-05
222320656;LD1;0.000238080383913327
222320658;LD1;1.7157488193313e-05
222320663;LD1;5.02519745686798e-05
222320666;LD1;0.00055618851216556
222320694;LD1;0.000223445776112819
222320696;LD1;9.52227501860488e-06
222320700;LD1;0.000813429567244357
222320702;LD1;3.14715255793284e-05
222320726;LD1;1.7559513473807e-05
222320729;LD1;7.92902154674792e-05
222320760;LD1;1.23567569934035e-06
222320762;LD1;0.000313326737694292
222320779;LD1;0.000397105944133999
222355603;LD1;7.29239094744455e-05
222355622;LD1;4.99317787724449e-05
222355629;LD1;0.000106886550189917
222355633;LD1;2.01533074322642e-07
222355640;LD1;5.94423117311861e-06
222355681;LD1;8.34893825295999e-08
222355702;LD1;4.87885873535553e-06
222355790;LD1;3.42148928046943e-06
222355801;LD1;2.17199173936357e-06
222355814;LD1;1.45464839429286e-05
222355822;LD1;3.00641881136268e-05
222355835;LD1;0.00010642848277835
222355855;LD1;6.54826314816052e-06
222365427;LD1;3.73032676762198e-05
222365431;LD1;0.000570266561200752
222365626;LD1;7.9154402500525e-06
222365654;LD1;3.37206266335084e-07
222387032;LD1;7.97396982145141e-08
222387095;LD1;1.8664913024356e-08
222429374;LD1;2.26192186776516e-05
222429399;LD1;2.80334319089973e-05
222429466;LD1;2.82829385340306e-05
222429531;LD1;2.79307653049478e-05
222432594;LD1;2.40436571162977e-05
222432635;LD1;1.45233056888812e-05
222432698;LD1;0.000433217045899684
222432765;LD1;0.000833131181685263
222432772;LD1;0.000222152304982944
222432828;LD1;9.77317748175469e-05
222448905;LD1;1.21949456704794e-05
222448916;LD1;2.35793874909901e-05
222448937;LD1;1.46213725859425e-07
222448961;LD1;4.58770544342008e-06
222448991;LD1;1.39969880825781e-05
222448998;LD1;3.28670571735336e-06
222449011;LD1;0.000213731058668227
222449133;LD1;0.000386511281196467
222449160;LD1;2.32010837248689e-05
222449165;LD1;1.47289967688517e-07
10782069;LD2;7.79203309076928e-06
10782125;LD2;3.91378039621861e-06
10782212;LD2;0.000130248146436385
10782234;LD2;8.60187107067016e-06
10782273;LD2;1.71231336348605e-05
10782300;LD2;5.59412627559813e-05
14835191;LD2;3.64485696509044e-06
14835232;LD2;4.52976926115835e-06
14835245;LD2;3.23208966559933e-05
14835256;LD2;2.54433554281683e-07
14835299;LD2;4.60301036002272e-05
14835328;LD2;1.06034045370677e-06
14835395;LD2;1.87192149731038e-05
14835412;LD2;1.3015526476431e-05
14835429;LD2;8.71451902812908e-05
14835444;LD2;4.1374392527517e-05
16754697;LD2;1.1426938179832e-07
21832611;LD2;4.61456597256127e-05
21832636;LD2;9.07617829999724e-05
21832702;LD2;0.000979636655659764
21832772;LD2;8.25598662477887e-05
21832867;LD2;2.30090685463803e-05
23777820;LD2;0.00216990010814997
23777825;LD2;0.00206042851623777
23777944;LD2;0.00217650959497021
23777949;LD2;0.00209100328588653
23777975;LD2;0.00214095945916725
23777981;LD2;0.00229177290265694
24544973;LD2;0.000431664777672869
24545041;LD2;0.00090439509805875
24545047;LD2;0.000469597584829628
24545049;LD2;0.000951947072175344
24545068;LD2;0.000885515418696
24545125;LD2;0.00159911712781623
24545127;LD2;0.000810328765670886
24545134;LD2;0.000174263144965683
24545137;LD2;0.000799666270890742
24545160;LD2;0.0018428057459249
24545162;LD2;0.000817224084308968
24545184;LD2;0.00087399935841424
24767036;LD2;0.000755393783878458
24767087;LD2;8.37724102485999e-05
24767153;LD2;0.0003542928618657
24767217;LD2;0.000308023332059626
24767244;LD2;2.2693167354519e-05
24767265;LD2;0.000116442214204544
24767287;LD2;1.37689788611868e-05
27184717;LD2;1.70272211948787e-06
27184741;LD2;5.48825488581492e-05
27184766;LD2;4.47670659024813e-05
27184789;LD2;5.12494205908163e-06
27184795;LD2;3.54278303776061e-07
27184832;LD2;4.98338269359295e-07
27184887;LD2;1.91805760301427e-07
27184898;LD2;0.000181486969834891
27184912;LD2;0.000394442248226297
27184924;LD2;4.39168647159215e-07
27184928;LD2;0.000270869378883382
27184937;LD2;1.68954212476715e-05
27645853;LD2;4.51263866202657e-06
27645856;LD2;8.09909350553946e-06
27645868;LD2;4.88722363701093e-05
27645870;LD2;2.67217024862585e-06
27645884;LD2;1.86693534657546e-06
27645890;LD2;0.000181596696390112
27645920;LD2;3.17457253820343e-05
27645922;LD2;3.51419241745681e-05
27645995;LD2;1.95775706619552e-05
27645998;LD2;1.23961971103128e-05
27646000;LD2;1.33929675538372e-05
27646054;LD2;3.43743341525003e-06
27646073;LD2;0.000336042495589688
27646108;LD2;4.45662393806915e-06
27646113;LD2;9.38786489492295e-06
28244987;LD2;2.77595149309742e-05
28245019;LD2;7.66914818544593e-06
28245066;LD2;7.58196266716693e-07
28245125;LD2;1.44475891797015e-09
28245136;LD2;0.000232065557094777
28245170;LD2;3.09018130930954e-05
28245173;LD2;0.000344260594123857
28245203;LD2;3.00492896151504e-05
28245220;LD2;0.000127598579131641
28245224;LD2;0.000419595719160989
34879683;LD2;1.05381862221467e-05
34879722;LD2;3.41059548186761e-09
34879739;LD2;1.61262475827676e-06
34879826;LD2;3.02815407348234e-07
34879848;LD2;1.34999811972817e-06
34879887;LD2;2.46817767491004e-05
34879939;LD2;3.34146534866317e-05
47142988;LD2;5.25015641593395e-08
56903981;LD2;0.000921496967367264
56904002;LD2;0.000497137409145944
56904014;LD2;0.000228458128776337
56904022;LD2;4.34597976784118e-05
56904046;LD2;2.73516999631672e-06
56904052;LD2;0.000100213754784385
56904089;LD2;0.000344291134244036
56904114;LD2;9.09508413494581e-06
56904138;LD2;0.00135454341218473
56904164;LD2;0.000195208903132518
56904181;LD2;5.4490711519721e-07
56904198;LD2;4.27307988662333e-06
56904215;LD2;0.000490205815091211
56904225;LD2;0.000327086582660671
57017005;LD2;0.000462154168856184
57017066;LD2;0.000432431170150052
57017131;LD2;0.000377284111011182
57212345;LD2;4.67629281316682e-05
57212401;LD2;6.03718206294534e-05
57212440;LD2;1.09854649151331e-05
57212510;LD2;3.50005408263683e-05
57212601;LD2;1.27471279688207e-07
57519293;LD2;0.000123660471319404
57519452;LD2;0.000255405293262633
57519529;LD2;6.4167145723966e-05
57519546;LD2;3.17913326034061e-05
57520991;LD2;0.000177017052831357
57521001;LD2;6.47188041676142e-06
57521143;LD2;0.000383608531686398
57521187;LD2;7.88884369085457e-06
58150217;LD2;0.000114392796357749
58150235;LD2;7.46441939496406e-05
58150245;LD2;0.00169894383370606
58150252;LD2;0.000208519292536699
58150262;LD2;1.88307059677591e-05
58150272;LD2;4.5646671773509e-05
58150294;LD2;0.000116634146532272
58150312;LD2;8.02315399509345e-05
58150322;LD2;0.00183005171802618
58150329;LD2;0.00031722182042504
58150339;LD2;1.8579830152653e-05
58150349;LD2;4.15840706184553e-05
58150398;LD2;0.000203387909720594
58323736;LD2;0.000280695402051338
58323769;LD2;0.000509680899617072
58323785;LD2;7.68563097843613e-06
58323802;LD2;5.06542578813827e-08
58323883;LD2;1.73083510161673e-05
58323895;LD2;2.15404280794321e-05
58323911;LD2;0.000712393551522581
58323956;LD2;0.000179687357396134
58323977;LD2;0.00015271000634456
58323988;LD2;2.54972717118905e-06
58412498;LD2;4.01831995052346e-05
58412523;LD2;2.44164252279734e-05
58412658;LD2;4.02117948702222e-05
58412697;LD2;0.000106548388401922
58412753;LD2;0.00020713162254395
58896100;LD2;1.29253962382459e-05
58896262;LD2;0.000211370182274923
58896339;LD2;7.24175166844767e-07
58896349;LD2;2.10780187668435e-05
58896356;LD2;6.76489088750957e-05
58917382;LD2;1.11942259524122e-05
58917424;LD2;1.04462949008831e-05
58917427;LD2;1.37233550206312e-05
58917556;LD2;5.86648816920092e-07
59092144;LD2;0.000692088859803903
59092171;LD2;0.000760529143546923
59218587;LD2;8.202400691879e-07
59218595;LD2;1.17396685130041e-05
59218634;LD2;9.074346995148e-06
59218731;LD2;7.28569007524179e-05
59218742;LD2;0.000132489357943199
59218746;LD2;4.64159435405724e-08
59218789;LD2;1.19837689505173e-05
59218801;LD2;1.11020263476964e-05
59218819;LD2;1.82930763605273e-05
59218844;LD2;3.60650100007235e-08
59218849;LD2;3.08275988464054e-09
59677147;LD2;8.24821925620899e-10
59677158;LD2;0.000257288558598128
59677179;LD2;8.53275822245923e-07
59677233;LD2;6.35660405467e-05
59677240;LD2;0.000233199319872904
59677284;LD2;1.33649810057222e-05
59677334;LD2;3.61817021110603e-05
59677351;LD2;1.33681513629096e-06
59677368;LD2;0.000140588496055846
59677400;LD2;0.000153025341017872
59942797;LD2;3.28741708300289e-06
60159727;LD2;3.14175188318231e-05
60159743;LD2;1.89936653624601e-07
60159760;LD2;0.000159480898495688
60159810;LD2;0.000206893381965861
60159845;LD2;0.000199714898545964
60159864;LD2;0.0003889274032029
60159918;LD2;3.51659166501292e-06
60159939;LD2;1.75020529493957e-05
60159950;LD2;5.7769796374934e-05
60750379;LD2;8.90265412747784e-06
60750421;LD2;1.80737500537394e-05
60750427;LD2;5.75694011690099e-05
60750499;LD2;2.20681344711902e-06
60750507;LD2;5.19461761200491e-06
60995213;LD2;0.000495147497074423
60995288;LD2;0.000198103710969686
60995363;LD2;4.85937393342487e-05
60995393;LD2;0.000205189528626587
60995415;LD2;0.000153168614564676
60995429;LD2;4.95940957967728e-07
61029453;LD2;1.60940739480873e-06
61029478;LD2;4.77004860280563e-09
61029544;LD2;4.50329764737963e-05
61029653;LD2;5.68528690025628e-06
61029709;LD2;7.07135775646961e-06
61266039;LD2;6.44779166998253e-06
61266105;LD2;0.000671418287623184
61266168;LD2;0.000668490136473054
61266216;LD2;4.27431210731538e-05
61266238;LD2;1.81644782955683e-05
61417411;LD2;7.12369387768736e-05
61417446;LD2;0.000101996379709639
61417468;LD2;0.000340365157158529
61417471;LD2;9.24300580129464e-05
61417628;LD2;0.000326023737176293
61421465;LD2;0.000313373317979874
61421487;LD2;4.59187553580247e-05
61421490;LD2;0.000404059386864301
61421536;LD2;9.99548985199186e-05
61421597;LD2;0.000103917053027891
61421662;LD2;2.13370611100627e-07
