CpG;LD;Loading
2350986;LD1;7.35632143100258e-05
2350993;LD1;2.05850464488899e-05
2350994;LD1;0.000145715817202013
2351037;LD1;8.74581933177032e-05
2351038;LD1;3.66824036217776e-07
2352554;LD1;7.82332852346779e-06
2352567;LD1;0.00011720348264847
2352599;LD1;9.64827171406939e-06
2352601;LD1;0.000103711341448222
2352611;LD1;1.48722055012219e-08
2352626;LD1;8.73862399775858e-05
2358811;LD1;1.47554738344847e-05
2358874;LD1;4.66268426518778e-08
2358883;LD1;4.84308983739137e-06
2358913;LD1;5.59717514028148e-05
2363696;LD1;0
2363697;LD1;0.000165095981478516
2363707;LD1;3.32359907119941e-07
2363708;LD1;3.25744070866289e-05
2363753;LD1;3.71543829423308e-08
2363754;LD1;2.59418595986476e-06
2363768;LD1;1.04396587743636e-07
2363769;LD1;0.00277188243658412
2363779;LD1;0.000188383615429043
2363780;LD1;1.89029797769879e-05
2363809;LD1;0.000797978202019585
2363810;LD1;0.000682057631563513
2367504;LD1;1.17075918799315e-08
2367532;LD1;1.13699095658278e-06
2367563;LD1;6.37952674909062e-05
2367566;LD1;5.65644784191132e-06
2367575;LD1;2.41943611228609e-07
2367587;LD1;7.38318124210176e-07
2367595;LD1;1.23860929533381e-07
2367602;LD1;2.38951424738323e-06
2367610;LD1;0.000333375723331964
2367837;LD1;3.87246263213983e-07
2367840;LD1;5.86099620272614e-08
2367849;LD1;3.33363600615194e-06
2367861;LD1;1.30695708987729e-06
2367876;LD1;7.0516744148982e-05
2367884;LD1;1.20543911968682e-06
2377851;LD1;4.47048696322954e-05
2377897;LD1;0.000524622734666154
2377912;LD1;0.000321247550799911
2377923;LD1;0.000322390008291721
2377953;LD1;3.07217443185172e-06
2379785;LD1;8.49686236371723e-05
2379800;LD1;3.85378984139123e-05
2379806;LD1;0.000417760204001981
2379870;LD1;1.17978463454006e-05
2382204;LD1;1.85086465841765e-08
2382205;LD1;3.56622634412797e-05
2382250;LD1;0.000335356093687088
2382251;LD1;4.67511274560694e-05
2382265;LD1;1.87212260644643e-05
2382266;LD1;0.000182812615971353
2382276;LD1;6.99352169573172e-07
2382277;LD1;0.000175743543771407
2382306;LD1;6.54584658049348e-07
2382307;LD1;0.010281237230085
2383610;LD1;3.02363285905409e-06
2383625;LD1;0.00492026069851236
2383636;LD1;0.000755076114749437
2383666;LD1;1.77637067925321e-07
2387379;LD1;0.00578235097661572
2387425;LD1;2.33919261602898e-06
2387451;LD1;2.28088585905503e-07
2387481;LD1;4.73999596600911e-07
2389547;LD1;7.31523702588276e-06
2389548;LD1;0.000504741511802749
2389593;LD1;8.57604871664532e-05
2389594;LD1;0.00031594832211522
2389608;LD1;5.87004750049151e-06
2389609;LD1;6.2467261418357e-06
2389619;LD1;2.25775361956978e-06
2389620;LD1;1.78955646683496e-05
2389649;LD1;0.000187975929548987
2389650;LD1;0.000185602397999644
2393072;LD1;1.49913976178125e-09
2393073;LD1;8.23703087828248e-05
2393107;LD1;1.38667203852386e-05
2393108;LD1;1.40570920069953e-05
2393110;LD1;1.37238852777743e-05
2393111;LD1;4.5538100695855e-06
2393127;LD1;1.87608570585734e-05
2393128;LD1;6.88242437947395e-05
2393132;LD1;0.000112139160764287
2393133;LD1;2.48364673760934e-05
2393157;LD1;5.2641922001034e-05
2393158;LD1;1.37181921241779e-05
2393184;LD1;3.00901944105281e-07
2393185;LD1;0.000163875428205224
2393194;LD1;6.54625223866271e-07
2393195;LD1;0.000189409447238086
2396351;LD1;0.00124860074679314
2396392;LD1;3.3116388868854e-06
2396396;LD1;6.97436213036254e-06
2396401;LD1;0.000233966686810372
2396423;LD1;6.20245926669524e-05
2396435;LD1;5.72011515802997e-06
2396460;LD1;5.83167506818839e-05
2396666;LD1;0.00042613933430918
2396667;LD1;0.000998896243574387
2396681;LD1;8.46117207054487e-06
2396682;LD1;0.000939858501088419
2396692;LD1;0.000429455485277939
2396693;LD1;0.00171688412785016
2396722;LD1;2.95673378953015e-05
2396723;LD1;0.00132228419579798
2397782;LD1;3.55411167855609e-06
2400746;LD1;2.83526098934191e-06
2400776;LD1;6.21526730836727e-07
2400960;LD1;1.18136980278422e-13
2400961;LD1;7.96635767349347e-05
2409000;LD1;0.000187815516927365
2409026;LD1;4.64134245294167e-07
2409041;LD1;5.37493347681871e-05
2409062;LD1;0.00012425482233839
2409096;LD1;0.000107001118101254
2412669;LD1;5.3848117675412e-05
2412715;LD1;2.76742604262976e-06
2412730;LD1;0.000293245386733841
2412741;LD1;0.000136347922150431
2422249;LD1;4.33878998425322e-05
2422260;LD1;7.93166219529083e-05
2422290;LD1;0.00386251679342857
2429144;LD1;1.63144198003834e-05
2429174;LD1;2.11934911483374e-05
2429830;LD1;1.57845178170632e-05
2429835;LD1;3.44925565495111e-05
2429845;LD1;7.94815499245052e-06
2429872;LD1;0.000216628045502075
2429889;LD1;2.0673861035764e-06
2429904;LD1;3.25853871906733e-05
2436709;LD1;2.40038625712195e-08
2437856;LD1;3.10086253380482e-05
2437864;LD1;1.0641483261916e-07
2437871;LD1;2.64009366413874e-08
2437879;LD1;8.68871674200504e-06
2437891;LD1;5.62590898267871e-07
2437900;LD1;1.5946300066314e-07
2437903;LD1;7.23240700073779e-06
2437934;LD1;0.000200183952749095
2459600;LD1;0.00054891278533573
2459601;LD1;5.12038618477695e-07
2459618;LD1;0.000531835657190142
2459619;LD1;1.54896611217382e-09
2459626;LD1;5.65223161040291e-06
2459627;LD1;2.76884999053176e-06
2459633;LD1;1.99761864181122e-05
2459634;LD1;2.88886486974251e-06
2459641;LD1;0.000334767996418239
2459642;LD1;1.73012285721493e-05
2459662;LD1;0.000283880769868261
2459663;LD1;1.5351234745027e-05
2459665;LD1;2.69566016463855e-05
2459666;LD1;2.17099531343482e-05
2459696;LD1;3.63988991971425e-06
2459697;LD1;5.75865291687714e-05
2462714;LD1;0
2462715;LD1;0.000333740939458979
2462725;LD1;4.0477735732931e-08
2462726;LD1;9.63537658034419e-08
2462786;LD1;0.000102399860357815
2462787;LD1;0.000654199859975758
2462797;LD1;9.21037604260666e-06
2462798;LD1;1.20969121271058e-05
2462827;LD1;3.36883659556588e-08
2462828;LD1;0.000365756569036598
2463679;LD1;0.000106413310245019
2463735;LD1;0.000465854738587777
2463744;LD1;0.00016220092788389
2463786;LD1;5.75032717482619e-07
2464133;LD1;2.01593750783961e-05
2464148;LD1;0.000263973762385213
2464159;LD1;1.59553042894882e-05
2464189;LD1;6.91166129570878e-08
2471431;LD1;0.000232263128170341
2471442;LD1;0.00155876076248449
2471485;LD1;0.0036611132358685
2471488;LD1;1.02741152361076e-05
2471514;LD1;0.000167865418472127
2471544;LD1;0.000895259223517018
2474766;LD1;0.000188611815111181
2474813;LD1;0.000555666266348498
2480696;LD1;0.000244697753916202
2480706;LD1;3.82748271058003e-06
2480756;LD1;6.99662772821679e-05
2480783;LD1;2.95603092987908e-11
2480788;LD1;0.000350654459066061
2480790;LD1;7.02351159332927e-07
2480793;LD1;5.13606412951133e-07
2480796;LD1;3.81020726375953e-06
2481867;LD1;1.28651632768499e-05
2481868;LD1;1.34511640632795e-05
2493384;LD1;4.08532694779003e-05
2493399;LD1;8.93286229643693e-06
2493409;LD1;4.00498383915744e-06
2493411;LD1;2.09663889850811e-05
2493443;LD1;2.9633161027308e-06
2493456;LD1;1.80596021709758e-06
2494823;LD1;3.42181160012944e-05
2494831;LD1;5.9969445149295e-07
2494836;LD1;1.26695723532144e-05
2494846;LD1;4.23701030648475e-06
2494854;LD1;2.92881104819459e-05
2494860;LD1;2.66218204547645e-06
2494868;LD1;1.44136341337351e-05
2494880;LD1;4.05227335344777e-06
2494882;LD1;0.000149282272431583
2494917;LD1;1.03978052686923e-05
2494921;LD1;1.48618590225971e-05
2494940;LD1;0.000947385222325241
2494954;LD1;1.50639268863049e-05
2495094;LD1;1.22881109695796e-08
2495095;LD1;0.000153927769355671
2498086;LD1;2.4418582387786e-07
2498087;LD1;7.90385128421196e-05
2498097;LD1;7.68310174865483e-10
2498098;LD1;5.19140854156681e-05
2498143;LD1;8.87455878605646e-05
2498144;LD1;3.0022305233181e-07
2498169;LD1;8.4557427144358e-08
2498170;LD1;1.45797318609743e-06
2498199;LD1;1.64645277851738e-07
2498200;LD1;3.22130397776489e-05
2507104;LD1;2.00213693338484e-05
2507117;LD1;8.03618806741542e-06
2507127;LD1;1.5946271520606e-05
2507138;LD1;5.06732277057551e-06
2507143;LD1;6.74866225943266e-06
2507167;LD1;1.30276270076577e-05
2507170;LD1;6.01296621819383e-05
2512789;LD1;6.55624147750925e-05
2512790;LD1;0.00154326592948532
2512850;LD1;4.4088863891988e-05
2512851;LD1;0.00103540404463194
2512861;LD1;4.46296025035804e-07
2512862;LD1;0.00335474207700121
2516343;LD1;8.50603203579587e-05
2516374;LD1;7.77680252433289e-05
2516377;LD1;6.85181661329113e-07
2516398;LD1;4.44353973195552e-06
2516406;LD1;3.05692183758567e-05
2516413;LD1;0.00142820742264095
2516421;LD1;1.48788788919662e-07
2516439;LD1;3.23626250519284e-05
2523665;LD1;1.46432903983901e-05
2523711;LD1;3.64586949759164e-05
2523728;LD1;7.44098612546935e-06
2523737;LD1;0.000937828036120268
2523767;LD1;5.4989545318068e-05
2525892;LD1;2.03352081868579e-05
2525893;LD1;1.08917864041816e-07
2525907;LD1;9.84009576723608e-07
2525908;LD1;6.74153074407327e-06
2525918;LD1;5.40138904614887e-06
2525919;LD1;1.79802596199895e-06
2525948;LD1;2.73893566993612e-05
2525949;LD1;1.82660195319986e-06
2529120;LD1;1.55885022233327e-05
2529129;LD1;0.000101802155428427
2529146;LD1;0.000118503838506363
2529148;LD1;0.000196665320664459
2529165;LD1;0.0001358443743545
2529175;LD1;5.16563503403693e-05
2529183;LD1;7.97709009366127e-06
2529188;LD1;7.79430059508638e-07
2529198;LD1;3.30396770008983e-05
2529204;LD1;6.85259377094833e-05
2529219;LD1;4.14146380885522e-05
2529224;LD1;1.86206016463189e-05
2537426;LD1;2.1964111863445e-05
2537427;LD1;1.40061371294697e-05
2537434;LD1;2.51949024221617e-05
2537435;LD1;7.95411246383996e-06
2537441;LD1;2.56791633265307e-07
2537442;LD1;5.43841923067357e-08
2537449;LD1;0.000126382775256975
2537450;LD1;5.62758010015427e-06
2537470;LD1;1.22577658628221e-05
2537471;LD1;1.6029579680871e-05
2537473;LD1;4.07793974914259e-05
2537474;LD1;0.00211049935984434
2537504;LD1;1.12456408010106e-05
2537505;LD1;6.00778129923715e-05
2537532;LD1;0.000111906343108214
2537533;LD1;0.0100790602400895
2538132;LD1;4.69841636791169e-08
2538147;LD1;7.42126624163234e-05
2538178;LD1;8.60355844011561e-05
2538357;LD1;6.06177602375545e-08
2538358;LD1;0.00019220173964579
2538403;LD1;7.71167847087002e-05
2538404;LD1;6.10835166403378e-05
2538418;LD1;1.496740481713e-06
2538419;LD1;0.000433859065450836
2538429;LD1;6.28968365161122e-05
2538430;LD1;0.000132085902858634
2538459;LD1;1.78071491249555e-06
2538460;LD1;0.00302380043916392
2541621;LD1;1.4366221607695e-05
2541667;LD1;2.729536750147e-07
2541723;LD1;2.11928630826748e-05
2550574;LD1;1.25387410753094e-06
2554129;LD1;1.12391796367064e-05
2554175;LD1;1.04890033424528e-06
2554190;LD1;9.69777089851242e-07
2554201;LD1;4.28339481415746e-05
2561477;LD1;1.15201068846011e-08
2561478;LD1;1.25950381354874e-06
2561523;LD1;8.67400367377766e-06
2561524;LD1;4.98704582552469e-06
2561540;LD1;1.15157174586033e-08
2561541;LD1;4.37149472591164e-05
2561549;LD1;3.11662095549825e-07
2561550;LD1;0.000480387162148977
2561579;LD1;1.16352354996796e-07
2561580;LD1;0.000616654113262837
2564514;LD1;0.000524874085504055
2564517;LD1;0.000261476362600813
2564532;LD1;0.00474660464795989
2564543;LD1;3.39589528741485e-05
2564573;LD1;0.00119285935705367
2570183;LD1;1.78193458691721e-05
2570228;LD1;0.00125860050374975
2570243;LD1;0.000421632312615194
2570254;LD1;9.46902470159909e-05
2570284;LD1;0.000162052245773824
2579702;LD1;0.000432129638829008
2579748;LD1;0.00107716049236916
2579760;LD1;0.00184303939237616
2579804;LD1;4.26706096200864e-05
2579975;LD1;0.000260136519348754
2580009;LD1;0.000104865525721001
2580036;LD1;5.49897294517271e-05
2580518;LD1;6.21971876852672e-07
2580564;LD1;1.03862630270964e-06
2580590;LD1;9.19152053388707e-06
2580620;LD1;0.0026887100676267
2585421;LD1;1.51154527174735e-06
2585431;LD1;4.28406243807122e-06
2585441;LD1;8.72680761668135e-06
2585481;LD1;2.12156968556397e-06
2585509;LD1;3.12935919964666e-05
2585514;LD1;7.53724690703179e-06
2585519;LD1;2.60018776737769e-07
2585533;LD1;1.82715577865734e-05
2595241;LD1;0.00291273767900034
2595253;LD1;2.08266942633507e-07
2595265;LD1;0.00310336159306137
2595268;LD1;0.00445969362796072
2595324;LD1;0.000380073410226418
2607221;LD1;5.23312488854532e-06
2607247;LD1;0.000196359723717897
2612342;LD1;0.000109450338399078
2612388;LD1;0.00601203666799887
2612403;LD1;3.7266098831283e-05
2612414;LD1;6.61216260303681e-06
2626808;LD1;1.46057069272945e-07
2626823;LD1;0.00114140873624095
2626834;LD1;0.00334604932954934
2626864;LD1;1.99834291639586e-06
2632471;LD1;9.30001333628234e-05
2632479;LD1;4.1145586094145e-05
2632490;LD1;9.31127793246452e-08
2632530;LD1;3.11149893992366e-05
2632554;LD1;4.16522634318304e-06
2632559;LD1;0.00077580613997548
2632570;LD1;1.23483889813919e-06
2632580;LD1;7.86070349626421e-05
2632593;LD1;0.000138888868639255
2633277;LD1;7.09634270905573e-09
2633288;LD1;1.32502896939181e-05
2633334;LD1;6.92876560871372e-06
2633349;LD1;3.24834706080652e-05
2633833;LD1;7.83801587408572e-06
2633834;LD1;1.58428927500436e-06
2633879;LD1;2.73953684570296e-06
2633880;LD1;2.20833440881073e-07
2633894;LD1;2.39874393519604e-06
2633895;LD1;0.000427954681889829
2633905;LD1;1.74449528051316e-06
2633906;LD1;2.49975096005546e-06
2633935;LD1;7.90190163983112e-06
2633936;LD1;4.99373577669992e-05
2640105;LD1;0.000384199931460335
2640127;LD1;1.32661068337903e-05
2640145;LD1;0.000399668820748917
2640195;LD1;0.000373644726597021
2640203;LD1;3.44847311286965e-05
2643094;LD1;3.51464394772259e-05
2643125;LD1;0.000405808344582591
2643128;LD1;1.14652660078047e-05
2643137;LD1;1.67378641172153e-05
2643157;LD1;4.08398124237397e-06
2643164;LD1;8.25471168409346e-06
2643172;LD1;3.82138421908282e-06
2647767;LD1;1.40238165879091e-05
2647778;LD1;0.000239100757655267
2651941;LD1;3.50665419434156e-06
2651942;LD1;0.000289883000266792
2651949;LD1;9.72404437407164e-06
2651950;LD1;5.97829454701574e-06
2651964;LD1;2.96158516149962e-05
2651965;LD1;4.88377506849629e-06
2651985;LD1;3.41635441369593e-05
2651986;LD1;0.000420365451952239
2651988;LD1;3.59146841569604e-05
2651989;LD1;0.00122562199220169
2652019;LD1;2.26661867635183e-08
2652020;LD1;3.56017637710647e-06
2656190;LD1;8.91065631099286e-05
2656237;LD1;6.58896087144476e-06
2656245;LD1;8.46222719236457e-05
2663478;LD1;1.95986766613522e-06
2663493;LD1;7.30659055823009e-07
2663509;LD1;0.000469728209396716
2663541;LD1;5.95983930504184e-05
2663553;LD1;0.000369005090505837
2663556;LD1;7.0507511906632e-06
2663563;LD1;1.05434677163629e-05
2663580;LD1;1.6886391309152e-05
2666473;LD1;4.731263527273e-05
2666474;LD1;6.23101316414217e-05
2666519;LD1;5.60830591934997e-06
2666520;LD1;1.14864772701077e-05
2666545;LD1;4.51365108167504e-06
2666546;LD1;0.000122810427336949
2666575;LD1;5.02717464210219e-06
2666576;LD1;6.65257822299526e-05
2667278;LD1;6.75048259733972e-05
2667289;LD1;1.3893486935205e-05
2667335;LD1;1.11685331935729e-06
2667350;LD1;2.79686512538069e-05
2667361;LD1;1.19903100018325e-05
2667391;LD1;1.90647715177135e-05
2672613;LD1;3.08390616627547e-06
2672628;LD1;4.58879373606892e-06
2672636;LD1;5.16794475263879e-07
2672648;LD1;3.84199701673396e-06
2672657;LD1;2.00893442773467e-08
2672660;LD1;4.49383439364569e-06
2672691;LD1;5.79068247083522e-05
2673001;LD1;1.31285167230201e-06
2673002;LD1;5.78940343307468e-05
2673047;LD1;0.00011487068372746
2673048;LD1;9.83562135572196e-08
2673064;LD1;7.74679868443046e-07
2673065;LD1;0.00100389846770097
2673073;LD1;1.79679207758751e-08
2673074;LD1;4.06532362763098e-06
2673103;LD1;3.8418607832419e-07
2673104;LD1;0.000442133382401266
2674902;LD1;1.06111423018612e-05
2674914;LD1;3.34877099809793e-08
2674938;LD1;0
2677897;LD1;3.78340009774839e-05
2677899;LD1;7.06101035102907e-06
2677905;LD1;0.000144988325288416
2677909;LD1;4.48212792084889e-08
2677911;LD1;1.42464652799307e-05
2677921;LD1;8.62220180842846e-05
2677936;LD1;1.83429002940938e-05
2677938;LD1;2.71320160605166e-05
2677948;LD1;2.06238568630457e-05
2677966;LD1;2.24942789591717e-07
2677975;LD1;5.08450572591006e-05
2677981;LD1;8.86180345378094e-07
2677987;LD1;7.6933909285952e-08
2677992;LD1;0.00288348864884328
2678002;LD1;2.30068966098156e-05
2678005;LD1;2.01713208036126e-05
2678012;LD1;0.00173083718909234
2678017;LD1;0.000520913946871798
2680094;LD1;0.000123081094744563
2680137;LD1;0.000747877412256324
2680149;LD1;0.000247630720990853
2680172;LD1;0.000116970839205455
2683064;LD1;7.353345716517e-06
2683110;LD1;2.36425461187651e-05
2683125;LD1;6.91726771502459e-05
2683166;LD1;0.00160432158977707
2685382;LD1;1.06444284532285e-06
2685383;LD1;1.65208120402863e-06
2685408;LD1;1.69902215129264e-05
2685409;LD1;7.30719478992534e-07
2685415;LD1;1.69771362363842e-05
2685416;LD1;2.01541677157407e-05
2685423;LD1;3.02859114370725e-05
2685424;LD1;1.33833181704451e-06
2685444;LD1;1.11406655918439e-06
2685445;LD1;2.95391678937939e-05
2685447;LD1;3.47913005522496e-07
2685448;LD1;2.40546176285742e-05
2685478;LD1;3.63048644717525e-05
2685479;LD1;8.15634742155653e-05
2687742;LD1;6.04300343140009e-09
2687745;LD1;3.7255150128087e-05
2687754;LD1;2.72009804061604e-06
2687766;LD1;1.36299491169078e-05
2687781;LD1;7.17989801564162e-06
2687789;LD1;2.54803553088122e-06
2694002;LD1;2.04751745619915e-07
2704008;LD1;0
2704068;LD1;1.08392826515864e-05
2704284;LD1;1.36548444602572e-07
2704307;LD1;3.53825727641785e-07
2704313;LD1;0.000106818275296919
2704330;LD1;9.99768651694832e-06
2704367;LD1;5.76776436019933e-06
2704396;LD1;7.68560695612577e-07
2704398;LD1;1.04683063897145e-05
2704406;LD1;2.10486820429041e-05
2710551;LD1;0.000347508995069689
2710612;LD1;0.000699503201314443
2710623;LD1;0.000548032523858615
2710653;LD1;7.85834990791924e-05
2716797;LD1;5.04352539916476e-05
2716869;LD1;0.00213694626464256
2716880;LD1;5.67037830738788e-05
2718707;LD1;2.38863521262693e-08
2718753;LD1;3.99086113264734e-05
2718770;LD1;1.57342061750809e-06
2718779;LD1;6.62821832783899e-06
2718809;LD1;4.74868281429727e-05
2719274;LD1;0.00023458876324493
2719305;LD1;0.00014796375124258
2719308;LD1;0.0027531987905107
2719317;LD1;0.000835410681702143
2719329;LD1;0.000199215875670302
2719352;LD1;0.000101664109538098
2719370;LD1;0.000121106656432423
2722248;LD1;0.0001859727071825
2722294;LD1;2.29050773275335e-05
2722309;LD1;5.95620614627378e-05
2722320;LD1;0.000161777634955074
2722350;LD1;1.79044239919735e-05
2738030;LD1;1.09197514510886e-07
2738040;LD1;5.44708901658045e-07
2738050;LD1;1.45862829835216e-06
2738090;LD1;1.23425851720554e-06
2738117;LD1;2.99037489856575e-07
2738122;LD1;1.97487661129715e-06
2738124;LD1;2.45972971020936e-06
2738127;LD1;3.89122278539652e-06
2738130;LD1;1.05393926125661e-05
2742507;LD1;3.09383449955394e-10
2742517;LD1;4.79899937849285e-08
2742539;LD1;0.000101573261410237
2742542;LD1;6.56952895395749e-06
2742548;LD1;6.48979437841627e-07
2742554;LD1;2.99523259290162e-06
2742581;LD1;3.1837963250844e-06
2742584;LD1;1.30087034321998e-05
2742592;LD1;0.000828127531749641
2742946;LD1;1.69019246886802e-05
2742977;LD1;3.93476548514867e-06
2743007;LD1;1.28913600775981e-05
2743027;LD1;9.76946412108217e-07
2743035;LD1;1.99973008803479e-08
2756111;LD1;3.15592543652701e-05
2756129;LD1;1.47978407153327e-05
2756138;LD1;0.000497112428708006
2756144;LD1;5.55147910502069e-05
2756150;LD1;4.01162164512018e-05
2756155;LD1;3.87027914608921e-09
2756165;LD1;2.42699958782399e-06
2756168;LD1;1.50633451551632e-05
2756177;LD1;0.000195011926750395
2756180;LD1;0.000242925231196759
2756186;LD1;0.000196850653336703
2756190;LD1;1.87130433905909e-05
2756195;LD1;9.2982527604848e-05
2756198;LD1;4.81706783425275e-07
2756200;LD1;3.2231289721606e-09
2756216;LD1;9.76834162143444e-08
2756222;LD1;1.093798091653e-07
2756227;LD1;5.53514037888263e-05
2756230;LD1;4.92653474659562e-06
2761301;LD1;0.000170062592559421
2761309;LD1;2.23729231426679e-06
2761316;LD1;1.25338309503811e-10
2761324;LD1;3.94310890209678e-07
2761336;LD1;1.10376240535866e-07
2761345;LD1;3.57439107126817e-08
2761348;LD1;5.97472985674357e-06
2761379;LD1;9.99419090175887e-08
2761408;LD1;1.01442291530057e-08
2765232;LD1;0.00094668855879666
2765274;LD1;0.00194650681111618
2775548;LD1;4.52189304137048e-08
2775559;LD1;2.1367110081297e-06
2775568;LD1;2.03570528745754e-05
2775605;LD1;5.38405580493183e-05
2775620;LD1;1.59067032359838e-08
2775631;LD1;3.64255637145976e-05
2775661;LD1;1.43451341979487e-05
2780728;LD1;3.68820401320985e-09
2780729;LD1;9.6625645840717e-05
2780774;LD1;0.000202109976828169
2780775;LD1;5.56805168845905e-05
2780800;LD1;2.47966754970924e-07
2780801;LD1;0.000193358634372468
2780830;LD1;3.94438855936999e-05
2780831;LD1;8.12146209783502e-05
2785352;LD1;9.6920403447292e-06
2785353;LD1;1.16702783010125e-05
2785398;LD1;1.25098721863823e-06
2785399;LD1;6.19865010744374e-05
2785413;LD1;6.49505922341785e-09
2785414;LD1;2.87324115387053e-06
2785424;LD1;1.51131593107699e-08
2785425;LD1;1.4449327537735e-05
2785454;LD1;5.56442510065228e-08
2785455;LD1;0.000106774657408532
2790791;LD1;1.73958898278384e-08
2790863;LD1;0.000619044836894852
2790893;LD1;1.77544682433647e-07
2793236;LD1;3.2839955011761e-05
2793282;LD1;4.79716744050732e-07
2793299;LD1;0.000145241069268218
2793308;LD1;3.53039756339967e-05
2793338;LD1;0.00191970389239759
2796914;LD1;2.0840475616132e-05
2796915;LD1;5.0542950308898e-07
2796940;LD1;1.84283686814341e-05
2796941;LD1;7.51809785161608e-07
2796955;LD1;4.78373079937418e-07
2796956;LD1;3.86420688423481e-06
2796976;LD1;9.42945785359277e-06
2796977;LD1;1.4639062722955e-05
2797010;LD1;8.31346463797746e-06
2797011;LD1;1.16176571599696e-05
2804393;LD1;7.13939514139361e-08
2804439;LD1;8.36190452582621e-13
2804465;LD1;3.73851308910008e-06
2804495;LD1;0.000278906273967356
2816893;LD1;0.000169708515444726
2816921;LD1;0.00424826313346204
2816952;LD1;1.91325581422569e-05
2816955;LD1;0.00830828476105015
2816976;LD1;4.26632316175425e-05
2816984;LD1;4.01620846506034e-06
2816991;LD1;0.000502330679372239
2816999;LD1;5.22365190430209e-05
2817017;LD1;0.00511852519642371
2818040;LD1;0.00113425537655563
2818052;LD1;0.00199177189751919
2818055;LD1;4.2157315355031e-07
2818066;LD1;3.0939070891144e-06
2818096;LD1;0.000161818295094201
2823990;LD1;1.02800295970182e-07
2823993;LD1;2.37681720854578e-06
2823996;LD1;1.23655248676577e-05
2824004;LD1;2.12777032986967e-07
2824029;LD1;9.18100282704252e-06
2824037;LD1;5.95861484853331e-06
2824056;LD1;3.49239597138306e-05
2824062;LD1;4.38629641460719e-05
2824071;LD1;0.000143811383684922
2824074;LD1;7.21071690118361e-05
2824077;LD1;1.44689683689442e-05
2824085;LD1;4.54888927161302e-05
2824093;LD1;1.31119150200074e-05
2825052;LD1;3.00823297749119e-11
2825053;LD1;0.000107554446636537
2825063;LD1;1.2975469359256e-07
2825064;LD1;1.87445267146008e-06
2825109;LD1;4.7400141271741e-08
2825110;LD1;1.49881383178925e-07
2825124;LD1;3.26049938482026e-07
2825125;LD1;3.15633338270725e-06
2825135;LD1;4.70854018997174e-06
2825136;LD1;1.80559103427872e-05
2825165;LD1;6.86850414768502e-06
2825166;LD1;4.50691013646369e-06
2829029;LD1;3.8029186638649e-05
2833933;LD1;1.66406498042559e-07
2833940;LD1;2.03161960025947e-05
2833960;LD1;5.72883374039082e-05
2833969;LD1;5.62388871188179e-05
2833972;LD1;2.0833585433778e-06
2834003;LD1;0.000252147738093828
2834580;LD1;0.00158786668639543
2834626;LD1;2.0577316978802e-05
2834641;LD1;3.42154236544229e-06
2834652;LD1;2.05507033480434e-05
2834682;LD1;8.43931589329327e-05
2838381;LD1;4.4174452743808e-11
2838382;LD1;0.000125202666500074
2838438;LD1;2.71870922295163e-06
2838439;LD1;8.76360035745138e-05
2838453;LD1;7.72622227483755e-07
2838454;LD1;2.98164413933353e-05
2838464;LD1;1.70228561485102e-07
2838465;LD1;0.000310247082247754
2838494;LD1;8.53527351245878e-05
2838495;LD1;0.000195803350372762
2844106;LD1;0.000124800296117006
2844152;LD1;0.000138060368288121
2844167;LD1;4.39774315927595e-06
2844178;LD1;4.33142118995234e-05
2844208;LD1;4.05056516727383e-05
2846056;LD1;0.000142482003044396
2846059;LD1;8.80656707443147e-06
2846068;LD1;0.000111569150613382
2846080;LD1;0.00013417023821461
2846088;LD1;7.83683265398964e-05
2846095;LD1;7.87042895580662e-06
2846103;LD1;3.6341427468312e-06
2849000;LD1;0.00454414127375832
2849001;LD1;7.25073188804545e-05
2849046;LD1;0.000254897328844589
2849047;LD1;7.06498888607051e-05
2849061;LD1;1.45817867287012e-06
2849062;LD1;9.73009797098215e-05
2849072;LD1;1.32796072520114e-06
2849073;LD1;0.000495625099521878
2849102;LD1;1.65090167081691e-05
2849103;LD1;0.00412631951513468
2856895;LD1;2.76650700620372e-06
2856907;LD1;3.0750182670102e-08
2856931;LD1;0
2857427;LD1;0.00014321812265133
2857520;LD1;1.50307667671754e-05
2857706;LD1;6.12232412252494e-09
2857707;LD1;3.30375953136647e-05
2858262;LD1;0.00317842403842109
2858308;LD1;3.28900754236829e-06
2858323;LD1;0.00261865248206528
2858334;LD1;0.00110709690588187
2858364;LD1;5.0554567305348e-06
2860439;LD1;9.09679923296133e-06
2860485;LD1;7.77535187113448e-08
2860541;LD1;6.45182243864168e-05
2866692;LD1;4.31626458083496e-05
2866693;LD1;0.000150395705459174
2866730;LD1;4.33377733611675e-06
2866731;LD1;0.00132620474161395
2866738;LD1;2.63620869571633e-05
2866739;LD1;1.92343354123903e-05
2866781;LD1;2.4031509220109e-05
2866782;LD1;0.000154111978577001
2867509;LD1;1.74895848702377e-05
2867510;LD1;4.23650943492571e-05
2867555;LD1;1.76098607757172e-05
2867556;LD1;6.33236492529757e-08
2867570;LD1;4.47378445539597e-07
2867571;LD1;2.99750538135102e-07
2867581;LD1;6.66730099017393e-06
2867582;LD1;6.02010943248451e-06
2876106;LD1;8.78278915649156e-06
2876107;LD1;2.27913397884391e-07
2876113;LD1;1.33109967829525e-05
2876114;LD1;1.37481309681223e-07
2876121;LD1;1.61995243559329e-05
2876122;LD1;2.47246754534798e-08
