start	chr	end	strand	pvalue	qvalue	meth.diff	contig_id	CTXT
220122273	Plantago_genome	220122273	-	0.0024058422874199	0.0482162671061158	17.8261103079272	Plantago_810510	CHG
221014956	Plantago_genome	221014956	-	0.00158959726750602	0.038759405917397	23.2774919089746	Plantago_813792	CHG
221063303	Plantago_genome	221063303	-	2.2849735041679e-06	0.00130270611572605	14.1631435673561	Plantago_813969	CHG
221704362	Plantago_genome	221704362	-	1.09794364941564e-05	0.00198018491383972	-15.536746131849	Plantago_816326	CHG
222320585	Plantago_genome	222320585	+	1.84526353988547e-05	0.00219641666929301	22.0363082060571	Plantago_818592	CHG
222320602	Plantago_genome	222320602	-	0.000503614257611772	0.0200608207050897	17.1452625133935	Plantago_818592	CHG
222320666	Plantago_genome	222320666	-	0.000100381887450079	0.00720623619596672	18.6688311688312	Plantago_818592	CHG
222449011	Plantago_genome	222449011	-	0.00173417863609537	0.040173461247522	14.1702243385149	Plantago_819064	CHG
23777718	Plantago_genome	23777718	-	9.49283255478771e-06	0.00068433080754512	54.0718151594887	Plantago_87428	CHH
23777722	Plantago_genome	23777722	-	1.02693670303002e-05	0.00068433080754512	54.3548054617794	Plantago_87428	CHH
23777723	Plantago_genome	23777723	-	1.38093304790511e-05	0.000706387456794454	53.6814550782629	Plantago_87428	CHH
23777728	Plantago_genome	23777728	-	1.05180818663142e-05	0.00068433080754512	54.5494493874588	Plantago_87428	CHH
23777730	Plantago_genome	23777730	-	7.5067252476796e-06	0.00068433080754512	55.0075137468394	Plantago_87428	CHH
23777746	Plantago_genome	23777746	-	1.02960716678945e-05	0.00068433080754512	55.0722398034734	Plantago_87428	CHH
23777747	Plantago_genome	23777747	-	9.00087440257451e-06	0.00068433080754512	55.0700484324102	Plantago_87428	CHH
23777749	Plantago_genome	23777749	-	9.41424591687538e-06	0.00068433080754512	54.9539616292146	Plantago_87428	CHH
23777752	Plantago_genome	23777752	-	8.12715272654065e-06	0.00068433080754512	54.9872107539721	Plantago_87428	CHH
23777763	Plantago_genome	23777763	-	9.2967644612385e-06	0.00068433080754512	54.1032626436681	Plantago_87428	CHH
23777764	Plantago_genome	23777764	-	9.9497152306286e-06	0.00068433080754512	54.6880075647281	Plantago_87428	CHH
23777768	Plantago_genome	23777768	-	1.16702429081183e-05	0.00068433080754512	54.3891203350211	Plantago_87428	CHH
23777770	Plantago_genome	23777770	-	9.68417902034493e-06	0.00068433080754512	54.3076428548857	Plantago_87428	CHH
23777778	Plantago_genome	23777778	-	1.16461995302981e-05	0.00068433080754512	54.0950807903906	Plantago_87428	CHH
23777779	Plantago_genome	23777779	-	1.0229405818222e-05	0.00068433080754512	54.4742761389064	Plantago_87428	CHH
23777785	Plantago_genome	23777785	-	8.91512248662025e-06	0.00068433080754512	54.4808075218411	Plantago_87428	CHH
23777793	Plantago_genome	23777793	-	9.31538524008651e-06	0.00068433080754512	54.6019635893626	Plantago_87428	CHH
23777802	Plantago_genome	23777802	-	9.51962010800496e-06	0.00068433080754512	54.0064505151293	Plantago_87428	CHH
23777803	Plantago_genome	23777803	-	1.28657085240997e-05	0.00068833084723105	54.4962217292951	Plantago_87428	CHH
23777809	Plantago_genome	23777809	-	1.23850737579898e-05	0.00068833084723105	54.5499600915438	Plantago_87428	CHH
23777821	Plantago_genome	23777821	-	9.45961013917395e-06	0.00068433080754512	54.6625105495538	Plantago_87428	CHH
23777827	Plantago_genome	23777827	-	1.07513298169653e-05	0.00068433080754512	54.3267162409998	Plantago_87428	CHH
23777829	Plantago_genome	23777829	-	1.01185104854378e-05	0.00068433080754512	54.1712345301574	Plantago_87428	CHH
23777830	Plantago_genome	23777830	-	9.9894496882033e-06	0.00068433080754512	54.7397615093646	Plantago_87428	CHH
23777833	Plantago_genome	23777833	-	1.0132525625663e-05	0.00068433080754512	54.4707603615428	Plantago_87428	CHH
23777836	Plantago_genome	23777836	-	1.2166057427616e-05	0.00068833084723105	54.7960970793033	Plantago_87428	CHH
23777837	Plantago_genome	23777837	-	1.08723340537602e-05	0.00068433080754512	55.2846856685888	Plantago_87428	CHH
23777838	Plantago_genome	23777838	-	9.17522808328065e-06	0.00068433080754512	55.8527162365545	Plantago_87428	CHH
23777840	Plantago_genome	23777840	-	1.17804610217066e-05	0.00068433080754512	56.2002016235285	Plantago_87428	CHH
23777841	Plantago_genome	23777841	-	9.37347818558309e-06	0.00068433080754512	56.4500198068166	Plantago_87428	CHH
23777842	Plantago_genome	23777842	-	8.58126759757488e-06	0.00068433080754512	57.0138122921216	Plantago_87428	CHH
23777852	Plantago_genome	23777852	-	1.02350506356774e-05	0.00068433080754512	54.4970230177921	Plantago_87428	CHH
23777854	Plantago_genome	23777854	-	7.45460879835114e-06	0.00068433080754512	55.1740605454797	Plantago_87428	CHH
23777870	Plantago_genome	23777870	-	9.91725236032104e-06	0.00068433080754512	55.6389231262603	Plantago_87428	CHH
23777871	Plantago_genome	23777871	-	8.92364182567456e-06	0.00068433080754512	54.7719418925314	Plantago_87428	CHH
23777873	Plantago_genome	23777873	-	9.55030496302947e-06	0.00068433080754512	54.9636570492933	Plantago_87428	CHH
23777876	Plantago_genome	23777876	-	7.93023743531043e-06	0.00068433080754512	55.5790029512422	Plantago_87428	CHH
23777887	Plantago_genome	23777887	-	9.35828288333958e-06	0.00068433080754512	54.0132160782042	Plantago_87428	CHH
23777888	Plantago_genome	23777888	-	9.81186904026748e-06	0.00068433080754512	54.4348816412209	Plantago_87428	CHH
23777892	Plantago_genome	23777892	-	1.14666052041698e-05	0.00068433080754512	54.5599948239156	Plantago_87428	CHH
23777894	Plantago_genome	23777894	-	1.08021408380619e-05	0.00068433080754512	59.0688509133265	Plantago_87428	CHH
23777902	Plantago_genome	23777902	-	1.12173962286441e-05	0.00068433080754512	54.4030515822819	Plantago_87428	CHH
23777903	Plantago_genome	23777903	-	1.04233440298413e-05	0.00068433080754512	53.2999071979798	Plantago_87428	CHH
23777909	Plantago_genome	23777909	-	8.61880067388626e-06	0.00068433080754512	54.9136558727673	Plantago_87428	CHH
23777917	Plantago_genome	23777917	-	9.32730088231988e-06	0.00068433080754512	54.965934676139	Plantago_87428	CHH
23777926	Plantago_genome	23777926	-	8.86547629057966e-06	0.00068433080754512	55.1300390758787	Plantago_87428	CHH
23777927	Plantago_genome	23777927	-	1.29967870529207e-05	0.00068833084723105	55.0209200773802	Plantago_87428	CHH
23777933	Plantago_genome	23777933	-	1.20547969661948e-05	0.00068833084723105	56.2412441797278	Plantago_87428	CHH
23777945	Plantago_genome	23777945	-	9.32081364962561e-06	0.00068433080754512	54.7403852529954	Plantago_87428	CHH
23777951	Plantago_genome	23777951	-	1.05560662107885e-05	0.00068433080754512	54.989262981316	Plantago_87428	CHH
23777953	Plantago_genome	23777953	-	9.85717503403692e-06	0.00068433080754512	54.8154414503803	Plantago_87428	CHH
23777954	Plantago_genome	23777954	-	9.84747068763543e-06	0.00068433080754512	54.986794299714	Plantago_87428	CHH
23777957	Plantago_genome	23777957	-	9.99800785410515e-06	0.00068433080754512	54.898019413995	Plantago_87428	CHH
23777960	Plantago_genome	23777960	-	1.10406630873923e-05	0.00068433080754512	54.7420510813856	Plantago_87428	CHH
23777961	Plantago_genome	23777961	-	1.03726101574649e-05	0.00068433080754512	54.7164854596794	Plantago_87428	CHH
23777962	Plantago_genome	23777962	-	9.84512976549324e-06	0.00068433080754512	54.7676775458584	Plantago_87428	CHH
23777964	Plantago_genome	23777964	-	1.19277124318517e-05	0.00068833084723105	54.1252610554917	Plantago_87428	CHH
23777965	Plantago_genome	23777965	-	9.31695177432995e-06	0.00068433080754512	54.7042521184499	Plantago_87428	CHH
23777966	Plantago_genome	23777966	-	8.91654313374353e-06	0.00068433080754512	54.804304579141	Plantago_87428	CHH
23777967	Plantago_genome	23777967	-	8.39803262316146e-06	0.00068433080754512	55.1336267622552	Plantago_87428	CHH
23777986	Plantago_genome	23777986	-	1.96671418945641e-06	0.000536583683038517	60.6785399153071	Plantago_87429	CHH
24544955	Plantago_genome	24544955	-	0.0015542928411811	0.0216961803810153	20.9202490547674	Plantago_90250	CHH
24544968	Plantago_genome	24544968	-	0.00201086117641203	0.0257535388655805	20.9096389509476	Plantago_90250	CHH
24544970	Plantago_genome	24544970	+	0.00178810722449483	0.0237801746551202	11.1156145747998	Plantago_90250	CHH
24544971	Plantago_genome	24544971	+	0.00372266480859634	0.039478113777986	10.8246200167889	Plantago_90250	CHH
24544972	Plantago_genome	24544972	+	0.00447346201194458	0.044901563275731	11.0473817609399	Plantago_90250	CHH
24544977	Plantago_genome	24544977	-	0.00264083990856635	0.0315354907717462	20.5487751913073	Plantago_90250	CHH
24544979	Plantago_genome	24544979	-	0.00172446986775835	0.0233225258217325	21.0228820278424	Plantago_90250	CHH
24544980	Plantago_genome	24544980	-	0.00172520084000129	0.0233225258217325	20.9810281223733	Plantago_90250	CHH
24544981	Plantago_genome	24544981	-	0.0018141466639587	0.0240059361753008	20.8803789239186	Plantago_90250	CHH
24544982	Plantago_genome	24544982	-	0.00188097406056189	0.0246870298176735	20.8401012365716	Plantago_90250	CHH
24544987	Plantago_genome	24544987	-	0.0027450066722081	0.0324338559775267	20.4974492913524	Plantago_90250	CHH
24544988	Plantago_genome	24544988	-	0.00255888751919546	0.0308006405891774	20.5577854622361	Plantago_90250	CHH
24544989	Plantago_genome	24544989	-	0.00252942074053911	0.0305314882534739	20.509361987449	Plantago_90250	CHH
24544990	Plantago_genome	24544990	-	0.00252215521410417	0.0305217214776864	20.5037837106589	Plantago_90250	CHH
24544991	Plantago_genome	24544991	-	0.00252974444599623	0.0305314882534739	20.5141811260217	Plantago_90250	CHH
24545000	Plantago_genome	24545000	-	0.0011445227599323	0.0182383748087798	21.1513043171747	Plantago_90250	CHH
24545001	Plantago_genome	24545001	-	0.00146619272594086	0.0208873879476894	21.0480617157831	Plantago_90250	CHH
24545005	Plantago_genome	24545005	-	0.00159764893200672	0.0220619506359702	21.075192076901	Plantago_90250	CHH
24545007	Plantago_genome	24545007	-	0.00100139645409522	0.0166041393861088	21.3740275715666	Plantago_90250	CHH
24545009	Plantago_genome	24545009	-	0.00121308458677834	0.0186381850573543	21.2125459680108	Plantago_90250	CHH
24545010	Plantago_genome	24545010	-	0.00139033021455018	0.0201250851725944	21.1618336377173	Plantago_90250	CHH
24545011	Plantago_genome	24545011	-	0.00135412107188907	0.0198240567085799	21.1602769366447	Plantago_90250	CHH
24545014	Plantago_genome	24545014	-	0.00149792369820389	0.0212721107104459	21.5544266310956	Plantago_90250	CHH
24545015	Plantago_genome	24545015	-	0.00142295424926824	0.0204657071087836	21.08339911224	Plantago_90250	CHH
24545016	Plantago_genome	24545016	-	0.00132951080397806	0.019687856825841	21.0421502474935	Plantago_90250	CHH
24545017	Plantago_genome	24545017	-	0.00159356617169711	0.022039374478195	21.8052032687908	Plantago_90250	CHH
24545021	Plantago_genome	24545021	+	0.000499533781788638	0.0099345511990439	49.1157506886517	Plantago_90250	CHH
24545032	Plantago_genome	24545032	-	0.000846302981676045	0.0147097828653144	24.7487684193315	Plantago_90250	CHH
24545033	Plantago_genome	24545033	-	0.00116063307422318	0.0183974129838951	22.4586695763575	Plantago_90250	CHH
24545038	Plantago_genome	24545038	-	0.00144424817671417	0.0206416078440746	21.7327259264824	Plantago_90250	CHH
24545042	Plantago_genome	24545042	-	0.00108670784399412	0.0176856866968426	21.3733128301021	Plantago_90250	CHH
24545051	Plantago_genome	24545051	-	0.00124299329011891	0.0189041532075443	22.2621804044061	Plantago_90250	CHH
24545052	Plantago_genome	24545052	-	0.00134632577409333	0.0197966991314898	21.4850878802586	Plantago_90250	CHH
24545053	Plantago_genome	24545053	-	0.00141065947251152	0.0203213391008696	21.2549074736823	Plantago_90250	CHH
24545055	Plantago_genome	24545055	-	0.00103812193507249	0.0170560303416511	21.3541635229679	Plantago_90250	CHH
24545056	Plantago_genome	24545056	-	0.00133198071420921	0.0196920438826042	21.3239555108381	Plantago_90250	CHH
24545057	Plantago_genome	24545057	+	0.000443999767496713	0.00910601524952464	18.1636027995127	Plantago_90250	CHH
24545069	Plantago_genome	24545069	-	0.00110269324654189	0.0177922415760769	22.389760045867	Plantago_90250	CHH
24545076	Plantago_genome	24545076	-	0.000621757992325504	0.0118100894154922	23.4631507577817	Plantago_90250	CHH
24545077	Plantago_genome	24545077	+	0.0051059876882973	0.0485983954157331	47.316867292566	Plantago_90250	CHH
24545089	Plantago_genome	24545089	-	0.00119956605296444	0.0185890923679746	20.4946218960575	Plantago_90250	CHH
24545090	Plantago_genome	24545090	-	0.00135404990230128	0.0198240567085799	20.616987242188	Plantago_90250	CHH
24545093	Plantago_genome	24545093	+	0.00307195177350998	0.0347920669761195	10.7593321734884	Plantago_90250	CHH
24545100	Plantago_genome	24545100	-	0.00148202525545108	0.0210795844590421	20.0225526742311	Plantago_90250	CHH
24545101	Plantago_genome	24545101	-	0.00128601494143299	0.019169872599449	20.7254766927541	Plantago_90250	CHH
24545102	Plantago_genome	24545102	+	0.00103329122073865	0.0170076991091551	41.96319712962	Plantago_90250	CHH
24545109	Plantago_genome	24545109	-	0.000999476843414536	0.0166028865689457	20.6277701109095	Plantago_90250	CHH
24545110	Plantago_genome	24545110	+	0.00169155765219573	0.0230406907797911	10.0127494485995	Plantago_90250	CHH
24545113	Plantago_genome	24545113	-	0.00135747674923053	0.019840921480489	20.4502351742201	Plantago_90250	CHH
24545114	Plantago_genome	24545114	-	0.00134176089849228	0.0197717027278629	20.7808327894587	Plantago_90250	CHH
24545121	Plantago_genome	24545121	+	0.00414447646562565	0.0425532879304865	11.4691619951544	Plantago_90250	CHH
24545122	Plantago_genome	24545122	+	0.00356776278010728	0.0383778519661604	34.6001143277867	Plantago_90250	CHH
24545124	Plantago_genome	24545124	+	0.00294684563420818	0.0336596196960325	11.4667889574937	Plantago_90250	CHH
24545138	Plantago_genome	24545138	-	0.00122305771674141	0.0187274987540569	20.345685228228	Plantago_90250	CHH
24545139	Plantago_genome	24545139	-	0.00237916793429222	0.0291439162127914	20.0137141477417	Plantago_90250	CHH
24545143	Plantago_genome	24545143	-	0.00100588218757379	0.0166478582256531	20.9158897823437	Plantago_90250	CHH
24545155	Plantago_genome	24545155	+	0.00287127917493182	0.0333767941156655	39.7179904667516	Plantago_90250	CHH
24545157	Plantago_genome	24545157	+	0.003504115338529	0.0379197283205346	12.093963033242	Plantago_90250	CHH
24545158	Plantago_genome	24545158	+	0.000381181003571678	0.00809423004687427	33.2298136645963	Plantago_90250	CHH
24545163	Plantago_genome	24545163	-	0.00150901785324139	0.0213622706527475	19.8982386035023	Plantago_90250	CHH
24545165	Plantago_genome	24545165	-	0.000874694807540872	0.0149720391852501	20.9032217550784	Plantago_90250	CHH
24545166	Plantago_genome	24545166	-	0.00118842264333483	0.0185119952570802	21.0053397015354	Plantago_90250	CHH
24545170	Plantago_genome	24545170	-	0.00116550167562766	0.0184097629906195	21.0773239258318	Plantago_90250	CHH
24545173	Plantago_genome	24545173	-	0.00136638936437164	0.0198743976370568	20.6248869099599	Plantago_90250	CHH
24545174	Plantago_genome	24545174	-	0.00117672195284364	0.0184665394053202	20.9690031041231	Plantago_90250	CHH
24545175	Plantago_genome	24545175	-	0.00129014161197686	0.0191995990480992	20.2153563249009	Plantago_90250	CHH
24545176	Plantago_genome	24545176	-	0.00123210956023377	0.0187804283331483	20.9524956214232	Plantago_90250	CHH
24545185	Plantago_genome	24545185	-	0.00201077764521421	0.0257535388655805	20.4529496057365	Plantago_90250	CHH
24545187	Plantago_genome	24545187	-	0.00118594085101692	0.0185053526934655	21.0264449158392	Plantago_90250	CHH
24545189	Plantago_genome	24545189	-	0.000425259238330247	0.00877840713428244	21.3160690311038	Plantago_90250	CHH
24545193	Plantago_genome	24545193	+	0.00498479829078189	0.0479492580473399	11.7916807154818	Plantago_90250	CHH
24545197	Plantago_genome	24545197	-	0.00151615413188726	0.0213625280746893	20.4466984413752	Plantago_90250	CHH
24545200	Plantago_genome	24545200	-	0.000750408347269867	0.0134684547728394	21.0404044317916	Plantago_90250	CHH
24545203	Plantago_genome	24545203	+	0.00399272127177801	0.0415108142542247	16.7510804719115	Plantago_90250	CHH
24545204	Plantago_genome	24545204	+	0.0013814012084637	0.0200280368704252	19.0423374592572	Plantago_90250	CHH
24545207	Plantago_genome	24545207	+	0.000100200873334549	0.00278443219982263	16.5627024990346	Plantago_90250	CHH
24545223	Plantago_genome	24545223	-	0.00126756761052183	0.0190506214372824	20.7454659521617	Plantago_90250	CHH
24767037	Plantago_genome	24767037	-	0.00110264311479031	0.0177922415760769	19.8870135641517	Plantago_91066	CHH
24767038	Plantago_genome	24767038	-	0.00120801031140228	0.0186238411752798	19.5974913913316	Plantago_91066	CHH
24767047	Plantago_genome	24767047	-	0.0036399999035755	0.0389253892484017	18.422123569049	Plantago_91066	CHH
24767052	Plantago_genome	24767052	-	0.00139273463964202	0.0201275299485558	19.6387747510505	Plantago_91066	CHH
24767053	Plantago_genome	24767053	-	0.0050065325324565	0.0480962109062236	18.4253393665158	Plantago_91066	CHH
24767057	Plantago_genome	24767057	-	0.000871448472755936	0.0149708673368712	20.0613724281625	Plantago_91066	CHH
24767059	Plantago_genome	24767059	-	0.00528324075479165	0.0496656001640052	17.5575243876875	Plantago_91066	CHH
24767090	Plantago_genome	24767090	-	0.00023216706668105	0.00554951549434432	21.2043222003929	Plantago_91066	CHH
24767097	Plantago_genome	24767097	-	0.00375915234285314	0.0397624166695062	17.9857153461059	Plantago_91066	CHH
24767104	Plantago_genome	24767104	-	0.00191922185131248	0.0248986534194434	18.0153819599322	Plantago_91066	CHH
24767113	Plantago_genome	24767113	-	0.000631236256376579	0.011908096422095	20.9396973425521	Plantago_91066	CHH
24767118	Plantago_genome	24767118	-	0.00154264167900623	0.0215669804368551	19.4851039026531	Plantago_91066	CHH
24767148	Plantago_genome	24767148	-	0.00118313587376696	0.018493635351202	20.0460829493088	Plantago_91066	CHH
24767160	Plantago_genome	24767160	-	0.000331787654780656	0.00732167100818997	21.4193582891065	Plantago_91066	CHH
24767177	Plantago_genome	24767177	-	0.000305167641052555	0.00685179339142924	23.2869230921665	Plantago_91066	CHH
24767182	Plantago_genome	24767182	-	0.000814661521505174	0.0144670304469649	21.1823206169731	Plantago_91066	CHH
24767222	Plantago_genome	24767222	-	0.00435836410087457	0.044084271344664	18.8603437051289	Plantago_91066	CHH
24767224	Plantago_genome	24767224	-	0.000242702225959343	0.00572032293869334	23.8648032568403	Plantago_91066	CHH
24767249	Plantago_genome	24767249	-	0.000500204673818065	0.0099345511990439	20.6881108939044	Plantago_91066	CHH
24767273	Plantago_genome	24767273	-	0.000825421192627928	0.0145433637257457	19.3563054430908	Plantago_91066	CHH
24767297	Plantago_genome	24767297	-	0.0033199993273303	0.036631777089769	18.4428285755517	Plantago_91066	CHH
24767300	Plantago_genome	24767300	-	0.00190600021746797	0.0247985907899628	19.2176990813868	Plantago_91066	CHH
57016983	Plantago_genome	57016983	-	0.00343556498013912	0.037402687475201	29.9594406834039	Plantago_209704	CHH
57016986	Plantago_genome	57016986	-	0.000295482680460554	0.00665092712960688	34.8313035639742	Plantago_209704	CHH
57017138	Plantago_genome	57017138	-	0.00108823212202587	0.0176856866968426	32.2032331079289	Plantago_209704	CHH
57017139	Plantago_genome	57017139	-	0.000993830634376138	0.0165702389256896	32.4874296489437	Plantago_209704	CHH
57521197	Plantago_genome	57521197	-	0.00339494967289257	0.0372306256380462	14.8592631750163	Plantago_211557	CHH
61266179	Plantago_genome	61266179	-	0.000205110397900886	0.0050456455954785	39.2490044982714	Plantago_225335	CHH
61421474	Plantago_genome	61421474	-	0.00375712910586275	0.0397624166695062	23.4084490468345	Plantago_225908	CHH
61421516	Plantago_genome	61421516	-	0.00166157005232141	0.022735416424371	26.8967549493637	Plantago_225908	CHH
61421517	Plantago_genome	61421517	-	0.00245425310147555	0.0299009551056113	26.759009009009	Plantago_225908	CHH
62628825	Plantago_genome	62628825	-	0.00247397383991789	0.0300598663881429	23.9590860368177	Plantago_230355	CHH
62628838	Plantago_genome	62628838	-	0.00438268748195724	0.044138049295163	25.2637288628013	Plantago_230355	CHH
62628873	Plantago_genome	62628873	-	0.00485507013054849	0.0473079018588878	18.9243606672292	Plantago_230355	CHH
62628889	Plantago_genome	62628889	-	0.00260119996224799	0.03118487106955	23.8108336031299	Plantago_230355	CHH
62628902	Plantago_genome	62628902	-	0.00468828570294356	0.0463207211966211	25.0541604350541	Plantago_230355	CHH
62628937	Plantago_genome	62628937	-	0.00493755776647522	0.047668031040297	18.8322933510825	Plantago_230355	CHH
64114775	Plantago_genome	64114775	+	6.65378345104622e-05	0.00197713436556634	-91.6930269174052	Plantago_235834	CHH
64114882	Plantago_genome	64114882	+	3.89637455222853e-05	0.00135783908869815	-91.6011184790261	Plantago_235834	CHH
65160491	Plantago_genome	65160491	-	3.98444000283862e-06	0.00068433080754512	55.0542022671929	Plantago_239694	CHH
66086106	Plantago_genome	66086106	-	0.000161334642929939	0.00406883020591755	35.9895682410895	Plantago_243113	CHH
66086111	Plantago_genome	66086111	-	2.64706860985467e-05	0.00101952032940194	24.993956134395	Plantago_243113	CHH
66086142	Plantago_genome	66086142	-	1.97825281066004e-05	0.000848149963090409	37.7164425572069	Plantago_243113	CHH
67148504	Plantago_genome	67148504	-	0.000339424542131575	0.00739951644976955	29.9435295353663	Plantago_247037	CHH
67148572	Plantago_genome	67148572	-	0.000743189685784065	0.0134633592928381	27.0623157719932	Plantago_247037	CHH
67148667	Plantago_genome	67148667	-	0.00133712623335184	0.0197357086494579	25.8200808271663	Plantago_247037	CHH
67357619	Plantago_genome	67357619	-	0.00406168997456876	0.0417935121349729	16.0789940075667	Plantago_247808	CHH
67357659	Plantago_genome	67357659	+	0.0023785994246158	0.0291439162127914	13.7112297804961	Plantago_247808	CHH
69914959	Plantago_genome	69914959	-	0.00049957379063952	0.0099345511990439	28.7784191306397	Plantago_257256	CHH
71107397	Plantago_genome	71107397	-	0.00198660321035193	0.0255519026252228	28.7213342995555	Plantago_261662	CHH
71107434	Plantago_genome	71107434	-	0.00049897794539106	0.0099345511990439	33.2824283516216	Plantago_261662	CHH
71107479	Plantago_genome	71107479	-	0.000503156333951468	0.0099345511990439	33.5271317829457	Plantago_261662	CHH
71107540	Plantago_genome	71107540	-	0.000546719210540135	0.0105630313434709	33.181061877923	Plantago_261662	CHH
71107598	Plantago_genome	71107598	-	0.00365672008884652	0.0390547888238592	28.0312240950539	Plantago_261662	CHH
72107146	Plantago_genome	72107146	-	0.0025480527427972	0.0307112831660085	31.3052830058422	Plantago_265359	CHH
72107283	Plantago_genome	72107283	-	0.00285899125305004	0.0333430771374187	25.9387466284018	Plantago_265359	CHH
73882468	Plantago_genome	73882468	-	0.0031079661995717	0.0350006178335255	15.743317085599	Plantago_271915	CHH
77243499	Plantago_genome	77243499	-	0.0046920215712458	0.0463207211966211	11.6920272355142	Plantago_284336	CHH
77787785	Plantago_genome	77787785	-	0.0052226542230669	0.0492893452957812	27.2723421858195	Plantago_286352	CHH
77787817	Plantago_genome	77787817	-	0.000374795077887081	0.00799634601714259	34.6723352702309	Plantago_286352	CHH
80815138	Plantago_genome	80815138	-	9.97973174469462e-05	0.00278180380030744	30.9743566767961	Plantago_297548	CHH
82677140	Plantago_genome	82677140	-	0.0024438110957397	0.0298950971305585	10.9912575850467	Plantago_304451	CHH
82677152	Plantago_genome	82677152	-	0.00120451791890423	0.0186238411752798	11.0513192205563	Plantago_304451	CHH
82677164	Plantago_genome	82677164	-	0.00301855841386999	0.0343150435013333	10.6371272977538	Plantago_304451	CHH
82677165	Plantago_genome	82677165	-	0.00156162749824143	0.0217648200392862	11.1530438484461	Plantago_304451	CHH
82677176	Plantago_genome	82677176	-	0.00087841966627092	0.0150072661915663	12.9319342248736	Plantago_304451	CHH
82677185	Plantago_genome	82677185	-	0.00216173505129025	0.027069717586958	10.8713283970841	Plantago_304451	CHH
82677215	Plantago_genome	82677215	-	0.00177667939616465	0.0236982045595957	10.9956592841547	Plantago_304451	CHH
82677221	Plantago_genome	82677221	-	0.0018753648064088	0.0246853796444511	11.0256448102065	Plantago_304451	CHH
82677229	Plantago_genome	82677229	-	0.0028915181691127	0.0333767941156655	10.8711902716875	Plantago_304451	CHH
82677240	Plantago_genome	82677240	-	0.00213012994324823	0.0267857139006638	10.9487676603605	Plantago_304451	CHH
82677253	Plantago_genome	82677253	-	0.00151555146022217	0.0213625280746893	11.1592341171655	Plantago_304451	CHH
82677263	Plantago_genome	82677263	-	0.00136057859660616	0.0198540276118285	11.4758244620984	Plantago_304451	CHH
82677281	Plantago_genome	82677281	-	0.00177258517577182	0.0236982045595957	10.993746289541	Plantago_304451	CHH
82677289	Plantago_genome	82677289	-	0.0017445557222516	0.0234784206141329	10.9073164610789	Plantago_304451	CHH
82677300	Plantago_genome	82677300	-	0.00404572275584356	0.0416768451573473	10.4600125709781	Plantago_304451	CHH
82677304	Plantago_genome	82677304	-	0.0017427282162177	0.0234784206141329	10.8210343372424	Plantago_304451	CHH
82677311	Plantago_genome	82677311	-	0.00173278667242421	0.0233899565936016	10.9246612681012	Plantago_304451	CHH
82677338	Plantago_genome	82677338	-	0.000725683935834575	0.0132528945049385	14.0778597591703	Plantago_304451	CHH
82677354	Plantago_genome	82677354	-	0.00206245416799854	0.0261907673052171	10.4835787886749	Plantago_304451	CHH
82677356	Plantago_genome	82677356	-	0.00112471815692612	0.0180216901986085	10.4593639575972	Plantago_304451	CHH
82677369	Plantago_genome	82677369	-	0.00177559702986072	0.0236982045595957	10.7669736426012	Plantago_304451	CHH
82677389	Plantago_genome	82677389	-	0.00194189957983156	0.0251204652717604	10.786127959974	Plantago_304451	CHH
82677402	Plantago_genome	82677402	-	0.00206972241569093	0.026209132916956	10.5933701721143	Plantago_304451	CHH
84317810	Plantago_genome	84317810	+	2.61753374124298e-05	0.00101952032940194	63.1318318597144	Plantago_310520	CHH
84317822	Plantago_genome	84317822	+	0.000759613475234301	0.0135967410379992	-42.7926395017179	Plantago_310520	CHH
87259282	Plantago_genome	87259282	-	0.00022235941755953	0.0053670137351954	41.99665077632	Plantago_321414	CHH
87259286	Plantago_genome	87259286	-	0.000160852039326079	0.00406805414087689	43.1350251746019	Plantago_321414	CHH
87259300	Plantago_genome	87259300	-	0.000634853369718035	0.011908096422095	35.0696418043548	Plantago_321414	CHH
87259304	Plantago_genome	87259304	-	1.64458848597751e-05	0.000771673143859574	49.4134904378858	Plantago_321414	CHH
87259307	Plantago_genome	87259307	-	9.51280011275544e-05	0.00267650798728027	45.1731746639596	Plantago_321414	CHH
87259308	Plantago_genome	87259308	-	8.64458577002886e-06	0.00068433080754512	50.1552988299894	Plantago_321414	CHH
87259313	Plantago_genome	87259313	-	2.44549240058222e-05	0.000978574625501485	48.3138081593259	Plantago_321414	CHH
87259319	Plantago_genome	87259319	-	0.000139139088282456	0.00365228941031415	44.0173199212389	Plantago_321414	CHH
87259325	Plantago_genome	87259325	-	2.64685750327187e-05	0.00101952032940194	48.4026603007592	Plantago_321414	CHH
87259326	Plantago_genome	87259326	-	1.81184663890521e-05	0.00081158783381493	49.0811581323421	Plantago_321414	CHH
87259329	Plantago_genome	87259329	-	3.77144642551736e-05	0.00132641104115623	47.3214818526414	Plantago_321414	CHH
87259330	Plantago_genome	87259330	-	2.07677936459939e-05	0.000871940880655138	48.8747743428436	Plantago_321414	CHH
87259333	Plantago_genome	87259333	-	0.000123773950546192	0.00333851565109961	43.9414338970983	Plantago_321414	CHH
87259334	Plantago_genome	87259334	-	1.16436283984206e-05	0.00068433080754512	49.8784475698927	Plantago_321414	CHH
87259339	Plantago_genome	87259339	-	0.00051836136208195	0.010145768333851	36.8502229051182	Plantago_321414	CHH
