CHG;LD;Loading
424579051;LD1;7.02100108365803e-06
424579081;LD1;0.000102320217660123
424579090;LD1;1.00600010850188e-05
424579120;LD1;4.94104915091481e-06
424579135;LD1;6.07625990861767e-05
424579231;LD1;1.25841536219278e-05
424579240;LD1;1.44396440363679e-05
424579253;LD1;7.96716220240677e-06
424579258;LD1;2.02719222702926e-06
424579318;LD1;4.64622290833944e-06
425710019;LD1;4.48920681880291e-07
425710079;LD1;8.69219991433488e-05
425710106;LD1;1.99824437414239e-05
425710202;LD1;2.04284640729947e-05
425710217;LD1;3.51341029276734e-06
425710247;LD1;7.10532769178855e-06
425710256;LD1;1.35925838717147e-05
425710286;LD1;7.14290919744328e-06
425710319;LD1;7.75487840898154e-05
429142689;LD1;1.70531681187042e-05
429142749;LD1;0.000138947472720361
429142754;LD1;1.65049184946834e-06
429142767;LD1;3.66241226657625e-05
429142776;LD1;2.30320464954189e-06
429142782;LD1;3.66003154265567e-06
429142872;LD1;3.04106506025473e-05
429142887;LD1;4.37940602910417e-05
429142917;LD1;0.000113888207686374
429142926;LD1;4.07436403946671e-06
429142956;LD1;9.78744428672261e-05
429142989;LD1;3.02923696664312e-05
431236973;LD1;1.05129683891947e-05
431237033;LD1;2.75913185404408e-05
431237038;LD1;1.38269575346324e-05
431237051;LD1;1.56898462375477e-05
431237060;LD1;5.09795766351186e-05
431237156;LD1;3.07380289349518e-05
431237171;LD1;2.64298913677649e-06
431237201;LD1;2.65509810902758e-06
431237210;LD1;3.15313987143504e-06
431237240;LD1;0.000150332926136601
431237273;LD1;5.70958473482609e-05
431393348;LD1;1.56553388581167e-05
431393381;LD1;4.43705382501552e-06
431393411;LD1;3.16230125923367e-05
431393420;LD1;1.70729011891802e-06
431393450;LD1;1.16209900464116e-05
431393465;LD1;0.000112817188312149
431393555;LD1;9.33047821016243e-05
431393561;LD1;7.23580020944007e-06
431393570;LD1;6.280955818913e-05
431393583;LD1;0.000127219035106847
431393588;LD1;0.000114305395863494
431393648;LD1;1.23929439864502e-05
432900923;LD1;1.83630677710562e-06
432900983;LD1;8.99712931277808e-05
432900989;LD1;2.30393026097094e-05
432901001;LD1;6.88265923578339e-07
432901010;LD1;9.40277075906535e-06
432901190;LD1;1.38827488326032e-06
433717664;LD1;0.000155031561914549
433717729;LD1;0.00138362434380735
433717847;LD1;2.01270062308377e-05
433717862;LD1;8.46780665672146e-05
433717892;LD1;0.000853605589675668
433717901;LD1;6.38513406545555e-06
433717964;LD1;9.19955078348448e-06
436161991;LD1;0.000204208056319148
436162005;LD1;3.36708909846969e-05
436162010;LD1;3.19488943944765e-05
436162029;LD1;0.00360573625768954
436162119;LD1;0.00157113997708691
436162167;LD1;8.82941057061451e-05
436162170;LD1;0.000378218089113971
436162192;LD1;0.000546716049628991
437023077;LD1;1.10527370926426e-06
437274985;LD1;7.14060796840813e-05
437275045;LD1;2.76702437520068e-05
437275051;LD1;8.80543501023451e-05
437275063;LD1;7.48336837620556e-05
437275072;LD1;1.65107172137505e-05
437275168;LD1;8.73836509842697e-06
437275222;LD1;5.72711901351237e-05
437275252;LD1;1.51829189029415e-05
437392474;LD1;1.93782747892616e-06
437392507;LD1;1.25620192059779e-05
437392537;LD1;0.000296135298886259
437392576;LD1;7.08067880306459e-05
437392591;LD1;2.65984515519726e-06
437392687;LD1;6.64996271512377e-08
437392696;LD1;5.32657520173552e-06
437392709;LD1;7.70689881252158e-05
437392714;LD1;7.37630359272874e-05
437392774;LD1;1.83522176353705e-07
440770356;LD1;1.5362195999038e-06
440770416;LD1;0.000119345699901071
440770421;LD1;7.36338876617622e-05
440770434;LD1;1.62282233254983e-05
440770443;LD1;4.20588426021763e-05
440770539;LD1;2.0425587862018e-05
440770554;LD1;2.61057721186895e-05
440770584;LD1;1.77664955279046e-05
440770593;LD1;6.41254656137438e-05
440770623;LD1;1.91922824783541e-07
440770656;LD1;8.78615796588966e-06
444608779;LD1;3.61129326706005e-05
444608812;LD1;2.0314214857537e-05
444608842;LD1;2.72655235296718e-05
444608851;LD1;1.98808177954752e-05
444608881;LD1;1.71212657238222e-05
444608896;LD1;1.28689641271773e-05
444608992;LD1;1.82400822636745e-05
444609001;LD1;1.22451728149515e-10
444609014;LD1;1.98674493700667e-06
444609079;LD1;1.56321639362121e-06
448031081;LD1;1.88783436552755e-06
448031141;LD1;0.000314834894708087
448031146;LD1;1.77024060196663e-05
448031159;LD1;6.55502131346976e-06
448031168;LD1;1.62521428173085e-05
448031264;LD1;2.33880054606286e-07
448031279;LD1;7.00824907208865e-06
448031309;LD1;7.08572464212794e-06
448031318;LD1;1.29457808888218e-05
448031348;LD1;1.06369468059624e-05
448031381;LD1;7.05510524246287e-06
453591925;LD1;4.14611504160599e-05
457837597;LD1;3.07838559851461e-07
457837630;LD1;4.98499449183959e-06
457837660;LD1;9.60918716897289e-07
457837669;LD1;0.000136764748741018
457837699;LD1;2.63757085476246e-05
457837714;LD1;4.5165391398032e-06
457837810;LD1;5.18803017597031e-05
457837819;LD1;3.36250450770226e-05
457837832;LD1;6.7681651529986e-06
457837837;LD1;0.000272321777597381
457837897;LD1;7.05738878846137e-06
458337954;LD1;1.48351342382444e-05
458338014;LD1;0.000209869448427516
458338019;LD1;3.71669825756058e-05
458338137;LD1;6.72875155330335e-06
458338152;LD1;1.30847573945489e-06
458338182;LD1;1.06155203865532e-05
458338254;LD1;0.000131643051770525
461396792;LD1;0.000429566354022649
461396855;LD1;4.48524464690285e-08
461396894;LD1;0.000187190966472086
461396909;LD1;1.77771335706333e-05
461396995;LD1;9.74991496120013e-08
461397026;LD1;1.44722254676737e-05
461397092;LD1;1.51437221458742e-05
463828086;LD1;7.5634831718789e-07
463828146;LD1;4.21101375618996e-05
463828151;LD1;8.73062835886036e-08
463828164;LD1;1.91036702924515e-05
463828173;LD1;1.1513084473269e-05
463828269;LD1;3.63454902614283e-05
463828284;LD1;8.44862096311992e-06
463828314;LD1;5.83821039938738e-07
463828323;LD1;3.0459794862071e-05
463828353;LD1;1.26823692600138e-05
463828386;LD1;1.49057454831157e-06
465351892;LD1;1.37492654066994e-05
465351925;LD1;8.06847920926516e-06
465351955;LD1;3.10067134838889e-05
465351964;LD1;3.24117616862328e-06
465351994;LD1;2.04521468433853e-05
465352009;LD1;1.23715159721254e-05
465352105;LD1;8.50505384228284e-06
465352114;LD1;1.81536052843066e-06
465352127;LD1;7.33336596555086e-06
465352132;LD1;8.20621973764459e-05
465352192;LD1;1.42456050752991e-05
465584272;LD1;8.05844188643435e-07
465584305;LD1;8.50550666312907e-06
465584335;LD1;8.28872997085483e-07
465584344;LD1;5.36696562800921e-07
465584374;LD1;1.9699917510813e-05
465584389;LD1;4.01824786234905e-06
465584494;LD1;7.70536731847858e-05
465584507;LD1;1.27596404530127e-07
465584512;LD1;7.94053086511112e-06
465584572;LD1;7.90376452868512e-06
477992809;LD1;3.66279260509982e-05
477992869;LD1;0.000173212599735701
477992874;LD1;3.53591674543178e-05
477992887;LD1;6.78279359953558e-06
477992896;LD1;1.85119529413154e-07
477992992;LD1;2.39697728627973e-06
477993007;LD1;3.14001370162227e-05
477993037;LD1;9.40182822829377e-06
477993046;LD1;1.07158407391368e-05
477993076;LD1;5.1585715015355e-06
477993109;LD1;5.7602771075272e-05
484533169;LD1;2.50106969492192e-05
484533253;LD1;3.58846268344524e-07
484533349;LD1;1.82695305521498e-05
484533358;LD1;1.46289330210478e-05
484533370;LD1;2.02810039466564e-05
484533376;LD1;9.92643434998624e-06
484533436;LD1;8.9451516787195e-06
485087059;LD1;0.000138950549842699
485087125;LD1;3.1936416397664e-05
485087137;LD1;1.26360871009607e-05
485087146;LD1;9.4984101330222e-07
485087242;LD1;1.13763810114351e-06
485087296;LD1;6.53457795379293e-06
485087326;LD1;8.38364958766775e-08
486909928;LD1;5.55548992812023e-06
486909961;LD1;1.70605412692055e-06
486909991;LD1;3.48923869932313e-05
486910000;LD1;3.70266771436965e-05
486910030;LD1;3.41069841663872e-05
486910045;LD1;1.08520833676376e-07
486910141;LD1;2.09937918353339e-07
486910150;LD1;1.28852353496369e-07
486910163;LD1;2.90984689802339e-05
486910168;LD1;2.28328046255916e-05
486910228;LD1;1.97552608179444e-08
493751043;LD1;3.15820027045421e-06
493751103;LD1;0.00022826415069321
493751108;LD1;7.97687382031588e-05
493751121;LD1;2.59019186016502e-05
493751130;LD1;2.24455834469603e-05
493751226;LD1;7.91760026066706e-07
493751241;LD1;9.59029731763069e-05
493751271;LD1;8.65643233802828e-06
493751280;LD1;0.000123983092971626
493751310;LD1;3.47237341603438e-05
493751343;LD1;1.52213806437573e-05
498680790;LD1;6.24793315401977e-05
498680838;LD1;3.72071523647148e-06
498680850;LD1;1.7760816532234e-05
498680856;LD1;1.29159363395634e-05
498680868;LD1;5.02074196766361e-08
498680877;LD1;5.26684287058638e-05
498680973;LD1;7.39773009726454e-06
498681027;LD1;5.35774568257298e-07
498681057;LD1;1.62403722095413e-05
500434611;LD1;2.16261441925708e-05
500434671;LD1;2.19994495211172e-05
500434676;LD1;1.55862818957995e-05
500434698;LD1;4.36379731064283e-05
500434794;LD1;1.58047239876807e-05
500434839;LD1;2.02958804845591e-05
500434848;LD1;1.68727346544087e-05
500434878;LD1;2.86479875273761e-05
500434911;LD1;0.000110027240569574
502898829;LD1;1.64583622605749e-06
502898889;LD1;0.00150336490317211
502898894;LD1;0.000447915361545493
502898907;LD1;0.000114118035805974
502898916;LD1;0.00113850943506724
502899012;LD1;0.0003021425164999
502899027;LD1;3.00545333056904e-06
502899057;LD1;6.05670145628928e-05
502899066;LD1;4.52237335666243e-05
502899129;LD1;9.02657696778928e-05
503393100;LD1;3.32043033756234e-05
503393161;LD1;7.68320106631757e-05
503393166;LD1;6.82098442343942e-05
503393179;LD1;1.86250164308534e-06
503393188;LD1;3.60061091966907e-07
503393284;LD1;1.81813311571438e-05
503393299;LD1;1.06722715281159e-05
503393329;LD1;3.84890027995663e-06
503393338;LD1;2.93825903055162e-06
503393368;LD1;3.02319874249987e-07
503393401;LD1;3.98361296738582e-05
1695317;LD1;2.54297753350837e-05
1695377;LD1;9.30873024675338e-06
1695383;LD1;3.40651675255928e-06
1695395;LD1;1.33753242587456e-09
1695404;LD1;1.09546648134016e-05
1695500;LD1;1.74924892487211e-06
1695584;LD1;5.64930654203655e-07
2772114;LD1;7.67728944909651e-05
2772174;LD1;8.50876369257526e-05
2772180;LD1;6.33966935260739e-05
2772192;LD1;1.91018897000266e-05
2772201;LD1;3.07363923794602e-05
2772297;LD1;3.10612082385784e-05
2772381;LD1;7.07237123069523e-06
18946813;LD1;2.72812927657214e-05
18946846;LD1;1.40724712193289e-05
18946876;LD1;2.97797863958166e-06
18946885;LD1;2.24228146287459e-05
18946915;LD1;1.05735987985374e-05
18946930;LD1;1.21058120903331e-06
18947048;LD1;1.81139004584739e-05
18947053;LD1;1.84205479084573e-05
18947113;LD1;7.18470640200144e-07
24062193;LD1;1.00954045236953e-05
24062258;LD1;2.91208868933184e-06
24062271;LD1;8.51089775150602e-05
24062376;LD1;0.000108896092251622
24062391;LD1;1.9306276022597e-05
24062421;LD1;3.41235213951619e-06
24062430;LD1;1.27726405072533e-05
24062460;LD1;5.8543854148583e-05
24062493;LD1;7.57234283655362e-05
44147293;LD1;5.09198786001079e-05
44147326;LD1;8.75093593627253e-06
44147356;LD1;1.14168414061989e-05
44147365;LD1;5.8813000861849e-05
44147395;LD1;2.38822112526399e-05
44147410;LD1;1.43449197904343e-05
44147528;LD1;0.000107172389854031
44147533;LD1;0.00016710404825056
48699390;LD1;2.51726888249517e-05
48699423;LD1;1.42843358017263e-06
48699453;LD1;5.67935142679299e-05
48699492;LD1;2.689795931545e-05
48699507;LD1;1.10819972783453e-05
48699625;LD1;0.000292752848579539
48699690;LD1;2.15113881812103e-05
57580126;LD1;0.000387461175886313
57580259;LD1;0.000202261849721288
57580298;LD1;5.82274275490497e-07
57580328;LD1;0.000372226963627479
57580361;LD1;3.84426032271363e-05
71760671;LD1;1.10895669133336e-05
71760683;LD1;5.85936419975465e-05
71760692;LD1;1.35291105219657e-06
71760788;LD1;2.55916714036448e-05
71760806;LD1;0.000168768703978924
71760815;LD1;0.000390497940552326
71760834;LD1;1.21312915867524e-05
71760842;LD1;8.38297159443631e-06
71760872;LD1;5.08625043195904e-06
71760878;LD1;3.04515079616329e-05
71760905;LD1;1.03445393257305e-05
72650480;LD1;4.08398554124757e-06
72650576;LD1;1.206091672811e-12
72650591;LD1;1.33931907632547e-05
72650660;LD1;0.000183838814322544
72650693;LD1;5.59499794707844e-05
106656150;LD1;2.29110546713633e-05
106656210;LD1;3.64234845617329e-05
106656215;LD1;0.000131635721693469
106656237;LD1;4.01424595070939e-05
106656333;LD1;3.82086244664144e-05
106656348;LD1;8.95339506646919e-06
106656378;LD1;1.40783197923757e-05
106656387;LD1;6.56438024335506e-07
106656417;LD1;0.000679368286897984
106656450;LD1;9.05436815548201e-05
127147989;LD1;0.000423149538689893
127148049;LD1;3.77621540347319e-05
127148054;LD1;0.000115514471477984
127148067;LD1;3.29594681603546e-05
127148076;LD1;0.000262408968916437
127148172;LD1;2.42140312145407e-05
127148187;LD1;0.000105745946960573
127148217;LD1;4.27290138166636e-06
127148226;LD1;2.51605379429866e-05
127148289;LD1;5.04607726308138e-05
136194876;LD1;1.5118955655158e-06
136194906;LD1;3.63570364753569e-07
136194960;LD1;3.61169789651431e-05
136195065;LD1;3.36654953136094e-06
136195077;LD1;6.0324012521379e-06
136195083;LD1;1.39811797314057e-06
136195143;LD1;2.20138624376865e-05
220546062;LD1;0.000149709176809991
220546122;LD1;0.000184076357136167
220546127;LD1;8.6869119951967e-05
220546149;LD1;0.000358726341796892
220546245;LD1;9.5290651780721e-07
220546260;LD1;4.95087104763421e-05
220546290;LD1;5.7261857774287e-05
220546299;LD1;6.45738257108645e-05
220546329;LD1;0.00108616360123058
220546362;LD1;8.53111186855639e-05
230222005;LD1;3.95963929863065e-05
230222092;LD1;0.00049582943153989
230222188;LD1;9.5434152312445e-05
230222203;LD1;2.80313648251983e-05
230222233;LD1;0.000204331033713097
230222305;LD1;9.4617899141379e-06
258817963;LD1;8.11817991060465e-05
258817996;LD1;0.000176803321009104
258818026;LD1;1.73343268562133e-05
258818035;LD1;4.19228426032842e-05
258818065;LD1;4.32996962418834e-09
258818080;LD1;0.000161323469430227
258818176;LD1;3.84292259727167e-06
258818198;LD1;1.1389047488487e-06
258818203;LD1;0.000109525767826587
258818263;LD1;8.49985787871226e-05
259311744;LD1;4.39961132667341e-05
259311804;LD1;0.000239367331334738
259311810;LD1;0.000584995283762788
259311822;LD1;9.39364031176219e-06
259311927;LD1;4.82340451740662e-05
259311942;LD1;7.13840025155319e-07
259311972;LD1;2.69378486180517e-05
259311981;LD1;5.98348929805213e-05
259312011;LD1;0.000917448460676692
259312044;LD1;2.70396000883078e-06
259448372;LD1;3.24942957439932e-05
259448432;LD1;0.000452919155335676
259448437;LD1;1.80954729912809e-05
259448555;LD1;3.25219938516616e-05
259448570;LD1;0.000240925339682688
259448600;LD1;0.000336111827694484
259448609;LD1;4.08222279036531e-07
259448639;LD1;0.000391631839964871
259448672;LD1;5.45795380468121e-05
287790020;LD1;3.94415969088253e-05
287790053;LD1;0.000174504937352024
287790083;LD1;1.15587372544969e-08
287790092;LD1;0.000263698650299129
287790122;LD1;3.57145324177687e-05
287790137;LD1;8.55809399751257e-06
287790243;LD1;3.54958260504641e-05
287790256;LD1;8.48320744420567e-05
287790261;LD1;1.65209102155746e-05
287790321;LD1;0.000193099308825887
290046616;LD1;9.44182018007986e-05
290046646;LD1;7.22003194502092e-05
290046655;LD1;4.02704626040933e-06
290046685;LD1;3.1471891623038e-05
290046700;LD1;0.000282930699257351
290046796;LD1;6.37774859396263e-05
290046805;LD1;4.49716451272448e-05
290046818;LD1;9.02317290984912e-06
290046823;LD1;0.00015988285149365
290046883;LD1;5.4295453177942e-05
305664714;LD1;7.01482303256305e-07
305664779;LD1;6.43360944876371e-05
305664792;LD1;8.20537429471957e-05
305664801;LD1;2.56218914967809e-05
305664897;LD1;4.12183717611891e-07
305664912;LD1;0.000134653795719889
305664951;LD1;9.5514203002115e-06
305665014;LD1;7.01178088472917e-08
305750273;LD1;1.57281020408495e-05
305750303;LD1;5.62899971184155e-06
305750357;LD1;3.68913926268597e-05
305750453;LD1;2.76659349840939e-05
305750462;LD1;8.83423635727139e-07
305750474;LD1;5.76622671619856e-06
305750480;LD1;4.7397491158726e-05
305750540;LD1;3.9516870302621e-06
316442467;LD1;0.000174010021809633
316442497;LD1;4.61386755093157e-05
316442506;LD1;0.000179825058138892
316442551;LD1;2.9818542378119e-05
316442647;LD1;1.38571829756559e-05
316442651;LD1;0.000451532272131747
316442669;LD1;3.73144221504785e-05
316442674;LD1;0.000939032113876898
316442734;LD1;0.00035909464386806
316442765;LD1;0.00221976916570779
326982870;LD1;3.20079628917488e-05
326982930;LD1;1.98874689828341e-05
326982935;LD1;5.58593252687676e-05
326982948;LD1;5.2999778787366e-07
326982957;LD1;2.90498389679275e-06
326983053;LD1;6.84400283879792e-05
326983068;LD1;6.21556469629849e-06
326983107;LD1;2.42704491481668e-06
326983137;LD1;8.35777477583814e-07
326983170;LD1;7.4677745430086e-07
334161084;LD1;0.00011659271198862
334161144;LD1;1.35585363657851e-07
334161149;LD1;5.24476742724777e-05
334161162;LD1;2.67875341550879e-05
334161267;LD1;6.55929774987916e-06
334161282;LD1;0.000157754637882872
334161312;LD1;5.2724417085752e-05
334161321;LD1;9.94366007412926e-06
334161351;LD1;5.15992288255796e-05
334161384;LD1;1.65859731486417e-07
336161062;LD1;9.90680375909267e-05
336161116;LD1;0.000836690161815576
346362785;LD1;5.17668332143235e-05
346362905;LD1;0.000123964820824185
346362983;LD1;0.000702313684676384
346690332;LD1;3.83561731192349e-06
346690365;LD1;2.16344750420944e-05
346690395;LD1;9.72637098505762e-07
346690404;LD1;3.82891796413237e-05
346690434;LD1;1.64987318896903e-06
346690554;LD1;9.141506911521e-06
346690567;LD1;3.73439003824679e-08
346690572;LD1;0.000226980513423096
346690632;LD1;1.93023943324461e-05
359796694;LD1;9.15053388889841e-05
359796759;LD1;0.000122037674534659
359796772;LD1;2.8977776535569e-08
359796781;LD1;4.4612440222952e-06
359796877;LD1;0.000133556662707578
359796892;LD1;1.22969022261308e-05
359796922;LD1;1.56325181255054e-05
359796931;LD1;4.27621346206452e-05
359796961;LD1;3.56930719151337e-05
359796994;LD1;9.32091369917339e-06
362473538;LD1;5.23949442516125e-09
362473571;LD1;2.44917844224882e-05
362473601;LD1;5.97710878656281e-06
362473610;LD1;5.71891682945254e-06
362473640;LD1;9.73361811139056e-05
362473655;LD1;0.000277509449594017
362473773;LD1;6.49582462325767e-06
362473778;LD1;0.000117896447582345
362473838;LD1;5.59182113464938e-08
368964968;LD1;4.46696031252698e-05
368964974;LD1;0.000104117569478217
368964986;LD1;2.65519239550057e-05
368964991;LD1;1.79412813313486e-05
368964995;LD1;1.71518937605154e-06
368965091;LD1;1.47032231332057e-05
368965109;LD1;3.83914887706525e-06
368965118;LD1;5.47240521714594e-06
368965137;LD1;0.000142529282174887
368965145;LD1;1.87643846050413e-06
368965175;LD1;1.51626657161247e-05
368965181;LD1;1.86373973345863e-06
368965208;LD1;5.54999719214966e-06
371106841;LD1;2.00834637649791e-05
371106901;LD1;6.65468717888739e-05
371106906;LD1;4.1958486456246e-05
371106919;LD1;2.72992685520299e-05
371106928;LD1;1.62523103018029e-07
371107024;LD1;1.07349345135033e-05
371107039;LD1;6.85354937233039e-05
371107069;LD1;8.32341310259151e-08
371107078;LD1;2.05052906023259e-07
371107141;LD1;1.08201915108949e-05
395250472;LD1;1.581357690627e-06
395250505;LD1;3.12206736377138e-05
395250535;LD1;3.83287192232119e-05
395250544;LD1;2.14281206624195e-07
395250574;LD1;1.40815542620825e-05
395250589;LD1;0.000120484349470717
395250685;LD1;3.38830557883407e-05
395250694;LD1;1.45548876237713e-05
395250707;LD1;0.000182635573152853
395250712;LD1;0.000430704217313904
395250772;LD1;4.74633443170816e-07
398523007;LD1;2.59414844345867e-05
398523040;LD1;6.66978708711404e-05
398523070;LD1;4.5799837362374e-05
398523079;LD1;7.89166892315589e-08
398523109;LD1;9.71483944326347e-05
398523124;LD1;6.74463840386855e-05
398523229;LD1;4.1232634798981e-06
398523242;LD1;0.000168652166707779
398523247;LD1;0.000113289762731618
398523307;LD1;7.21067054035117e-06
400279910;LD1;1.60084086407167e-05
400279943;LD1;2.25686770208868e-06
400279973;LD1;8.73358316413832e-05
400279982;LD1;4.09180399624337e-05
400280012;LD1;9.87295430691069e-07
400280027;LD1;7.08318814419441e-05
400280117;LD1;1.50016118980393e-06
400280145;LD1;3.96583471831979e-05
400280150;LD1;9.54260553720693e-05
400280210;LD1;1.28070464338869e-05
404673484;LD1;6.52823145673434e-06
404673544;LD1;2.94208407422739e-05
404673549;LD1;3.18457516424693e-05
404673562;LD1;6.96397103408063e-05
404673571;LD1;3.19495731652497e-05
404673667;LD1;5.96742502708146e-06
404673682;LD1;2.21588721818047e-06
404673712;LD1;7.03351335247489e-06
404673721;LD1;6.35672687819369e-06
404673751;LD1;0.000173382144807624
404673784;LD1;3.62718327903271e-05
407251872;LD1;7.49447576793099e-05
407251905;LD1;2.63839515469269e-06
407251935;LD1;3.37294051302042e-05
407251944;LD1;2.21182802601018e-06
407251974;LD1;2.30918014192358e-05
407251989;LD1;5.66063567687451e-06
407252094;LD1;3.95249323551644e-05
407252107;LD1;9.74996230679969e-05
407252172;LD1;6.46333787901276e-07
409740521;LD1;1.38244083444748e-05
409740708;LD1;0.000257265647998954
409740753;LD1;9.20837783225104e-05
409740762;LD1;1.90204270299595e-08
409740825;LD1;0.000411276064249692
416880017;LD1;2.83626126410877e-05
416880024;LD1;0.000163270244117201
416880028;LD1;7.84959156953128e-05
416880034;LD1;3.71793709439948e-05
416880047;LD1;4.56959323369622e-08
416880052;LD1;1.64028235212638e-05
416880318;LD1;3.73845636697413e-05
416880324;LD1;2.63649143453245e-06
416880357;LD1;7.52631093268775e-06
416880366;LD1;2.90028114590507e-05
416880378;LD1;6.96765760450885e-07
418084976;LD1;9.7668454239139e-06
418085006;LD1;5.65662352530963e-06
418085060;LD1;4.46234085004329e-05
418085165;LD1;5.93689798104328e-07
418085177;LD1;1.25298299242743e-05
430221006;LD1;1.30448437270858e-05
430221015;LD1;0.000419764259912398
430221045;LD1;4.82163460451192e-07
430221178;LD1;7.85217033654923e-07
430221183;LD1;0.000365023266404792
434849010;LD1;8.81555017974251e-05
434849070;LD1;0.000239509045572541
434849075;LD1;0.000147250478123903
434849088;LD1;0.000302510414192103
434849208;LD1;7.11086000098981e-05
434849238;LD1;0.000100020566949266
434849247;LD1;3.43209329482556e-05
434849277;LD1;6.26962064032432e-05
434849310;LD1;8.71555210153091e-06
301126;LD1;3.08589404931269e-07
301159;LD1;5.01159980711262e-05
301189;LD1;1.49416239336892e-06
301198;LD1;3.16503162179428e-06
301228;LD1;5.51863075148249e-05
301243;LD1;6.77361512985407e-06
301338;LD1;0.000171836564726358
301347;LD1;2.27631117963283e-05
301360;LD1;1.11825807093133e-05
301365;LD1;0.000169826851783035
837134;LD1;4.79377273567628e-08
837194;LD1;9.5862326790161e-06
837199;LD1;4.95659029571061e-05
837212;LD1;2.71384758541118e-05
837221;LD1;2.96385075625531e-06
837317;LD1;2.98110844222447e-05
837332;LD1;2.45018219527559e-05
837362;LD1;2.72589965755487e-05
837371;LD1;0.000139266950547511
837401;LD1;5.56910383824449e-06
837434;LD1;9.79045451642454e-06
970031;LD1;1.36313153620095e-06
970091;LD1;3.40607329471544e-07
970096;LD1;3.26101835952525e-06
970109;LD1;6.10682581791259e-06
970118;LD1;3.49056709892583e-06
970214;LD1;2.11975796451509e-07
970229;LD1;1.08832078119168e-05
970259;LD1;2.02867630633722e-06
970268;LD1;3.06493361183962e-06
970298;LD1;6.32221705805993e-06
970331;LD1;1.29438428111107e-06
1081017;LD1;8.84209399574229e-06
1081048;LD1;2.26158962895309e-08
1081050;LD1;3.67446438910822e-06
1081080;LD1;3.43035763852403e-05
1081089;LD1;4.42685708432717e-05
1081119;LD1;1.02044847111014e-05
1081132;LD1;3.41544478017138e-05
1081134;LD1;3.74341983492319e-06
1081228;LD1;1.18974516990556e-07
1081230;LD1;2.45727469744843e-06
1081237;LD1;5.02598771842601e-07
1081239;LD1;3.05170856565105e-06
1081249;LD1;6.05477251876739e-07
1081252;LD1;2.86421183302709e-05
1081255;LD1;2.06683118766135e-10
1081257;LD1;2.06819891107844e-06
1081315;LD1;5.29178850453015e-05
1081317;LD1;1.75211193425139e-05
5374992;LD1;7.52287934989397e-06
5375052;LD1;0.000554642029119921
5375057;LD1;2.18574161287339e-05
5375070;LD1;9.8987025044693e-06
5375079;LD1;0.000225552514097722
5375175;LD1;8.59710972574205e-05
5375190;LD1;2.89497378525003e-08
5375220;LD1;3.0819329323014e-06
5375229;LD1;6.9716754826736e-08
5375259;LD1;4.72272733627687e-05
5375292;LD1;2.95366669397223e-05
5880357;LD1;8.73722619466593e-05
5880363;LD1;1.98120645707153e-05
5880480;LD1;1.86415210420353e-05
5880534;LD1;4.29801996641407e-06
5880564;LD1;2.74976682185066e-05
6410870;LD1;4.4144730286861e-07
6410954;LD1;4.54389468616495e-06
6411050;LD1;6.35329106285627e-06
6411059;LD1;2.69187858673627e-06
6411077;LD1;1.07630938569218e-07
6411137;LD1;2.32639580328687e-06
7091082;LD1;0.000122819515562055
7091115;LD1;2.27512566012257e-05
7091145;LD1;3.77474713249123e-05
7091154;LD1;1.00832674709994e-05
7091184;LD1;0.000159960164076112
7091199;LD1;3.58991457730446e-05
7091295;LD1;1.18633715538928e-08
7091304;LD1;1.33062731770631e-07
7091317;LD1;3.60419650529481e-05
7091322;LD1;7.96787855981688e-05
7091382;LD1;1.39976380017138e-05
8843049;LD1;4.19271377268073e-06
8843133;LD1;3.03961631454136e-05
8843211;LD1;5.28366974728422e-05
8843220;LD1;5.09844460367053e-05
8843232;LD1;6.479231871349e-06
8843238;LD1;6.46421433026833e-05
8843298;LD1;1.11653036761956e-05
12883948;LD1;2.86333838507529e-06
12883981;LD1;6.4346681870989e-06
12884011;LD1;6.87246802123804e-05
12884020;LD1;3.64763123695797e-09
12884065;LD1;3.44838958603573e-05
12884161;LD1;3.18635962910562e-06
12884183;LD1;6.44613264020174e-06
12884188;LD1;0.000292275438432752
12884248;LD1;0.000116676249607013
14405094;LD1;1.64496590479409e-05
14405154;LD1;8.80703045280618e-06
14405159;LD1;2.04849256369236e-05
14405172;LD1;2.18019817032366e-07
14405277;LD1;6.60131409306548e-06
14405292;LD1;6.4364782839808e-06
14405322;LD1;3.1454835538332e-05
14405331;LD1;2.09477197615256e-06
14405361;LD1;5.66644988992378e-05
14405394;LD1;7.58629458615534e-07
15191059;LD1;5.77549758299327e-09
15191086;LD1;1.61078979867673e-05
15191092;LD1;8.80414655272e-05
15191122;LD1;1.356852326732e-06
15191130;LD1;2.87291623330879e-05
15191149;LD1;5.26491921712483e-05
15191158;LD1;4.21659370430218e-06
15191176;LD1;2.15967013316658e-06
15191272;LD1;1.01786040630279e-05
15191276;LD1;5.7433008539735e-07
15191281;LD1;1.12623771246402e-05
16024066;LD1;4.45212520090675e-05
16024099;LD1;5.3677834413865e-05
16024129;LD1;4.35695922904572e-06
16024138;LD1;0.000137026436849504
16024168;LD1;1.51877396341229e-06
16024183;LD1;5.71010973030554e-05
16024279;LD1;1.39637949660858e-05
16024288;LD1;1.9639784064705e-05
16024300;LD1;2.47797780150616e-06
16024306;LD1;0.000501031920191662
16024366;LD1;3.83316350093857e-05
17137058;LD1;0.000530489666496318
