CHH;LD;Loading
345378361;LD1;1.38208634918988e-07
345378362;LD1;1.53082732740623e-05
345378372;LD1;3.0117338344008e-06
345378379;LD1;1.97576333454727e-06
345378380;LD1;8.76953473574684e-07
345780695;LD1;1.68262996019154e-06
345780697;LD1;1.77651477766541e-07
345780701;LD1;2.60668683307534e-07
345780716;LD1;8.26145868808531e-07
345780719;LD1;4.81336787214299e-06
345780721;LD1;1.23383173230793e-06
345780726;LD1;4.11264872905173e-09
345780730;LD1;4.84818564801852e-07
345780734;LD1;2.29033704983409e-07
345780737;LD1;1.9496403948571e-06
345780749;LD1;2.71491458507882e-06
345780752;LD1;0.000489444192818883
345780773;LD1;6.56674866659664e-06
345780777;LD1;2.37848490806443e-07
345780780;LD1;9.06195765059931e-07
345780797;LD1;2.73988728459923e-12
345780805;LD1;1.40657423147739e-07
345780806;LD1;3.78564246456756e-08
345780808;LD1;1.99191685718607e-06
345780912;LD1;4.71554937834164e-06
345780913;LD1;2.48804255386564e-08
345780917;LD1;6.50301000396237e-07
345780928;LD1;8.16965596274085e-08
345780930;LD1;1.14174305104333e-07
345780932;LD1;2.27484143156516e-06
345780937;LD1;1.65623450448778e-07
345780940;LD1;3.67735706020525e-06
345780941;LD1;6.51386066764244e-06
345780943;LD1;8.50619323189909e-06
345780944;LD1;1.31920907544061e-07
345780956;LD1;7.92076481057028e-07
345780964;LD1;4.53395528221131e-06
345780971;LD1;1.85627969289944e-06
345780974;LD1;1.42998261590227e-06
345780982;LD1;3.24369316613315e-08
345780985;LD1;1.7820179794124e-06
345780987;LD1;3.10057104889047e-06
345781006;LD1;4.04719915869814e-06
345781013;LD1;3.8369017072573e-07
348043378;LD1;8.06081316182257e-05
348043379;LD1;1.53693278706005e-05
348043381;LD1;5.07132621251627e-06
348043385;LD1;1.01392167127606e-06
348043386;LD1;3.439723949682e-05
348043388;LD1;5.64629249675832e-05
348043417;LD1;1.2898593494206e-06
348043419;LD1;3.1944704056167e-05
348043421;LD1;8.43925787499499e-09
348043429;LD1;7.26071886987558e-06
348043431;LD1;4.03266265469611e-05
348043459;LD1;4.96643204404607e-05
348043466;LD1;0.000362768427219953
348043477;LD1;0.000118361434944945
348043486;LD1;1.93988241758994e-05
348043487;LD1;1.05312971295315e-05
348043490;LD1;2.43290555478467e-05
348043593;LD1;0.000155634944464407
348043600;LD1;2.38881143643415e-05
348043605;LD1;2.02750684970945e-05
348043614;LD1;3.32949609585037e-05
348043631;LD1;8.2900048355579e-06
348043646;LD1;1.78672860964742e-05
348043650;LD1;8.3223036788482e-09
348043652;LD1;0.000137372345849549
348043653;LD1;2.59313727896685e-05
348043654;LD1;2.37600481993388e-05
348043655;LD1;0.000146275410316911
348043656;LD1;7.38590089382577e-06
348043658;LD1;0.000138494315230242
348043664;LD1;7.46680766992626e-05
348043703;LD1;0.00121125315690143
348043708;LD1;2.32918515921284e-05
348043715;LD1;7.38285049612401e-05
348318543;LD1;7.66481154826643e-06
348318591;LD1;6.62992269044801e-06
348318609;LD1;3.97564615564354e-06
348318637;LD1;2.75461242443766e-07
348318660;LD1;9.89700014277733e-08
348318664;LD1;2.43022491819707e-07
348318667;LD1;7.08002564792418e-07
348318797;LD1;2.91220092064612e-05
348318809;LD1;3.71160498723964e-06
348318848;LD1;7.36991429185071e-08
348318858;LD1;3.04189638564679e-06
348318865;LD1;2.1355998807558e-06
348938850;LD1;3.84606903822648e-07
348938851;LD1;2.56171276382935e-08
348938858;LD1;1.40732012002993e-07
348938868;LD1;2.02465228311253e-06
348938869;LD1;2.23207524953215e-07
348938876;LD1;6.04202295843731e-07
348938877;LD1;5.65749092347145e-06
348938899;LD1;6.07332543874514e-09
348938907;LD1;1.87771710392368e-06
348938916;LD1;7.25203400701374e-07
348938919;LD1;0.000107130813701875
348938931;LD1;1.477028260151e-07
348938960;LD1;3.16467280584426e-07
348938962;LD1;1.04857671402284e-06
348938964;LD1;2.15844121360406e-07
348938965;LD1;3.12868315925592e-06
348939049;LD1;1.62429369665508e-05
348939050;LD1;9.307828200564e-06
348939052;LD1;3.7154061192621e-06
348939065;LD1;8.73078025966401e-07
348939079;LD1;3.68322571631915e-06
348939103;LD1;5.52603655029535e-07
348939107;LD1;6.79621493931535e-07
348939125;LD1;2.21779496518342e-06
348939173;LD1;1.10347684165889e-05
351021394;LD1;7.78283736345323e-06
351021397;LD1;3.89834424612892e-08
351021401;LD1;4.53057718242524e-06
351021420;LD1;1.95472434727178e-08
351021422;LD1;9.05886044323332e-06
351021425;LD1;1.32921426520071e-05
351021430;LD1;1.02991720659766e-06
351021433;LD1;8.73889514518429e-08
351021436;LD1;8.08966445858207e-06
351021451;LD1;1.31593830772087e-07
351021463;LD1;1.2892162072458e-05
351021464;LD1;6.11986535461881e-06
351021466;LD1;5.25276037764039e-06
351021467;LD1;3.30231393828789e-08
351021469;LD1;2.98092429564069e-06
351021470;LD1;7.02385596558139e-07
351021475;LD1;1.90343180583048e-06
351021479;LD1;7.6290248494172e-07
351021490;LD1;2.34460896042381e-06
351021494;LD1;1.11634401835655e-05
351021495;LD1;4.41368671151694e-05
351021599;LD1;5.69867254844952e-08
351021601;LD1;8.43050732534943e-08
351021602;LD1;2.98247818500296e-06
351021610;LD1;1.34397195300824e-06
351021613;LD1;1.19107270876232e-06
351021627;LD1;6.19950001256897e-06
351021630;LD1;2.26414324856089e-07
351021634;LD1;1.49648194234161e-08
351021655;LD1;0.000415868721318778
351021658;LD1;3.13079003561278e-06
351021670;LD1;9.55688111627256e-09
351021673;LD1;5.13415670943531e-09
351021677;LD1;3.81368407897623e-06
351021678;LD1;1.00027472652157e-06
351021681;LD1;1.0612539888866e-06
351021686;LD1;2.8185016854191e-07
351021688;LD1;2.04803155244642e-07
351021691;LD1;2.75739719535492e-06
351021706;LD1;1.57628271969217e-06
351021707;LD1;1.6371003397845e-06
351021710;LD1;1.74645846524118e-06
351021712;LD1;9.9444750121863e-06
354873263;LD1;4.49327334053016e-07
354873270;LD1;4.37000373946101e-07
354873280;LD1;1.65494538600604e-06
354873288;LD1;7.55119606982452e-07
354873289;LD1;1.0838961939729e-06
354873318;LD1;3.63040399556229e-07
354873319;LD1;6.22204400650673e-06
354873331;LD1;9.87667381025944e-05
354873343;LD1;2.52429930809039e-07
354873376;LD1;4.56026346585826e-07
354873377;LD1;4.00556363362183e-07
354873494;LD1;2.85628019715284e-06
354873515;LD1;3.91141674181053e-08
354873519;LD1;1.1536044721464e-05
354873537;LD1;9.68741819388883e-06
354873585;LD1;4.07313780130723e-05
355142060;LD1;3.0503937400159e-06
355142062;LD1;4.56978921403514e-06
355142065;LD1;1.30738510637559e-06
355142066;LD1;2.05955484788947e-06
355142081;LD1;6.71977053162429e-08
355142084;LD1;6.99556539439454e-07
355142086;LD1;1.94892806926816e-06
355142091;LD1;1.69223853328362e-06
355142094;LD1;2.19417046002866e-06
355142095;LD1;1.57096892447625e-06
355142099;LD1;8.64837984676564e-06
355142102;LD1;7.30486397026976e-08
355142113;LD1;7.4604331759457e-07
355142114;LD1;2.11014830322705e-05
355142117;LD1;0.000414613593366702
355142138;LD1;6.78626834250818e-05
355142142;LD1;7.19326511300152e-06
355142145;LD1;6.24779065430801e-06
355142159;LD1;2.06042658930941e-06
355142162;LD1;4.00194149745379e-06
355142170;LD1;7.56781549274772e-06
355142171;LD1;7.40005185105593e-07
355142173;LD1;2.05075910835262e-07
355142277;LD1;0.000302853225349767
355142278;LD1;2.65606861418272e-06
355142282;LD1;2.74575951411769e-05
355142293;LD1;5.65269817627169e-06
355142295;LD1;6.16856930141526e-06
355142297;LD1;5.41177835450359e-08
355142302;LD1;1.32509773814954e-05
355142305;LD1;1.04664011374515e-05
355142306;LD1;8.34497861005714e-06
355142308;LD1;5.8775499974236e-07
355142309;LD1;3.95433428746799e-06
355142321;LD1;7.8176902535064e-06
355142329;LD1;1.24320856764133e-08
355142336;LD1;4.27737715972527e-06
355142338;LD1;3.11493590573855e-06
355142339;LD1;1.00895505739193e-05
355142342;LD1;2.80968824311158e-06
355142347;LD1;3.91395126713561e-05
355142350;LD1;2.9987750027766e-06
355142352;LD1;3.94813938913648e-07
355142370;LD1;3.2353014211401e-06
355142371;LD1;3.40308477406848e-06
355142375;LD1;6.22966869890806e-06
355142378;LD1;1.75008329486319e-06
355235831;LD1;1.40012270478286e-08
355235879;LD1;4.53438350484954e-06
355235897;LD1;9.8979352674386e-07
355235901;LD1;2.41475028769214e-07
355235925;LD1;8.27816780223045e-06
355235948;LD1;2.35050169666277e-06
355235952;LD1;4.34415793175191e-06
355236044;LD1;2.55957397637396e-06
355236073;LD1;1.90689487348531e-06
355236085;LD1;8.22539402836377e-05
355236088;LD1;1.87765371845667e-06
355236128;LD1;5.17405113987258e-06
355236136;LD1;1.94557027573529e-06
355236146;LD1;1.90540590579942e-06
355236153;LD1;1.11534875159649e-05
355236154;LD1;2.96164463241318e-06
355356364;LD1;3.37875145837037e-06
355356365;LD1;9.43235334927547e-06
355356372;LD1;2.44184263699265e-07
355356382;LD1;3.45856524518905e-06
355356391;LD1;5.46616963159126e-06
355356413;LD1;1.12367416942838e-05
355356421;LD1;1.85822557778926e-05
355356430;LD1;2.34260506551857e-07
355356433;LD1;5.42078802775114e-06
355356445;LD1;8.11111340791082e-09
355356476;LD1;1.70081073157791e-06
355356478;LD1;2.05553806588191e-08
355356479;LD1;7.34022439939811e-07
355356563;LD1;2.58268459950946e-06
355356564;LD1;1.79714123591318e-06
355356566;LD1;7.92680481473281e-07
355356570;LD1;3.18184649681149e-07
355356593;LD1;9.81804340756903e-09
355356617;LD1;7.74594296621314e-08
355356621;LD1;4.71609381154003e-08
355356639;LD1;6.36406173016237e-07
355356687;LD1;1.92557140167681e-07
355619261;LD1;1.79342508278288e-06
355619266;LD1;1.29783205533648e-06
355619269;LD1;4.88889544404732e-06
355619273;LD1;1.11693906947396e-06
355619274;LD1;3.44157052446739e-06
355619292;LD1;3.45496080296771e-07
355619294;LD1;3.24286572116933e-06
355619297;LD1;3.09934875199786e-07
355619305;LD1;2.35409618048576e-06
355619308;LD1;1.2478438392199e-05
355619315;LD1;2.34882311369848e-06
355619323;LD1;2.32028986624209e-06
355619335;LD1;8.05081493872259e-06
355619336;LD1;8.21345628772448e-06
355619338;LD1;2.70135395128047e-07
355619339;LD1;2.05898612728924e-07
355619342;LD1;1.75296076689623e-08
355619347;LD1;2.63933673341689e-06
355619349;LD1;7.29151268152473e-08
355619351;LD1;6.76482970341387e-07
355619362;LD1;2.38160109882398e-07
355619366;LD1;5.32094575120131e-07
355619367;LD1;1.4980485326712e-05
355619471;LD1;3.10848622814879e-06
355619473;LD1;1.79783929012387e-06
355619474;LD1;2.18460832187199e-06
355619482;LD1;6.39739672817985e-08
355619499;LD1;2.15945486222985e-05
355619502;LD1;2.06532781372555e-06
355619506;LD1;5.13769115962707e-06
355619527;LD1;0.000304860652245056
355619530;LD1;8.68406456885017e-06
355619533;LD1;6.62009097182439e-08
355619542;LD1;8.22156370413063e-07
355619545;LD1;1.54778330929364e-07
355619549;LD1;4.19253911356362e-06
355619550;LD1;4.30270974761692e-06
355619553;LD1;4.47650168317161e-06
355619558;LD1;9.29053005799371e-07
355619560;LD1;1.29405023825833e-06
355619563;LD1;2.85617042893122e-06
355619578;LD1;7.45518932509583e-07
355619579;LD1;1.15940446508202e-06
355619582;LD1;3.32409442542358e-06
355619584;LD1;2.24691718046898e-06
361697888;LD1;6.35692540331954e-06
361697936;LD1;9.84516750490139e-06
361697954;LD1;2.6974551627561e-06
361697958;LD1;1.8062093031518e-09
361697977;LD1;5.80979365739449e-06
361697982;LD1;6.36519619290885e-06
361698005;LD1;7.50571692272858e-07
361698009;LD1;9.23522555717964e-07
361698011;LD1;1.30962999484583e-06
361698012;LD1;2.31800041899079e-05
361698096;LD1;1.68359165322677e-06
361698097;LD1;8.97166280382556e-08
361698099;LD1;2.64872796160641e-06
361698142;LD1;0.000182278491317048
361698145;LD1;1.51885399315261e-06
361698154;LD1;3.8986115199984e-06
361698155;LD1;3.14425639511163e-06
361698162;LD1;2.16147594840682e-07
361698184;LD1;1.04155753532601e-06
361698193;LD1;1.56766862149462e-05
361698203;LD1;8.13319647896329e-07
361698210;LD1;1.32990034253192e-07
364421582;LD1;9.79832809538796e-06
364421630;LD1;4.39040844252653e-06
364421648;LD1;4.69088242034187e-06
364421660;LD1;1.23712944826182e-06
364421673;LD1;1.46285568297607e-05
364421676;LD1;2.04369457667396e-07
364421699;LD1;1.08441957090546e-05
364421703;LD1;2.28744553138583e-07
364421705;LD1;5.02856532009631e-06
364421706;LD1;2.81646842088348e-06
364421790;LD1;3.88596153269897e-05
364421791;LD1;3.15124465384156e-06
364421793;LD1;7.76096048650134e-08
364421824;LD1;1.32971216748906e-06
364421836;LD1;1.17390510668574e-05
364421839;LD1;9.27104926399087e-07
364421848;LD1;1.26373652226667e-06
364421856;LD1;5.93617530738992e-07
364421878;LD1;1.91492753213844e-07
364421887;LD1;2.46186706153571e-06
364421897;LD1;1.41478930366475e-06
364421904;LD1;4.84257535561933e-09
367007693;LD1;1.53849292173193e-06
367007706;LD1;2.12473244276668e-06
367007715;LD1;1.6812985524546e-06
367007719;LD1;1.60875875236215e-06
367007720;LD1;5.03393833863068e-06
367007722;LD1;5.31464363984064e-06
367007741;LD1;4.75149927257656e-07
367007755;LD1;5.1320057060133e-07
367007756;LD1;1.625409507243e-05
367007759;LD1;7.01534037709223e-09
367007761;LD1;1.06061083549388e-05
367007773;LD1;3.51349388284029e-07
367007777;LD1;0.000312190233836952
367007786;LD1;2.93376588325372e-07
367007814;LD1;7.48775404422227e-05
367007975;LD1;1.33793373567314e-05
367007978;LD1;1.36899043086244e-05
367007980;LD1;6.36405156619448e-06
367008007;LD1;1.62698439108332e-06
367008009;LD1;4.06978613484555e-05
367008013;LD1;1.29149404593445e-08
367008014;LD1;1.16782155931651e-05
367008020;LD1;3.33633121470583e-06
367008025;LD1;3.81739143543685e-05
367008031;LD1;8.99776156312905e-10
367008040;LD1;3.02982444517414e-06
367008056;LD1;3.08366925908423e-05
367008062;LD1;1.90462662303781e-06
367008063;LD1;3.96498297231339e-06
367008066;LD1;0.000109963442879107
367008071;LD1;1.69056216796176e-07
367008075;LD1;2.1209110511841e-05
367008076;LD1;1.50440347118064e-05
367008078;LD1;1.23468875347723e-06
367008079;LD1;2.64143527070649e-06
367008085;LD1;1.13643345611481e-05
367008087;LD1;2.39003764189414e-07
367008088;LD1;1.18987575843551e-07
367008101;LD1;2.7747200569841e-06
367008102;LD1;1.91717693155181e-06
367008105;LD1;5.04290398698297e-06
367264047;LD1;1.53933473708585e-07
367264095;LD1;1.2504684236233e-05
367264113;LD1;9.60923321708908e-06
367264164;LD1;7.61603860020442e-08
367264168;LD1;8.20897665823941e-06
367264170;LD1;9.89479893865157e-06
367264171;LD1;2.15292383499866e-06
367264255;LD1;3.83892014220251e-06
367264256;LD1;4.56759379052253e-08
367264258;LD1;2.69734396518577e-06
367264301;LD1;5.83424892126045e-05
367264304;LD1;6.40556108814391e-08
367264313;LD1;1.03329927937631e-07
367264321;LD1;1.706854376089e-07
367264343;LD1;1.05430856872341e-06
367264352;LD1;4.18835964525842e-06
367264362;LD1;1.44920504738347e-06
367264369;LD1;3.44097339948133e-07
372096331;LD1;2.83280857486012e-07
372096338;LD1;1.18798961172465e-06
372096348;LD1;8.03357019649299e-07
372096357;LD1;1.71007119564333e-07
372096379;LD1;1.43755710364276e-07
372096387;LD1;9.18927796717674e-06
372096396;LD1;4.54660718896883e-07
372096440;LD1;6.0721027590638e-08
372096442;LD1;3.65043733321556e-07
372096444;LD1;9.28915341336106e-08
372096445;LD1;2.97868726439551e-06
372096526;LD1;9.39769352055269e-07
372096529;LD1;1.20760639810602e-05
372096530;LD1;1.63221254025706e-05
372096532;LD1;3.61858322776231e-06
372096536;LD1;1.81560963937342e-06
372096559;LD1;4.44463262023018e-06
372096587;LD1;2.38326780257203e-08
372096605;LD1;2.15748042839877e-06
372096653;LD1;5.09709759873023e-06
376173787;LD1;3.24096835425219e-06
376173835;LD1;3.9483546025809e-07
376173853;LD1;8.92912422142982e-08
376173881;LD1;4.58825374935165e-07
376173904;LD1;4.41825099219886e-08
376173908;LD1;7.86045259978098e-07
376173910;LD1;1.59729189172894e-07
376173911;LD1;1.69792706799574e-05
376173995;LD1;5.37725674031352e-07
376173996;LD1;3.24839785890547e-08
376173998;LD1;6.38660662811006e-10
376174041;LD1;0.000136940878411966
376174044;LD1;6.24203602934767e-09
376174053;LD1;1.22422475582434e-06
376174061;LD1;1.79852600092923e-08
376174083;LD1;6.55601217287252e-07
376174092;LD1;1.77882387328471e-07
376174102;LD1;8.56594814098128e-07
376174109;LD1;3.11332509138993e-07
376174110;LD1;4.15450472627383e-07
386295195;LD1;9.03245203798805e-08
386295196;LD1;1.35800767139156e-06
386295203;LD1;4.03370116146882e-07
386295213;LD1;3.18464971140397e-06
386295214;LD1;5.6769035355575e-07
386295222;LD1;3.12491118533869e-06
386295232;LD1;5.18096289502158e-06
386295244;LD1;7.87970381780374e-07
386295252;LD1;4.15770875029749e-06
386295261;LD1;2.9325074296384e-07
386295264;LD1;0.000249840283190142
386295276;LD1;1.09047889855146e-08
386295290;LD1;9.03507617467708e-08
386295305;LD1;1.82027984034539e-07
386295307;LD1;8.99805758113701e-08
386295309;LD1;5.85234892829174e-06
386295310;LD1;1.93845247223008e-07
386295395;LD1;4.25501954486857e-06
386295397;LD1;2.78783600177895e-06
386295401;LD1;2.50383795822679e-06
386295424;LD1;2.05202571449073e-07
386295448;LD1;7.14109860105042e-07
386295452;LD1;1.81713177326258e-06
386295470;LD1;2.78316771408253e-06
386295501;LD1;7.19854590923644e-06
386295518;LD1;1.61746152116834e-05
386411475;LD1;2.02655911572906e-07
386411477;LD1;5.42349832097125e-06
386411481;LD1;1.73909673778532e-05
386411509;LD1;1.9206798630594e-06
386411510;LD1;4.35397650662842e-05
386411528;LD1;4.80356765556764e-07
386411529;LD1;1.91179095297939e-06
386411553;LD1;8.43216582054409e-06
386411692;LD1;6.48000392085288e-05
386411693;LD1;1.43243342714347e-06
386411708;LD1;8.81106456679541e-07
386411712;LD1;1.51829752544923e-06
386411717;LD1;7.38501390369916e-07
386411721;LD1;2.29028278063519e-06
386411723;LD1;1.55096304494416e-06
386411724;LD1;1.22997596376576e-08
386411736;LD1;1.83974095173084e-06
386411744;LD1;2.48114434478074e-06
386411751;LD1;1.70940074851364e-06
386411757;LD1;1.57022516330835e-06
386411765;LD1;2.41420790693992e-06
386411767;LD1;9.20279011474134e-09
386411790;LD1;8.771502894036e-07
386411793;LD1;4.17605687296448e-06
387345275;LD1;1.90199925159594e-08
387345306;LD1;5.06257708063395e-05
387345323;LD1;1.20375176719019e-05
387345341;LD1;1.81292410980492e-07
387345353;LD1;3.28659813035877e-05
387345366;LD1;4.79195428327695e-06
387345371;LD1;1.56955585254233e-06
387345384;LD1;2.09725054045683e-06
387345396;LD1;1.79228244968081e-06
387345398;LD1;1.19613666148112e-05
387345399;LD1;6.26213427864333e-06
387345483;LD1;6.70098374006076e-05
387345486;LD1;8.04010335431956e-08
387345507;LD1;3.79402382982502e-06
387345532;LD1;0.00010775754896247
387345541;LD1;0.000145984881260293
387345543;LD1;0.000301644905605507
387345571;LD1;1.23020867897395e-07
387345580;LD1;5.22989240459277e-07
387345590;LD1;1.04212919625155e-05
388232729;LD1;1.53931301108872e-05
388232777;LD1;5.0242752299136e-06
388232799;LD1;7.88669992559572e-10
388232846;LD1;3.13373162467128e-06
388232850;LD1;2.05759997044832e-07
388232853;LD1;1.20955965596515e-06
388232937;LD1;4.10678824714503e-06
388232938;LD1;1.78001100648163e-06
388232940;LD1;1.37970370575379e-05
388232957;LD1;1.30689745987711e-06
388232971;LD1;4.83159022840134e-10
388232983;LD1;8.09814840333816e-05
388232986;LD1;3.4051171758712e-05
388233003;LD1;9.13515131271242e-08
388233015;LD1;1.71709319746833e-05
388233025;LD1;2.6321313694645e-06
388233026;LD1;8.00920529204114e-08
388233033;LD1;1.16920386055785e-06
388233034;LD1;7.13726745007888e-05
388233044;LD1;8.9685115197883e-06
388233051;LD1;1.70594305118488e-09
388233052;LD1;1.49762554626222e-08
393228443;LD1;7.1300137039768e-06
393228491;LD1;3.77574025212031e-07
393228509;LD1;1.99232525180939e-06
393228513;LD1;2.10540190566949e-07
393228537;LD1;1.87867338092178e-06
393228560;LD1;1.58297646689215e-06
393228564;LD1;1.18700747057533e-07
393228566;LD1;4.42213196016144e-07
393228567;LD1;1.56385793586282e-06
393228651;LD1;7.49103496461899e-08
393228652;LD1;5.80945634129261e-07
393228654;LD1;9.42411384488974e-07
393228656;LD1;4.6829101423386e-08
393228672;LD1;4.19638873572054e-08
393228673;LD1;3.91904687486975e-07
393228685;LD1;1.24322660056192e-08
393228697;LD1;9.01601686552158e-05
393228700;LD1;3.1951271073975e-07
393228709;LD1;5.33982023341727e-06
393228717;LD1;1.22775324638462e-06
393228739;LD1;1.72209591597586e-07
393228740;LD1;1.34638929418381e-11
393228747;LD1;7.81712118210378e-08
393228748;LD1;1.49367007135852e-06
393228758;LD1;2.74238867027976e-08
393228765;LD1;6.89813884375011e-07
393228766;LD1;1.42591067847087e-07
394410963;LD1;5.6665385158676e-05
394411011;LD1;6.9792941503553e-06
394411029;LD1;2.44667920649698e-06
394411033;LD1;3.77184345353496e-05
394411035;LD1;6.2615834994907e-08
394411057;LD1;2.00807831127412e-05
394411080;LD1;1.3498783955865e-05
394411087;LD1;3.74490482772817e-05
394411171;LD1;1.66740839493231e-05
394411172;LD1;4.21214403271584e-05
394411174;LD1;7.02267472203334e-05
394411205;LD1;1.19030019405604e-05
394411217;LD1;1.34844957114852e-05
394411220;LD1;8.37485410705062e-07
394411229;LD1;9.99127593720686e-06
394411230;LD1;1.45349873030716e-05
394411237;LD1;1.53484319367387e-05
394411249;LD1;0.000299946919215652
394411259;LD1;3.86853575698083e-05
394411268;LD1;6.12464784217577e-05
394411278;LD1;1.82320679985789e-05
394411285;LD1;4.80994011022233e-06
395515108;LD1;5.12844546680282e-08
395515109;LD1;3.86366849884057e-06
395515116;LD1;7.0597158077472e-05
395515126;LD1;3.72551042178446e-09
395515134;LD1;3.25318653753736e-07
395515135;LD1;4.3197578130597e-06
395515157;LD1;3.64922506538677e-08
395515165;LD1;4.76564565635458e-08
395515174;LD1;1.56445529033774e-06
395515177;LD1;0.000457124925139439
395515189;LD1;1.94004664362816e-07
395515220;LD1;8.3070057908455e-06
395515222;LD1;4.10969586520344e-07
395515308;LD1;2.33083047055465e-06
395515310;LD1;1.56614912949345e-06
395515314;LD1;2.62752742774891e-06
395515361;LD1;6.79849940712955e-07
395515365;LD1;1.13887398061377e-06
395515383;LD1;1.33684500472624e-05
395515431;LD1;6.29443392633493e-06
395894226;LD1;3.63301207308934e-08
395894243;LD1;1.08161372323434e-06
395894274;LD1;6.52582125082839e-05
395894292;LD1;2.49924510687677e-06
395894293;LD1;1.20097017576555e-05
395894296;LD1;2.75228831994833e-08
395894320;LD1;1.25025433233841e-06
395894334;LD1;1.42403504881942e-07
395894343;LD1;5.31593671871652e-06
395894347;LD1;2.63683097828416e-09
395894349;LD1;1.77231401283974e-06
395894434;LD1;2.16635991227487e-05
395894435;LD1;6.99083523488545e-09
395894437;LD1;3.48836030543968e-08
395894439;LD1;8.68150644466999e-06
395894454;LD1;1.76017715524896e-09
395894468;LD1;1.99116355102007e-07
395894480;LD1;0.000233766396488948
395894483;LD1;1.26565395878522e-05
395894492;LD1;1.0850823332344e-05
395894493;LD1;2.1306536883461e-08
395894500;LD1;9.0895876643844e-07
395894522;LD1;3.83500944564318e-05
395894523;LD1;4.36721642706756e-08
395894530;LD1;6.05617704942949e-09
395894531;LD1;2.34532360305413e-07
395894541;LD1;6.79130220633803e-05
395894548;LD1;2.34112101576748e-05
395894549;LD1;1.6058857268693e-08
400688029;LD1;1.05898549160739e-07
400688034;LD1;1.41036587168376e-06
400688037;LD1;1.1388524746125e-07
400688041;LD1;1.07835274063325e-06
400688042;LD1;9.48679152089738e-08
400688060;LD1;4.95349788234517e-07
400688062;LD1;1.81781294368787e-06
400688065;LD1;7.40523159520298e-06
400688070;LD1;7.66018962673966e-09
400688073;LD1;1.00250042083702e-07
400688074;LD1;3.10771141935536e-07
400688076;LD1;1.80444790515816e-06
400688091;LD1;3.10298903443941e-07
400688103;LD1;2.93398618282695e-06
400688106;LD1;1.64770259536235e-05
400688107;LD1;3.59609832720276e-06
400688110;LD1;1.54685892398372e-07
400688115;LD1;1.2109287331365e-06
400688117;LD1;2.98095150980778e-06
400688119;LD1;3.72098965698488e-08
400688130;LD1;5.20588445176787e-07
400688134;LD1;4.88807211728458e-08
400688135;LD1;2.20393094114585e-05
400688235;LD1;0.000574386099776896
400688239;LD1;1.10104648514584e-06
400688241;LD1;4.32672345460415e-06
400688242;LD1;1.5289441680454e-07
400688250;LD1;1.10202143767876e-05
400688253;LD1;1.52814822247644e-07
400688267;LD1;3.95434370035298e-06
400688270;LD1;2.62707030473963e-06
400688274;LD1;1.76305908065059e-05
400688295;LD1;0.000432076973205855
400688298;LD1;1.49816190321628e-06
400688310;LD1;2.96836222106945e-06
400688313;LD1;3.73590034485689e-08
400688317;LD1;1.63950097208785e-07
400688318;LD1;1.7447903140273e-08
400688321;LD1;1.60664140104423e-07
400688326;LD1;3.91259546566587e-08
400688328;LD1;1.73472049386315e-06
400688331;LD1;4.57441713328057e-08
400688346;LD1;6.17611222484408e-09
400688347;LD1;1.20674805916027e-07
400688350;LD1;1.2754490195449e-06
400688352;LD1;1.72735969906273e-07
403600578;LD1;4.31152185133989e-06
403600580;LD1;1.14520216845357e-06
403600599;LD1;2.30130614237204e-06
403600602;LD1;1.16720823963819e-06
403600604;LD1;8.2899944461549e-09
403600609;LD1;2.11312912659437e-07
403600617;LD1;3.07852383254915e-06
403600620;LD1;1.00952631363149e-06
403600632;LD1;1.77491133765096e-08
403600635;LD1;0.000501866025005621
403600656;LD1;4.43037897171848e-06
403600660;LD1;2.39575307971265e-11
403600663;LD1;2.53232789816033e-06
403600680;LD1;3.03113381227904e-07
403600688;LD1;2.62048927983208e-09
403600689;LD1;1.00646673812246e-05
403600691;LD1;3.42387675479567e-08
403600795;LD1;2.07574971096916e-05
403600796;LD1;8.88344415437188e-07
403600800;LD1;4.42779039595449e-10
403600813;LD1;7.66037299521121e-07
403600815;LD1;3.17785192626852e-06
403600820;LD1;8.59709864395906e-07
403600823;LD1;2.7269286250714e-06
403600824;LD1;1.08070312574355e-06
403600826;LD1;5.87209612405023e-09
403600827;LD1;2.1165286892863e-06
403600839;LD1;1.27047945831629e-06
403600847;LD1;3.59400431793958e-06
403600854;LD1;1.38969098952208e-05
403600857;LD1;1.5158362355023e-07
403600865;LD1;1.97648148780112e-06
403600868;LD1;8.31305739984839e-07
403600870;LD1;9.22776957396036e-07
403600896;LD1;8.60625232848921e-07
404041156;LD1;1.63949888903504e-07
404041204;LD1;5.68799773317624e-05
404041222;LD1;1.68136846114856e-05
404041226;LD1;1.68754496235782e-05
404041238;LD1;3.54303095606757e-05
404041250;LD1;3.13926269729802e-06
404041273;LD1;3.12872393837225e-06
404041277;LD1;1.75848110122807e-06
404041279;LD1;2.10005758235795e-05
404041280;LD1;2.6585372817059e-05
404041364;LD1;6.40228138983302e-07
404041365;LD1;4.69916005238706e-07
404041367;LD1;1.15724285966163e-05
404041398;LD1;1.78216622078392e-07
404041410;LD1;0.000386467450367522
404041413;LD1;1.79752857705458e-06
404041422;LD1;1.96966854720986e-06
404041423;LD1;2.43837981800524e-07
404041430;LD1;1.0335119269551e-06
404041442;LD1;0.000109954813593092
404041452;LD1;1.45962748044061e-05
