CpG;LD;Loading
59875033;LD1;0.00179622230464244
59875067;LD1;0.000720643307714011
59875082;LD1;5.54298027277433e-06
59875093;LD1;1.81799350752335e-06
59875123;LD1;4.28646427306621e-05
93223271;LD1;0.000116839439987546
93223301;LD1;4.37412743402632e-07
93223312;LD1;0.000145743810821543
93223373;LD1;0.000280584545927191
113105320;LD1;0.000109565096386457
113105327;LD1;6.55367235912359e-05
113105356;LD1;3.81616452048707e-08
113105359;LD1;5.42503682811146e-08
113105390;LD1;0.000211082781720094
118895605;LD1;2.34066429647736e-07
118895666;LD1;0.0111171747734359
118895677;LD1;1.60937993151803e-10
118895707;LD1;2.00585588294579e-05
128654515;LD1;1.02510579688545e-06
128654562;LD1;4.43798180174243e-05
128654577;LD1;1.34520773942842e-08
128654623;LD1;1.84806445145119e-05
165364098;LD1;9.2607049609342e-06
165364129;LD1;2.72988032394339e-05
165364159;LD1;9.11043643655343e-06
165364179;LD1;1.30294394793796e-06
165364187;LD1;7.26878839990473e-07
165364195;LD1;1.34590697541323e-08
179549073;LD1;0.00170289829804615
179549103;LD1;1.10043543417593e-05
179549114;LD1;0.000150483035391987
179549175;LD1;0.000285229948660749
181017394;LD1;4.98979882295272e-05
181017403;LD1;7.13408284732613e-06
181017456;LD1;2.92348150036143e-05
181017482;LD1;0.00104936204626858
181017504;LD1;1.50030910053679e-06
181017513;LD1;5.36008259380116e-05
198746715;LD1;1.51592886043244e-05
198746723;LD1;2.10304171490967e-05
198746730;LD1;4.28052901408559e-06
198746738;LD1;6.20359851320332e-07
198746759;LD1;6.80053612544506e-05
198746762;LD1;8.14034988349604e-05
198746792;LD1;6.68330515977262e-06
234741387;LD1;0.000213649903843284
234741418;LD1;9.4684876999547e-05
234741442;LD1;8.06276963041267e-06
234741450;LD1;0.000381291635337224
234741457;LD1;0.000211443230872086
234741465;LD1;2.147773653126e-06
234741472;LD1;0.00435930601724963
269827812;LD1;0.000121874540692792
269827848;LD1;1.93425898744978e-08
269827852;LD1;1.51640372521609e-08
269827860;LD1;0.00162489323170895
269827897;LD1;0.000803992095436024
269827899;LD1;0.000186653295451145
269827936;LD1;1.48989484108572e-06
277730759;LD1;0.000490275916470085
277730777;LD1;1.26530807746028e-05
277730800;LD1;0.000357608684190629
277730812;LD1;0.000206152478253135
277730821;LD1;0.000305919472485621
277730824;LD1;0.000385057894239402
277730855;LD1;6.70082626441965e-05
287880726;LD1;7.50769744634609e-06
287880756;LD1;4.95158938671206e-08
287880828;LD1;2.4151388732298e-08
301321694;LD1;0.000158002291664938
301321755;LD1;9.152432612267e-06
301321796;LD1;2.72891562232066e-06
307759736;LD1;0.000357972116839983
307759782;LD1;0.00140483898147041
307759797;LD1;4.55303786427249e-05
307759814;LD1;8.74739722589978e-05
307759838;LD1;0.000194214100332495
313685219;LD1;0.000169434750114887
313685291;LD1;5.38899459798397e-05
334018455;LD1;6.5329966056657e-06
334018486;LD1;1.13828096774145e-07
334018489;LD1;3.44543579471682e-06
334018510;LD1;6.56093405296448e-06
334018525;LD1;0.00032144140606428
334018551;LD1;4.00826191845249e-05
336997039;LD1;0.00025053055245771
336997111;LD1;9.25663513014963e-05
347606920;LD1;3.63982689363248e-05
347606950;LD1;1.13382160006335e-06
347606961;LD1;2.89442833350759e-05
347606976;LD1;1.18862269324794e-05
347607013;LD1;0.0013828934557034
347607022;LD1;6.42760584972733e-08
354236595;LD1;1.73623805681071e-05
354236602;LD1;0.000727692303255205
354541199;LD1;5.62697690624039e-05
354541207;LD1;1.26831851505425e-05
354541214;LD1;1.27977334958228e-05
354541222;LD1;0.000167941741036981
354541234;LD1;2.23273473716556e-05
354541277;LD1;1.32900064045305e-06
364270476;LD1;0.000485916286544406
364270506;LD1;2.07440529985498e-06
364270517;LD1;0.000170153511385563
364270532;LD1;0.000170853644054153
369375802;LD1;2.89272947086752e-05
369375832;LD1;4.99536564101454e-06
369375843;LD1;0.00270900479445566
369375858;LD1;0.00305423793474757
369375904;LD1;9.36262853299182e-05
369847035;LD1;5.86636751952949e-05
369847096;LD1;7.98877944053949e-07
369847140;LD1;3.85911588746119e-07
375004231;LD1;1.52331371984325e-07
375004261;LD1;5.36708529814856e-06
375004272;LD1;2.351451066312e-05
375004275;LD1;6.29843561796035e-06
375004333;LD1;5.5963920326076e-05
385602502;LD1;1.71813390415154e-05
385602548;LD1;2.16189476389678e-07
385602563;LD1;4.91076189026404e-07
385602574;LD1;3.75248467047399e-06
389794439;LD1;0.000614816306721703
389794447;LD1;1.30742867862368e-05
389794468;LD1;8.40071941034219e-07
389794473;LD1;2.8900118006343e-05
389794509;LD1;8.24169924481515e-05
389794543;LD1;1.58694114963416e-05
392006158;LD1;0.000120816392690774
392006253;LD1;0.000230409902119382
401978406;LD1;4.91774398092996e-07
401978421;LD1;6.63164005374777e-06
401978486;LD1;5.27081543550288e-05
414560356;LD1;0.00135189446477466
414560387;LD1;0.000175936624446453
414560390;LD1;4.31198999414869e-06
414560411;LD1;9.97180717175275e-07
414560419;LD1;5.49554970109713e-05
414560426;LD1;1.01850873287453e-05
414560434;LD1;7.70764682691632e-05
414560452;LD1;5.49664491424728e-05
416891355;LD1;4.29021979193041e-05
416891363;LD1;1.83605952944876e-05
416891370;LD1;9.58652000279342e-06
416891378;LD1;8.93528480576584e-05
416891399;LD1;2.41147073151567e-06
416891402;LD1;0.000368238917536314
416891433;LD1;5.41986242254345e-06
420011169;LD1;3.64075507159503e-05
420011199;LD1;1.26821085090754e-05
420011202;LD1;1.31796456567964e-05
420011211;LD1;4.00297691430498e-05
420011223;LD1;3.3454325584344e-06
420011231;LD1;2.38624671168893e-05
420011238;LD1;1.28868173246188e-07
420011246;LD1;5.31656037203578e-05
430029476;LD1;8.85392904697339e-05
430029522;LD1;1.01600147845682e-06
430029537;LD1;0.00182684111836196
430029548;LD1;8.51395582219844e-06
432188835;LD1;0.00135357312530491
432188847;LD1;0.00236999376122603
432188881;LD1;3.13718164313565e-06
432188896;LD1;6.31843538210375e-06
432188907;LD1;5.37473299845681e-06
432188937;LD1;1.37293201160075e-05
440915367;LD1;9.88563241500293e-05
440915393;LD1;6.98551374300391e-05
447755393;LD1;4.10965690019528e-08
447755439;LD1;0.000490058132909501
447755454;LD1;6.6358386668075e-05
447755465;LD1;0.000535103341453188
447755495;LD1;0.000153162882243991
460873299;LD1;0.00100519456678504
460873329;LD1;7.44132964205798e-06
460873340;LD1;2.87054322266085e-06
460873355;LD1;4.08377528772682e-06
460873401;LD1;6.57235350673728e-06
468909568;LD1;3.26705304919397e-07
468909615;LD1;1.0288047008866e-05
468909676;LD1;5.19044526251782e-05
470857939;LD1;1.29325580008331e-05
470857950;LD1;1.02181831137465e-05
470857953;LD1;1.48151430758952e-05
470857968;LD1;1.41777126070736e-07
470857987;LD1;3.20119009419831e-07
470857998;LD1;1.13031331049555e-06
470858004;LD1;8.28854512262692e-06
470858014;LD1;4.66258141099637e-06
470858022;LD1;2.43688175333024e-06
470858028;LD1;1.5181775927692e-05
470858044;LD1;3.18636469042339e-05
470858047;LD1;2.04720504290655e-06
470858049;LD1;8.71959864760844e-07
480261990;LD1;5.79890442984893e-06
480261998;LD1;1.01276608628422e-05
480262006;LD1;5.99128343999253e-06
480262012;LD1;7.32021000452542e-09
480262019;LD1;6.87184864993943e-05
480262034;LD1;6.90853187361357e-07
480262048;LD1;1.00971351597376e-05
480262086;LD1;1.99503476133161e-05
483623106;LD1;0.000303697889193358
483623179;LD1;0.000339378527157465
483623182;LD1;8.69722625586478e-06
485986305;LD1;3.35199334172336e-06
485986308;LD1;1.79115004922591e-06
485986337;LD1;1.50219325719969e-06
485986372;LD1;9.30194727422253e-05
485986392;LD1;2.25435639232972e-05
488131743;LD1;6.46332060228418e-07
488131754;LD1;2.93347894444009e-05
488131815;LD1;7.14962862271896e-05
493033859;LD1;4.99197098757832e-05
493033905;LD1;6.57329690224281e-07
493033931;LD1;1.08023467133945e-05
493033937;LD1;0.000999172216695149
494307524;LD1;2.84082638605775e-08
494307570;LD1;1.89021785728449e-06
494307585;LD1;8.09461238966832e-06
494307596;LD1;1.40335762161733e-05
496741631;LD1;5.85996089694303e-05
496741661;LD1;7.20068966708428e-08
496741672;LD1;3.52043582787794e-06
496741687;LD1;1.39565330986392e-05
496741721;LD1;1.67060115321661e-05
502968317;LD1;1.40640380923879e-06
502968325;LD1;4.98965968409478e-06
502968332;LD1;1.54972808718382e-06
502968340;LD1;1.45130526944842e-05
502968352;LD1;5.4263079820077e-07
502968361;LD1;3.0840023269967e-06
502968364;LD1;2.45129004240913e-06
502968395;LD1;1.26787229481384e-06
504646494;LD1;2.18957281056944e-05
504646503;LD1;3.17615089645976e-06
504646524;LD1;7.33638322809226e-05
504646536;LD1;6.68910076608599e-06
504646555;LD1;0.000142962893107323
504646590;LD1;0.000141657574880749
504646600;LD1;0.000131060088171438
504646610;LD1;5.0136475082718e-07
504646620;LD1;1.14595488177207e-05
24746843;LD1;1.67679336136713e-07
24746875;LD1;8.85710976926336e-08
24746877;LD1;2.29884813569682e-05
24746887;LD1;8.41755827658853e-07
24746902;LD1;6.08034530884035e-06
30271420;LD1;7.88444003192031e-06
30271435;LD1;3.97922966730276e-06
30271461;LD1;5.26138236730921e-06
30271490;LD1;6.4916246829814e-05
30271508;LD1;3.83955935552452e-05
30271511;LD1;3.74290421485873e-06
30271526;LD1;9.11758930414308e-07
30271529;LD1;4.19487980043463e-05
30271544;LD1;7.48183829476578e-05
46689543;LD1;0.000390238720441516
46689577;LD1;2.7955175787682e-05
46689604;LD1;0.00041105822172431
46689621;LD1;2.59582666756802e-07
48531593;LD1;1.25940240380552e-06
49631279;LD1;2.52623706673812e-08
49709776;LD1;1.7235601671661e-05
49709822;LD1;0.000188629849743364
49709848;LD1;1.65222826054085e-05
49709878;LD1;0.00322649853615359
50045281;LD1;3.60935263363711e-06
50045311;LD1;2.87683500500592e-05
50045337;LD1;4.28372095001398e-05
50045383;LD1;7.16283371607551e-06
62295353;LD1;3.58054507750039e-07
62295361;LD1;5.25384147523966e-07
62295363;LD1;4.23802586245272e-06
62295377;LD1;5.39970189164137e-09
62295429;LD1;3.22107051977051e-07
62295446;LD1;2.52863809608734e-07
62295452;LD1;1.74268170765854e-07
62295475;LD1;7.76974025649023e-07
62330830;LD1;8.84305131275223e-06
62330838;LD1;7.17252165954542e-07
62330840;LD1;6.51015438515706e-05
62330854;LD1;5.16130501264965e-07
62330906;LD1;9.82682853177118e-07
62330929;LD1;8.55647411757951e-07
62330952;LD1;4.4455773866744e-05
62391961;LD1;3.15609387865788e-07
62391969;LD1;2.42917337335631e-07
62391971;LD1;1.63129909419929e-06
62391985;LD1;2.43579259474891e-07
62392037;LD1;3.51312358096816e-08
62392054;LD1;1.53142533342953e-06
62392060;LD1;3.26535551417937e-06
62392083;LD1;1.2756208800343e-07
62493956;LD1;0.000106926456188258
62493966;LD1;5.61144366308526e-06
62493976;LD1;1.2290009410458e-05
62494016;LD1;6.11483315126027e-06
62494044;LD1;3.92969574640116e-06
62494049;LD1;3.77209212165168e-06
62494051;LD1;3.9741068031674e-06
62494054;LD1;2.70222116200168e-07
62494057;LD1;2.69979601579837e-05
62494068;LD1;3.23335925892242e-06
62498518;LD1;5.11436367143169e-06
62498526;LD1;4.10698044837882e-07
62498528;LD1;2.81410761441343e-05
62498542;LD1;2.00939716493924e-07
62498594;LD1;1.45189571945664e-06
62498611;LD1;1.52433728569136e-06
62498617;LD1;2.06365410722844e-06
62498640;LD1;4.01973446249503e-08
62498972;LD1;4.3030014215946e-07
62498982;LD1;5.78084551464329e-05
62498992;LD1;3.48026594042701e-06
62499032;LD1;0.000286855898477629
62499059;LD1;1.25011056823861e-05
62499064;LD1;8.99527173739857e-05
62499069;LD1;1.55808927247605e-06
62499072;LD1;1.05658909242585e-06
62499083;LD1;1.31888163227612e-05
79862544;LD1;1.35928546067035e-07
79862559;LD1;2.01707369586192e-05
79862567;LD1;1.38785928484053e-05
79862579;LD1;0.000462717992536819
79862588;LD1;2.05198881079039e-06
79862622;LD1;2.25346085398094e-06
84299135;LD1;1.94694611284862e-05
84299181;LD1;2.15310277290432e-05
84299196;LD1;1.68428826352362e-07
84299207;LD1;2.85320351341584e-07
84299237;LD1;0.000202694999852294
89800371;LD1;5.93230533224584e-06
94005197;LD1;0.000833245493317191
94005213;LD1;1.08552516020872e-05
94005285;LD1;2.60879788423029e-05
94005294;LD1;9.56771685393704e-07
106222275;LD1;5.56270178236228e-07
106222299;LD1;6.34167486908642e-06
106222339;LD1;8.00731740763167e-05
106222345;LD1;4.45283111153912e-05
106222348;LD1;4.04344370508052e-06
106222361;LD1;2.40311884925947e-05
106222378;LD1;7.61179878797737e-05
123502911;LD1;6.36568010484564e-05
123502942;LD1;5.61289851514097e-06
123502945;LD1;1.3327944773848e-05
123502954;LD1;2.3151278765477e-05
123502974;LD1;7.59205085161958e-06
123502981;LD1;7.93894734877630e-09
123502989;LD1;5.60089253831514e-06
130155462;LD1;1.12530492428654e-06
130155493;LD1;7.94588284708027e-06
130155496;LD1;1.49582000925768e-06
130155505;LD1;3.08459509487698e-05
130155517;LD1;1.54421394486519e-05
130155525;LD1;2.58802893422394e-06
130155532;LD1;0.000261304979393496
130155540;LD1;1.86395074895397e-05
144066906;LD1;7.48881344867403e-06
144066924;LD1;2.91459146789225e-06
144066933;LD1;0.000137997802052284
144066939;LD1;7.2344357913533e-06
144066945;LD1;1.74687467674886e-05
144066950;LD1;5.44383696745025e-06
144066960;LD1;1.18772638566825e-05
144066963;LD1;3.53894907741963e-06
144066972;LD1;0.000182219089296344
144066975;LD1;0.00014332129303487
144066981;LD1;0.000200067756272775
144066985;LD1;2.60925679245578e-05
144066990;LD1;0.000230524336971385
144066993;LD1;1.55666485866397e-06
144066995;LD1;3.83666626996064e-10
144067011;LD1;2.24912710651016e-07
144067017;LD1;1.07181904242181e-05
144067022;LD1;3.43911503202649e-08
144067025;LD1;2.41757347141111e-06
145873376;LD1;6.68466339563107e-05
145873407;LD1;1.02152167918939e-05
145873410;LD1;2.23701981476434e-07
145873431;LD1;5.79512010666267e-05
145873439;LD1;7.72475763746947e-05
145873446;LD1;5.16126439268441e-06
147419293;LD1;3.07702165047888e-08
147419319;LD1;2.9951735063399e-05
147419365;LD1;7.87714546165235e-05
153980261;LD1;2.0675426643247e-07
153980267;LD1;4.6135521974961e-06
153980309;LD1;6.5982339651875e-06
153980327;LD1;3.5570890035488e-07
158588716;LD1;5.66796229890521e-07
158588725;LD1;4.19827869581088e-05
158588797;LD1;3.30488527198688e-06
158588813;LD1;2.70993147992802e-07
169779685;LD1;0.000719519696746233
169779715;LD1;0.000334651941681381
169779726;LD1;5.0663692522367e-06
169779741;LD1;0.00137983985490908
169779787;LD1;1.4902373448912e-06
169779793;LD1;1.25391319274929e-08
170407287;LD1;1.01104896017781e-09
170407293;LD1;1.51755552154198e-05
170407339;LD1;4.98491448380714e-07
170407354;LD1;7.26495213527531e-05
170407365;LD1;8.21761543940522e-05
180264922;LD1;5.81587309231399e-07
180264928;LD1;9.43280956751318e-06
180264938;LD1;2.33985696277667e-07
180264961;LD1;8.54498826781422e-05
180264979;LD1;2.89722711568365e-07
180264993;LD1;3.57473109687726e-08
180265029;LD1;0.000692593923278337
180265037;LD1;0.000496247324453509
181745795;LD1;1.3766532288305e-06
181745835;LD1;5.55843832460854e-05
192438007;LD1;1.99870600254335e-05
192438015;LD1;8.52502614111661e-06
192438022;LD1;9.97951077086305e-06
192438030;LD1;1.6021951876343e-06
192438051;LD1;7.82481586511052e-07
192438054;LD1;4.45263704124037e-06
192438085;LD1;5.94722881421005e-06
196723857;LD1;0.000184392231761215
196723899;LD1;9.57473268517369e-07
196723964;LD1;0.000759339269723217
196888567;LD1;3.09016055303408e-05
196888582;LD1;5.89292715954947e-05
196888593;LD1;4.07094131030828e-06
196888623;LD1;0.000174894102023628
198617416;LD1;4.74158568737961e-07
198617424;LD1;1.23742529120754e-05
198617431;LD1;4.04723561285453e-07
198617439;LD1;5.89956846253149e-06
198617451;LD1;7.01148305635116e-06
198617463;LD1;6.27603715892159e-05
198617494;LD1;3.82234058877484e-05
203807898;LD1;1.23034149583937e-06
203807944;LD1;7.22032799050721e-07
203807959;LD1;4.96878613980544e-05
203807970;LD1;2.19762963451137e-06
203808000;LD1;5.95687124418752e-08
205374195;LD1;4.47490164995117e-07
205374205;LD1;1.35840585302965e-05
205374238;LD1;4.16033296675433e-05
210727024;LD1;0.000135668219068682
210727050;LD1;2.97315497833576e-07
210727080;LD1;0.00211548550627026
212056560;LD1;0.000267154774623644
212056591;LD1;4.38128303968739e-05
212056594;LD1;0.00100189487083062
212056615;LD1;8.15331696143143e-05
212056638;LD1;0.00117125951756251
216793424;LD1;1.05797768132139e-06
216793439;LD1;4.95687360341301e-06
216793450;LD1;2.01310592886693e-07
235314125;LD1;0.000875808923093778
235314136;LD1;1.61147766580878e-05
235314197;LD1;0.00015479110673165
239358142;LD1;3.72736673435868e-05
239358188;LD1;0.0022601209626727
239358214;LD1;4.11928770038567e-05
239358244;LD1;8.30442070263294e-07
244189902;LD1;1.25695418184132e-05
244189948;LD1;1.62632141891452e-05
244189963;LD1;1.01022824644421e-06
244189974;LD1;2.01250096615421e-06
244190004;LD1;5.57443305242086e-06
256326484;LD1;7.2065544169852e-06
256326556;LD1;7.5597015834538e-08
259412999;LD1;9.59190658003996e-07
259413031;LD1;6.82436618872086e-07
259413062;LD1;9.40257619548005e-07
259413092;LD1;1.45049014128057e-07
259413112;LD1;2.48748668257017e-07
259413120;LD1;2.24597732828427e-05
259413128;LD1;1.21747621614741e-05
274826262;LD1;2.00650156308313e-05
274826292;LD1;2.24867957982196e-07
274826318;LD1;1.58602829841001e-07
274826364;LD1;7.89999001605774e-06
282506197;LD1;1.16689502966706e-05
282506223;LD1;2.09462245785624e-07
282506269;LD1;0.000219699659857564
287507321;LD1;3.85379459112131e-05
287507327;LD1;3.91637210008416e-05
287507331;LD1;4.27445861335798e-05
287507344;LD1;9.70445580127374e-05
287507381;LD1;3.88562207822533e-05
287507397;LD1;3.98674249809525e-05
288627531;LD1;1.64275352432599e-05
288627561;LD1;1.49261032322079e-07
288627572;LD1;6.71949881693037e-06
288627587;LD1;4.81028668543627e-06
288627633;LD1;0.00391634119150456
293394791;LD1;1.04986760503104e-05
293394809;LD1;3.69779901592356e-06
293394856;LD1;5.856456380122e-06
293394888;LD1;8.47718770565497e-05
295955628;LD1;0.00109417963629675
295955674;LD1;5.32236921250453e-05
295955700;LD1;6.69771526192115e-05
295955730;LD1;9.07121314491897e-06
297071917;LD1;1.52266363492555e-05
297071948;LD1;5.67902644411695e-07
297071951;LD1;1.70782045174102e-07
297071960;LD1;2.8584045575769e-06
297071972;LD1;5.34904726587172e-07
297071980;LD1;2.30846428740492e-06
303346949;LD1;3.48906902175099e-05
303346964;LD1;1.38939639092424e-05
303346995;LD1;4.60912641320304e-06
303347010;LD1;4.34549320253988e-08
303451377;LD1;6.94759849948431e-07
303451408;LD1;1.75559804124732e-05
303451411;LD1;9.10179102343613e-05
303451432;LD1;2.00215225488939e-05
303451447;LD1;0.000104864176587249
320522911;LD1;2.49830380400027e-06
320522919;LD1;3.25248042846097e-06
320522926;LD1;3.85419039035439e-05
320522934;LD1;7.91052501006216e-07
320522946;LD1;2.57164240999755e-07
320522955;LD1;5.05843480213693e-06
320522958;LD1;1.03199699770317e-05
320522988;LD1;2.38429938208114e-06
323976791;LD1;1.3344684911946e-07
323976799;LD1;3.68733912031744e-06
323976814;LD1;1.19993036127263e-07
323976826;LD1;3.70967752621423e-06
323976835;LD1;3.57566974639104e-07
323976838;LD1;4.72379681254379e-06
323976869;LD1;1.15211311025879e-07
326695113;LD1;0.00368046289421265
326695143;LD1;1.44872044153918e-05
326695207;LD1;0.000134106855608177
326695210;LD1;5.48803736807594e-06
338902205;LD1;1.79986699577789e-07
338902251;LD1;4.38120800126125e-05
338902268;LD1;0.000348053049259057
338902277;LD1;9.15739227109894e-11
338902307;LD1;0.00238047872193227
341160006;LD1;1.22457939225775e-07
341160014;LD1;4.07515551118356e-07
341160021;LD1;4.51005263642978e-05
341160041;LD1;4.17277148611934e-07
341160050;LD1;1.33815568587316e-06
341160053;LD1;1.60389278886147e-05
341160083;LD1;1.5390855761987e-05
349147958;LD1;2.72501645951242e-07
349147988;LD1;2.3237430560146e-07
349148060;LD1;5.93499929410446e-06
349487458;LD1;1.0219389018176e-05
349487488;LD1;0.00152921800781011
349487514;LD1;9.32502712617627e-07
356107721;LD1;8.31533453538468e-05
356107782;LD1;0.000181855635112337
356107823;LD1;0.00320145226493122
368775464;LD1;4.49799626322721e-06
368775494;LD1;2.34526966514735e-05
368775503;LD1;4.78545898993191e-06
368775520;LD1;1.13834851645171e-06
368775566;LD1;5.67653851335861e-06
370097118;LD1;7.11373013317706e-07
370097164;LD1;2.39895608002857e-06
370097190;LD1;1.54187342673369e-06
370097220;LD1;1.18128034207988e-05
370604829;LD1;2.14284838174613e-09
370604837;LD1;0.000514144082002589
370604844;LD1;2.50944866741952e-06
370604852;LD1;0.009827484430305
370604864;LD1;7.64463369844242e-06
370604876;LD1;2.41612992137621e-07
370604907;LD1;5.28781332740457e-05
374964911;LD1;9.38047087000099e-06
374964942;LD1;3.0342237787051e-06
374964945;LD1;9.25786007559914e-08
374964954;LD1;8.73660765972389e-06
374964966;LD1;6.14730126942248e-06
374964974;LD1;5.25114472755081e-07
374964981;LD1;1.29387710728209e-05
374964989;LD1;1.76803803002621e-06
378721923;LD1;2.1029816820706e-12
378721956;LD1;2.67910538894681e-10
378722007;LD1;1.05663599071841e-05
378722045;LD1;1.33080077562337e-05
379786136;LD1;4.00324868725719e-07
379786182;LD1;9.65046747098486e-09
379786194;LD1;3.09998874864004e-05
379786197;LD1;2.76653536639485e-05
379786208;LD1;0.000618204482743678
379786238;LD1;1.67668587362697e-05
381416257;LD1;9.1289069105968e-05
381416287;LD1;6.01643585250846e-06
381416296;LD1;0.000451217715969347
381416313;LD1;8.92401574015194e-06
381416359;LD1;2.21352989576419e-05
388945554;LD1;9.90937936310385e-06
388945584;LD1;2.14893932868678e-05
388945587;LD1;2.42119793432937e-05
388945596;LD1;5.58662277398732e-05
388945608;LD1;5.21247051685834e-06
388945616;LD1;4.36441404461242e-06
388945623;LD1;2.0284079830477e-08
388945631;LD1;1.7254818387925e-05
394702814;LD1;2.19858640773416e-05
394702844;LD1;6.4954291400812e-05
394702853;LD1;0.000355601207466293
394702870;LD1;1.38197829742884e-05
394702916;LD1;1.71132176507969e-05
396694659;LD1;8.37562598368162e-07
396694705;LD1;7.86583247642099e-07
396694722;LD1;2.0971294190724e-06
396694731;LD1;3.10497327989397e-07
396694761;LD1;7.65046121324447e-06
409101500;LD1;9.53918690337325e-06
409101547;LD1;4.4524436630925e-06
409101562;LD1;6.03504446290091e-06
409101608;LD1;3.11235838588992e-05
419495300;LD1;0.00130880933553057
419495330;LD1;5.7329010828178e-07
419495339;LD1;0.00228894954064088
419495356;LD1;0.00139710694515208
419495374;LD1;0.00034842168929448
419495402;LD1;2.40115837568587e-05
421066383;LD1;5.8312723378916e-07
421066391;LD1;5.51862235189789e-06
421066398;LD1;1.46068207047066e-06
421066406;LD1;1.22966951916206e-07
421066418;LD1;2.50557129795721e-05
421066427;LD1;3.30297433191122e-05
421066430;LD1;1.53554841577965e-05
421066461;LD1;2.18097927023e-05
421118426;LD1;1.55614008758926e-07
421118456;LD1;2.05727615045679e-08
421118482;LD1;7.34878251507543e-09
421118528;LD1;3.09609236209305e-08
423079868;LD1;0.000238347506128419
423079899;LD1;2.14237509770031e-05
423079931;LD1;1.77425401363231e-05
423079938;LD1;3.6228270050532e-06
423079946;LD1;4.97046041476144e-06
428923638;LD1;5.69641351596269e-06
433418921;LD1;1.85041597138852e-05
433418951;LD1;6.182400014079e-06
433418960;LD1;2.70543595431807e-06
433418977;LD1;2.5949518030216e-06
433419023;LD1;1.10880597385513e-05
440018239;LD1;1.94246503259686e-06
440018300;LD1;0.00120429713990196
440018341;LD1;0.000829298567038539
445118298;LD1;0.000600346860206347
445118302;LD1;2.08149812672258e-05
445118305;LD1;1.98413279185309e-06
445118312;LD1;0.000453309407409896
445118341;LD1;2.50368483888055e-06
445118350;LD1;0.000110690987312383
445118362;LD1;6.17746170084698e-05
445118370;LD1;6.16769360762374e-05
445118373;LD1;0.000234423612670392
445118377;LD1;4.65363133200965e-05
445118379;LD1;0.000370670612167308
445118382;LD1;7.20445183356747e-06
445118399;LD1;4.07566672039419e-05
445118407;LD1;1.60397471370626e-05
445118416;LD1;0.000105520438402627
445118421;LD1;3.46398051060931e-05
450476679;LD1;5.25665670938066e-07
450476720;LD1;2.85014656058845e-05
450476725;LD1;1.22440865997259e-06
450476758;LD1;5.67050592610976e-06
450476769;LD1;0.00121625322572215
452574537;LD1;0.000101589863173081
453617202;LD1;0.00039479793957165
453617278;LD1;2.42920802484042e-06
453617288;LD1;2.23295162339444e-06
453883358;LD1;2.40668400366783e-05
453883388;LD1;3.10605354228769e-07
453883397;LD1;8.05635800321342e-07
453883414;LD1;7.54009951098584e-07
453883460;LD1;7.28663403894464e-06
454855101;LD1;1.65943302644418e-07
454855147;LD1;2.72567196417992e-06
454855173;LD1;4.29850567835901e-06
454855203;LD1;7.78344805607145e-07
464003522;LD1;5.19095221827435e-06
464003525;LD1;2.06322357278042e-06
464003624;LD1;0.000413321533695577
464003629;LD1;1.05236027162565e-09
464003646;LD1;1.87582557276003e-06
464003650;LD1;8.40790280104415e-05
469217853;LD1;7.96823757057509e-05
469217883;LD1;3.32490213169017e-06
469217909;LD1;8.98522869103242e-08
469217955;LD1;1.8584628077574e-06
470679523;LD1;0.000681933986709064
470679584;LD1;8.55511433289432e-06
470679631;LD1;1.22719342599887e-06
471914315;LD1;1.55334329495539e-07
471914361;LD1;6.28120457086879e-09
471914378;LD1;2.62898856781113e-05
471914387;LD1;2.76175064875797e-07
471914417;LD1;7.62087369333107e-05
475593071;LD1;2.7123040890238e-05
475593079;LD1;0.000155022628390666
475593086;LD1;4.23127935708294e-05
475593094;LD1;3.34247923773668e-07
475593106;LD1;1.66634885883499e-05
475593115;LD1;1.88193622917408e-07
475593118;LD1;0.000171498537058769
475593149;LD1;4.31202941764842e-06
487545522;LD1;0.000191151846271656
487545552;LD1;1.81314904207579e-05
487545578;LD1;4.34866694250624e-07
487545624;LD1;3.55984420196882e-05
490586596;LD1;5.12748236795868e-06
490586627;LD1;9.57744584562128e-06
490586630;LD1;2.47095421650671e-06
490586639;LD1;1.62130478228292e-05
490586651;LD1;2.313383936032e-07
490586659;LD1;2.1531315908501e-06
490586666;LD1;1.1263542492083e-06
490586674;LD1;1.95664466460655e-07
504721883;LD1;1.4448891445584e-07
504721891;LD1;7.30832168427191e-07
504721898;LD1;6.08360996186419e-06
504721906;LD1;2.11724022357257e-05
504721918;LD1;5.55079882981981e-08
504721927;LD1;2.81909586809715e-06
504721930;LD1;9.50646365885594e-07
504721961;LD1;9.76493039192654e-07
506222279;LD1;1.57760006789975e-09
506222287;LD1;4.088072464529e-08
506222294;LD1;7.97954439859401e-05
506222302;LD1;8.81431681177239e-07
506222314;LD1;5.88915138537703e-05
506222323;LD1;7.06061609714937e-07
506222326;LD1;2.50574778418552e-06
506222357;LD1;3.69384771248634e-05
22734420;LD1;0.00425569692743738
22734492;LD1;2.75203738063177e-05
22734522;LD1;7.51341577657431e-06
82041058;LD1;0
104998453;LD1;1.50220304664645e-06
104998489;LD1;1.02830372049859e-05
104998502;LD1;1.12332117725458e-05
104998543;LD1;9.2812172552937e-06
126390850;LD1;6.21910321136437e-05
126390896;LD1;4.97250691680906e-08
126390911;LD1;6.98354256884361e-06
