"AV241";"AV243";"AV244";"AV246";"AV249";"AV250";"AV251";"AV252";"AV253";"AV254";"AV256";"AV259";"AV260";"AV261";"AV262";"AV263A";"AV263B";"AV264B";"AV265";"AV266";"AV272";"AV273";"AV276";"AV278";"AV279";"AV280";"AV281";"AV282";"AV283";"AV284";"AV286";"AV287";"AV288";"AV289";"AV290";"AV291";"AV292";"AV293";"AV296";"AV297";"AV298";"AV299"
"34056120";100;85.7142857142857;98.3870967741936;95.6521739130435;95.4545454545455;81.5789473684211;100;96;93.1034482758621;98.8095238095238;96.2962962962963;100;100;93.0232558139535;100;85.7142857142857;85.9375;95;100;94.2857142857143;65.625;100;95.1219512195122;97.7401129943503;96.4601769911504;97.3214285714286;96.6101694915254;98.5294117647059;96.5277777777778;98.6928104575163;96.1290322580645;95.9183673469388;95.7983193277311;88.8888888888889;100;90.9090909090909;96.3414634146341;98.6486486486486;95.1612903225806;94.4444444444444;96.4912280701754;98.876404494382
"34056226";83.3333333333333;96.6666666666667;89.3939393939394;78.2178217821782;93.0232558139535;78.1818181818182;100;60;75;90.3225806451613;73.3333333333333;100;83.3333333333333;68.3333333333333;100;83.3333333333333;91.7808219178082;77.0491803278689;90.4761904761905;76.1467889908257;97.3684210526316;95.5555555555556;94.8717948717949;96.1538461538462;95.9016393442623;86.4;90.625;92.4812030075188;85.5263157894737;98.0392156862745;93.5294117647059;75.5102040816327;95.4716981132076;97.5;100;91.4285714285714;94.8571428571429;90;95.9839357429719;92.3076923076923;89.2561983471074;93.4782608695652
"34056234";100;100;95.2380952380952;94.8979591836735;100;98.2142857142857;100;83.3333333333333;96.6666666666667;97.8021978021978;100;100;94.1176470588235;100;100;96.3636363636364;97.0149253731343;98.3333333333333;90.4761904761905;92.5925925925926;100;93.4782608695652;100;98.9010989010989;99.1869918699187;93.5483870967742;100;100;98.6928104575163;96.6442953020134;99.4285714285714;88.2352941176471;99.2537313432836;92.5;97.5;100;98.8505747126437;98.7654320987654;95.7198443579767;90;97.5806451612903;100
"34056241";100;100;96.969696969697;92.2330097087379;88.8888888888889;80;100;92.3076923076923;95.1612903225806;93.4782608695652;93.1034482758621;100;88.8888888888889;96.6666666666667;88.8888888888889;94.4444444444444;95.945945945946;96.7213114754098;100;95.3703703703704;94.7368421052632;100;92.6829268292683;82.4468085106383;99.1596638655462;96.6942148760331;98.4126984126984;93.7931034482759;95.3333333333333;99.3630573248408;96.5317919075144;93.8775510204082;96.6292134831461;87.8048780487805;100;97.1428571428571;92;97.4025974025974;81.4229249011858;100;92.741935483871;97.8947368421053
"34056249";91.6666666666667;100;100;89.7959183673469;88.6363636363636;96.2962962962963;100;88.4615384615385;98.3333333333333;96.7391304347826;93.5483870967742;95.6521739130435;97.2972972972973;91.5254237288136;88.8888888888889;100;91.7808219178082;96.6666666666667;95;93.5779816513761;97.2972972972973;95.6521739130435;92.5;97.3262032085562;97.5609756097561;95.1219512195122;100;96.5277777777778;94.8051948051948;98.7012987012987;95;98.0392156862745;98.8679245283019;100;100;97.2222222222222;97.1428571428571;88.8888888888889;97.2332015810277;95;84.9206349206349;98.9130434782609
"34056261";95.6521739130435;100;98.4375;92.0792079207921;88.8888888888889;98.1818181818182;100;88.4615384615385;98.3870967741936;95.6521739130435;96.7741935483871;100;91.6666666666667;83.3333333333333;100;94.4444444444444;89.041095890411;78.6885245901639;75;95.3703703703704;100;97.8260869565217;100;98.3516483516484;95.1612903225806;94.3548387096774;98.3870967741936;97.9166666666667;99.3421052631579;99.3788819875776;97.7272727272727;100;96.6292134831461;95.1219512195122;90;100;96.0227272727273;96.25;96.078431372549;100;92.6829268292683;100
"34056270";100;96.6666666666667;47.7611940298507;98;100;100;100;92;88.5245901639344;100;90.3225806451613;86.9565217391304;100;93.3333333333333;100;96.2264150943396;94.3661971830986;98.3870967741936;94.7368421052632;98.0952380952381;100;72.7272727272727;95;85.7142857142857;100;99.2;98.4126984126984;100;99.3464052287582;81.5286624203822;100;95.9183673469388;96.958174904943;90.2439024390244;100;94.4444444444444;97.7272727272727;98.7951807228916;95.9677419354839;97.5;97.5609756097561;97.8947368421053
"34056273";95.8333333333333;100;98.4375;98.0392156862745;100;96.2962962962963;100;92.3076923076923;93.6507936507936;100;80;95.6521739130435;100;91.6666666666667;100;98.1818181818182;97.1428571428571;98.3870967741936;100;97.196261682243;100;97.7777777777778;100;97.2375690607735;99.1869918699187;98.3606557377049;100;97.1830985915493;99.3464052287582;98.7012987012987;94.9438202247191;93.75;98.4674329501916;97.5;97.4358974358974;100;97.7011494252874;96.3414634146341;98.4313725490196;97.5;98.3870967741936;93.6842105263158
"34056304";100;96.551724137931;98.5507246376812;96.078431372549;90.9090909090909;96.4285714285714;92.3076923076923;96.1538461538462;96.7741935483871;90.4255319148936;93.5483870967742;95.6521739130435;91.8918918918919;90;100;96.3636363636364;95.945945945946;91.6666666666667;95;95.4128440366973;100;100;95.1219512195122;98.9528795811518;100;92.9133858267717;100;98.6301369863014;98.7096774193548;99.3670886075949;91.1602209944751;100;98.8805970149254;100;100;100;96.045197740113;100;96.4980544747082;97.5;99.2125984251968;93.75
"49145834";100;90;87.0967741935484;97.1830985915493;88.6363636363636;100;100;90.9090909090909;100;100;83.3333333333333;83.3333333333333;100;100;95;100;95.1219512195122;94.7368421052632;100;100;100;100;100;98.4126984126984;100;100;100;100;100;91.304347826087;93.9393939393939;100;100;94.7368421052632;100;100;100;100;95.0819672131148;83.3333333333333;96.2962962962963;100
"49145865";88.2352941176471;100;96.875;95.8904109589041;93.1818181818182;82.1428571428571;100;100;90.3225806451613;90.4761904761905;84.6153846153846;83.3333333333333;83.3333333333333;93.3333333333333;95;87.7551020408163;85.3658536585366;73.6842105263158;81.25;93.75;83.3333333333333;84.2105263157895;100;88.8888888888889;92.3076923076923;78.7878787878788;87.0967741935484;94.4444444444444;88.135593220339;69.5652173913043;94.1176470588235;87.5;90.4761904761905;94.7368421052632;75;94.1176470588235;89.1891891891892;100;91.8032786885246;83.3333333333333;89.2857142857143;100
"49145868";100;100;96.6666666666667;89.8550724637681;100;100;100;90.9090909090909;100;100;100;100;80;100;88.8888888888889;100;100;100;94.1176470588235;93.1034482758621;100;94.4444444444444;100;98.3606557377049;100;100;100;100;100;100;96.7741935483871;87.5;92.5;100;88.8888888888889;85.7142857142857;89.1891891891892;90.4761904761905;98.3050847457627;100;88;100
"49145877";82.3529411764706;100;87.0967741935484;87.5;83.7209302325581;92.8571428571429;78.5714285714286;81.8181818181818;93.5483870967742;80.9523809523809;91.6666666666667;100;100;80;90;93.8775510204082;85.3658536585366;63.1578947368421;88.2352941176471;87.5;100;95;75;84.1269841269841;88.8888888888889;94.2857142857143;86.6666666666667;91.4285714285714;89.8305084745763;82.6086956521739;94.1176470588235;86.6666666666667;90.4761904761905;94.7368421052632;77.7777777777778;88.2352941176471;91.8918918918919;88;88.3333333333333;100;96.4285714285714;88.2352941176471
"49145889";100;100;93.75;97.2602739726027;93.1818181818182;96.4285714285714;100;100;96.6666666666667;95.2380952380952;92.3076923076923;100;100;100;89.4736842105263;93.8775510204082;92.6829268292683;100;94.1176470588235;100;100;100;100;98.3870967741936;92.5925925925926;97.1428571428571;96.6666666666667;100;94.9152542372881;100;94.1176470588235;100;93.0232558139535;100;77.7777777777778;87.5;81.0810810810811;91.6666666666667;95.0819672131148;100;88.8888888888889;100
"49145904";100;100;93.5483870967742;94.3661971830986;92.6829268292683;96.1538461538462;85.7142857142857;100;85.1851851851852;85.7142857142857;100;83.3333333333333;100;80;94.4444444444444;92.8571428571429;97.4358974358974;94.7368421052632;100;100;100;100;92.3076923076923;95;100;96.969696969697;96.551724137931;100;100;100;96.551724137931;100;100;83.3333333333333;87.5;100;97.2222222222222;100;100;100;92.5925925925926;100
"49145912";100;90;93.5483870967742;97.1014492753623;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;90.9090909090909;94.4444444444444;100;100;100;90.625;96.551724137931;94.4444444444444;96.4285714285714;95.4545454545455;100;100;100;94.4444444444444;88.8888888888889;100;97.2222222222222;100;100;100;96;100
"49146045";100;90;96.875;88.7323943661972;88.6363636363636;96.4285714285714;92.8571428571429;100;100;95.2380952380952;100;100;100;86.6666666666667;95;89.7959183673469;95.1219512195122;84.2105263157895;93.75;89.6551724137931;91.6666666666667;90;100;98.3870967741936;96;100;96.6666666666667;97.1428571428571;98.2758620689655;78.2608695652174;100;100;95.2380952380952;100;88.8888888888889;93.75;94.4444444444444;95.8333333333333;96.6101694915254;100;100;87.5
"49146075";94.1176470588235;90;96.875;100;97.6744186046512;96.4285714285714;100;100;100;100;100;100;100;100;95;95.8333333333333;100;100;100;96.875;91.6666666666667;100;100;96.7213114754098;96.2962962962963;97.0588235294118;93.5483870967742;94.2857142857143;100;86.3636363636364;100;100;97.6190476190476;100;100;94.1176470588235;97.2972972972973;100;98.3606557377049;91.6666666666667;96.4285714285714;100
"49146084";5.88235294117647;50;29.0322580645161;19.1780821917808;40.9090909090909;28.5714285714286;57.1428571428571;45.4545454545455;27.5862068965517;19.047619047619;25;20;0;20;26.3157894736842;20.8333333333333;41.4634146341463;11.1111111111111;29.4117647058824;35.4838709677419;8.33333333333333;21.0526315789474;41.6666666666667;46.7741935483871;42.3076923076923;37.1428571428571;50;34.2857142857143;39.6551724137931;39.1304347826087;38.2352941176471;31.25;39.5348837209302;31.5789473684211;22.2222222222222;47.0588235294118;33.3333333333333;37.5;38.9830508474576;58.3333333333333;33.3333333333333;41.1764705882353
"49146147";94.1176470588235;100;90.625;94.4444444444444;95.4545454545455;92.8571428571429;100;100;100;100;100;100;100;93.3333333333333;95;91.8367346938775;97.5;100;94.1176470588235;96.875;91.6666666666667;100;92.8571428571429;93.6507936507936;92.5925925925926;97.1428571428571;93.3333333333333;88.8888888888889;96.6101694915254;100;97.0588235294118;100;97.6744186046512;94.7368421052632;88.8888888888889;94.1176470588235;78.3783783783784;87.5;85.2459016393443;100;89.2857142857143;88.2352941176471
"55677918";88.8888888888889;100;94.1176470588235;100;98.2142857142857;96.7741935483871;100;100;76.0330578512397;100;93.3333333333333;100;100;100;100;97.9166666666667;99.236641221374;99.0909090909091;100;99.3103448275862;100;93.1034482758621;100;96.8253968253968;89.1304347826087;100;100;98.7179487179487;92.8571428571429;100;100;96.1538461538462;98.5507246376812;100;100;100;98.9690721649485;100;96.0893854748603;100;98.8505747126437;100
"55677919";85.7142857142857;100;82.3529411764706;93.3734939759036;96.1038961038961;94.8275862068966;100;100;91.6666666666667;89.4736842105263;94.4444444444444;98.0769230769231;98.5507246376812;97.4576271186441;92.3076923076923;94.1176470588235;97.3262032085562;94.9152542372881;100;94.811320754717;91.8918918918919;97.8723404255319;96.6666666666667;94.0366972477064;94.8979591836735;94.7368421052632;97;95.0276243093923;98.2248520710059;98.3193277310924;91.7355371900826;97.1428571428571;95.8115183246073;97.9591836734694;91.304347826087;100;95.7055214723926;92.3076923076923;99.3975903614458;93.9393939393939;97.2222222222222;98.7012987012987
"55677949";100;100;94;98.6046511627907;100;90.625;100;98.9010989010989;100;100;93.3333333333333;100;83.3333333333333;97.5;86.3636363636364;97.9591836734694;99.2424242424242;99.1150442477876;92;99.3197278911565;96.551724137931;96.7741935483871;92.8571428571429;95.3125;100;88.6363636363636;98.3050847457627;94.8051948051948;80.46875;95.7446808510638;100;88.4615384615385;97.1014492753623;100;87.5;100;96.9072164948454;78.9473684210526;94.5054945054945;96.2962962962963;98.8372093023256;82.5
"55677950";100;91.6666666666667;100;100;100;98.1481481481482;97.8260869565217;100;95.7142857142857;94.3661971830986;98.1132075471698;100;98.5507246376812;95.6896551724138;96.1538461538462;96.0526315789474;96.5714285714286;94.9152542372881;97.5;99.0243902439024;97.0588235294118;95.7446808510638;98.3333333333333;97.1153846153846;96.6292134831461;94.3181818181818;97.9166666666667;95.4802259887006;96.9135802469136;96.4125560538117;81.5126050420168;98.5074626865672;97.3404255319149;97.7272727272727;100;96.9230769230769;96.1038961038961;100;92.1686746987952;96.4285714285714;96.969696969697;95.8904109589041
"55677953";96.969696969697;79.1666666666667;92;95.8083832335329;94.5945945945946;94.7368421052632;97.7272727272727;99.1071428571429;98.4615384615385;97.2222222222222;97.9591836734694;92.3076923076923;100;91.2280701754386;96.1538461538462;89.6103896103896;96.6850828729282;98.2758620689655;97.5;96.5853658536585;94.2857142857143;95.6521739130435;90;94.2028985507246;95.4545454545455;95.5555555555556;73.1958762886598;74.2857142857143;96.2962962962963;84.7533632286996;95.8333333333333;100;95.7219251336898;91.4893617021277;95.2380952380952;98.6301369863014;94.7712418300654;90.1960784313726;96.3414634146341;84.375;94.1176470588235;91.6666666666667
"55677961";88.8888888888889;100;98.0769230769231;99.0867579908676;100;96.6666666666667;92.7272727272727;100;100;98.4848484848485;93.3333333333333;100;47.0588235294118;100;100;96;100;100;100;100;82.1428571428571;90.3225806451613;100;93.75;81.3953488372093;90.9090909090909;96.6666666666667;90.9090909090909;95.9016393442623;95.7446808510638;89.3617021276596;84.6153846153846;95.7142857142857;88.4615384615385;93.75;92.8571428571429;90.8163265306122;84.2105263157895;93.854748603352;96.4285714285714;94.2528735632184;90.2439024390244
"55677962";93.9393939393939;95.6521739130435;98;96.969696969697;93.4210526315789;92.7272727272727;100;99.1304347826087;97.0588235294118;87.8378378378378;96.2264150943396;94.2307692307692;98.5507246376812;98.2300884955752;92;95.1219512195122;97.1910112359551;94.7368421052632;97.3684210526316;98.0861244019139;88.5714285714286;97.8723404255319;96.3636363636364;95.1219512195122;95.6521739130435;96.6666666666667;98.9690721649485;94.4444444444444;96.2025316455696;96.9565217391304;94.7826086956522;97.0588235294118;94.5355191256831;95.6521739130435;90.4761904761905;97.2222222222222;92.3076923076923;90.1960784313726;90.4761904761905;96.875;96.969696969697;98.6486486486486
"55677973";100;100;100;99.5348837209302;100;96.7741935483871;78.9473684210526;97.7777777777778;98.3333333333333;100;100;100;100;100;95.2380952380952;98;100;99.0909090909091;100;100;89.6551724137931;100;100;98.3739837398374;97.6744186046512;100;100;100;96.8253968253968;95.7446808510638;100;92.3076923076923;94.2028985507246;96.1538461538462;100;100;95.8762886597938;94.7368421052632;91.6666666666667;100;96.551724137931;95.1219512195122
"55677974";93.5483870967742;95.8333333333333;91.4893617021277;95.1515151515152;89.6103896103896;100;97.8723404255319;96.551724137931;92.6470588235294;93.4210526315789;98.1481481481482;89.5833333333333;100;93.75;82.1428571428571;87.8048780487805;89.5604395604396;92.5925925925926;97.3684210526316;96.6183574879227;97.0588235294118;93.4782608695652;100;92.7461139896373;94.7368421052632;94.2528735632184;97.9166666666667;94.8571428571429;92.0731707317073;96.4125560538117;97.4576271186441;94.2028985507246;92.5287356321839;89.1304347826087;95.2380952380952;87.5;90.2777777777778;92.156862745098;94.4444444444444;100;92.5373134328358;90.5405405405405
"55677981";100;100;91.6666666666667;95.1456310679612;96.078431372549;89.2857142857143;98.1818181818182;98.8636363636364;97.3684210526316;98.3333333333333;92.8571428571429;98.0392156862745;100;100;95.4545454545455;91.4893617021277;96.8253968253968;97.1698113207547;100;93.7062937062937;100;96.551724137931;100;89.1666666666667;84.4444444444444;97.6190476190476;96.6666666666667;98.6301369863014;99.1304347826087;97.8260869565217;95.3488372093023;100;96.969696969697;100;93.3333333333333;96.2962962962963;96.7741935483871;94.1176470588235;94.2528735632184;100;98.8505747126437;97.3684210526316
"55677982";97.0588235294118;95.8333333333333;94.2307692307692;93.2515337423313;97.4025974025974;91.2280701754386;93.3333333333333;100;94.1176470588235;94.3661971830986;98;93.4782608695652;98.5507246376812;94.4954128440367;100;91.4634146341463;97.1428571428571;91.2280701754386;86.1111111111111;96.1165048543689;94.2857142857143;97.8260869565217;94.7368421052632;94.2583732057416;92.0454545454545;89.010989010989;88.659793814433;97.752808988764;96.8152866242038;97.7678571428571;94.9152542372881;95.6521739130435;94.1489361702128;97.9166666666667;100;97.1014492753623;98.0645161290323;92.5925925925926;93.3734939759036;84.375;97.0588235294118;97.3333333333333
"55677988";100;100;96;99.5049504950495;98.0392156862745;93.1034482758621;98.0769230769231;97.6470588235294;100;98.3606557377049;100;100;100;100;95.4545454545455;95.7446808510638;100;85.0467289719626;100;99.2700729927007;96.2962962962963;93.1034482758621;100;88.9830508474576;84.4444444444444;92.5;91.2280701754386;93.2432432432432;97.4358974358974;95.5555555555556;95.5555555555556;100;96.8253968253968;96.4285714285714;100;100;98.8095238095238;100;98.2558139534884;96.2962962962963;97.5308641975309;91.4285714285714
"55677989";93.9393939393939;87.5;85.1063829787234;96.2732919254658;93.3333333333333;94.5454545454545;93.3333333333333;97.3684210526316;94.2857142857143;87.8378378378378;100;92.3076923076923;100;96.4912280701754;100;91.025641025641;97.8021978021978;96.6666666666667;91.8918918918919;95.1219512195122;97.0588235294118;97.7777777777778;100;94.7115384615385;94.4444444444444;88.6363636363636;96;92.9411764705882;97.4842767295598;86.8421052631579;93.1623931623932;98.4848484848485;92.1787709497207;89.3617021276596;100;98.5915492957746;95.3333333333333;95.9183673469388;93.3734939759036;93.75;95.7142857142857;98.6111111111111
"55677996";100;85;94.1176470588235;99.5145631067961;94.3396226415094;87.0967741935484;84.6153846153846;98.8235294117647;99.1304347826087;98.4375;92.3076923076923;100;100;100;95.2380952380952;93.3333333333333;97.6190476190476;99.0825688073395;100;99.2700729927007;100;100;92;86.1788617886179;97.6744186046512;100;100;100;99.1935483870968;100;97.8260869565217;100;98.4615384615385;87.5;100;100;94.3820224719101;100;98.8304093567251;100;100;97.4358974358974
"55677997";90.625;84;95.8333333333333;97.5155279503106;90;94.1176470588235;97.7272727272727;98.2456140350877;77.6119402985075;94.4444444444444;100;100;100;100;100;97.5;97.1590909090909;94.8275862068966;97.4358974358974;99.0243902439024;100;93.6170212765958;96.6101694915254;95.0738916256158;98.9010989010989;90.6976744186046;98.019801980198;95.9537572254335;98.1366459627329;99.0950226244344;95.4128440366973;98.4615384615385;95.1086956521739;97.8723404255319;100;95.8904109589041;93.4640522875817;94;93.2515337423313;96.7741935483871;94.1176470588235;92.7536231884058
"55678014";10;85;0;78.0952380952381;35.1851851851852;0;63.6363636363636;89.6551724137931;84.6153846153846;70.3125;42.8571428571429;86.5384615384615;52.9411764705882;85;0;0;67.1875;87.037037037037;70.8333333333333;80.4347826086957;32.1428571428571;20;57.1428571428571;58.0645161290323;23.2558139534884;37.2093023255814;46.551724137931;46.0526315789474;52.0325203252033;44.6808510638298;44.4444444444444;28;21.875;17.3913043478261;53.3333333333333;54.1666666666667;36.5591397849462;15.7894736842105;59.1954022988506;71.4285714285714;60.4938271604938;28.9473684210526
"55678015";22.2222222222222;9.52380952380952;17.9487179487179;33.7931034482759;1.61290322580645;0;54.5454545454545;77.5700934579439;22.9508196721311;25.3968253968254;60.4166666666667;58.695652173913;81.1594202898551;49;36.3636363636364;7.69230769230769;45.3416149068323;3.92156862745098;50;56.353591160221;29.0322580645161;30;41.1764705882353;25;28.2051282051282;12.8205128205128;63.3333333333333;36.4238410596027;50.7042253521127;45.933014354067;29.9065420560748;52.4590163934426;25;18.9189189189189;25;55.7142857142857;44.2857142857143;18.75;29.1666666666667;11.5384615384615;4.91803278688525;51.5625
"55678104";83.3333333333333;96;96;93.2098765432099;92.5373134328358;94.4444444444444;97.6744186046512;98.1651376146789;92.4242424242424;97.2602739726027;100;98.0392156862745;100;95.2380952380952;100;93.0555555555556;93.6046511627907;94.5454545454545;94.7368421052632;95.8762886597938;91.6666666666667;93.1818181818182;96.1538461538462;95.5;93.6708860759494;93.8271604938272;95.8762886597938;97.0059880239521;97.4025974025974;95.852534562212;92.4528301886792;93.75;94.7368421052632;97.7777777777778;86.3636363636364;97.1014492753623;96.5034965034965;92;94.3396226415094;90.3225806451613;93.5483870967742;96.969696969697
"55678129";100;100;92.3076923076923;97.196261682243;96.1538461538462;93.75;98.1481481481482;100;98.3471074380165;98.4848484848485;93.3333333333333;100;100;100;95.2380952380952;93.1818181818182;97.6190476190476;100;97.9166666666667;100;100;100;96.4285714285714;95.1612903225806;95.6521739130435;95.3488372093023;94.9152542372881;98.7012987012987;99.1803278688525;95.5555555555556;97.8260869565217;92.3076923076923;95.7142857142857;96.4285714285714;100;100;96.8085106382979;90;95.5056179775281;96.4285714285714;94.1860465116279;100
"55678130";94.1176470588235;100;94.1176470588235;96.3855421686747;88.3116883116883;91.5254237288136;95.8333333333333;99.1304347826087;94.4444444444444;97.3333333333333;100;100;98.5714285714286;99.1452991452991;92.8571428571429;95.2380952380952;97.8021978021978;91.8032786885246;97.5;99.0610328638498;91.6666666666667;95.8333333333333;93.3333333333333;94.2307692307692;96.8421052631579;95.4545454545455;100;97.8378378378378;98.125;98.744769874477;97.5409836065574;100;96.8085106382979;95.7446808510638;95;96;95;96.2962962962963;97.6190476190476;96.875;95.7746478873239;96
"55678159";100;100;100;98.1395348837209;100;100;100;100;100;96.969696969697;100;100;100;100;81.8181818181818;93.75;100;100;95.9183673469388;99.3055555555556;100;100;96.4285714285714;98.3870967741936;100;100;100;98.7012987012987;100;95.8333333333333;93.4782608695652;100;98.5507246376812;96.2962962962963;100;100;97.9381443298969;100;100;100;100;100
"55678160";91.6666666666667;92.3076923076923;100;97.0414201183432;98.7179487179487;95;93.6170212765958;99.0990990990991;81.6901408450704;97.3684210526316;98.1132075471698;100;100;99.1525423728814;100;90.8045977011494;98.3425414364641;96.6101694915254;97.4358974358974;99.5169082125604;100;97.9166666666667;100;97.1830985915493;95.8333333333333;98.9130434782609;97.979797979798;96.7741935483871;98.7577639751553;97.8632478632479;98.3333333333333;98.5714285714286;98.9417989417989;100;100;98.6486486486486;95.7055214723926;94.4444444444444;99.4152046783626;100;100;95.945945945946
"55678185";100;90;100;99.5327102803738;98.1481481481482;100;96.4912280701754;98.876404494382;100;98.5074626865672;92.8571428571429;100;100;100;100;100;99.2307692307692;100;100;99.3150684931507;93.1034482758621;96.875;96.2962962962963;98.4;95.5555555555556;86.046511627907;78.3333333333333;93.5064935064935;96;89.3617021276596;91.6666666666667;92.3076923076923;88.0597014925373;88.8888888888889;100;100;93.6842105263158;88.8888888888889;97.2527472527473;100;89.7727272727273;90.2439024390244
"55678186";65.7142857142857;80;70.5882352941177;76.7857142857143;71.7948717948718;67.2413793103448;87.5;97.4137931034483;78.5714285714286;79.4871794871795;79.2452830188679;77.7777777777778;98.5915492957746;88.3928571428571;82.1428571428571;72.9411764705882;81.9148936170213;68.4210526315789;87.8048780487805;85.1674641148325;77.7777777777778;75;82.1428571428571;72.6851851851852;75;70.9302325581395;87.7551020408163;70.1086956521739;86.0606060606061;76.25;78.6885245901639;91.044776119403;77.3684210526316;58.3333333333333;78.2608695652174;64.8648648648649;74.6835443037975;71.6981132075472;71.1764705882353;78.125;74.2857142857143;75.3246753246753
"55678231";90;20;94.1176470588235;96.3302752293578;100;87.5;78.9473684210526;100;80.327868852459;98.4848484848485;100;100;100;15.7894736842105;95.4545454545455;91.6666666666667;93.0769230769231;98.2456140350877;100;95.8620689655172;89.6551724137931;96.875;100;86.71875;91.1111111111111;97.7272727272727;95.0819672131148;93.5897435897436;98.4251968503937;95.5555555555556;100;96.1538461538462;98.5714285714286;89.2857142857143;100;100;89.7959183673469;100;56.9060773480663;100;97.6744186046512;95
"55678232";97.2222222222222;92.3076923076923;100;96.4912280701754;95;86.8852459016394;97.9166666666667;69.2307692307692;95.8333333333333;97.4683544303797;100;98.1481481481482;95.7746478873239;93.3333333333333;89.2857142857143;96.5909090909091;85.1851851851852;98.3870967741936;95.1219512195122;98.6175115207373;97.2972972972973;95.8333333333333;93.5483870967742;94.0366972477064;96.9387755102041;97.8947368421053;87.378640776699;90.4761904761905;97.0059880239521;86.4197530864197;95.1219512195122;94.2028985507246;95.8974358974359;93.8775510204082;100;97.3333333333333;98.1707317073171;94.5454545454545;97.1098265895954;90.9090909090909;93.0555555555556;97.3684210526316
"61887381";96;90.4761904761905;86.046511627907;92.3076923076923;91.4285714285714;90.7692307692308;100;100;95.2380952380952;93.75;93.75;100;91.6666666666667;97.1428571428571;89.2857142857143;93.0232558139535;95.7746478873239;97.7777777777778;94.2857142857143;97.2222222222222;91.6666666666667;90;91.8918918918919;93.1623931623932;93.7984496124031;92.6470588235294;98.75;97.4683544303797;88.6363636363636;97.0149253731343;96.7032967032967;86;93.8931297709924;98.0769230769231;100;96.1538461538462;90;90.6976744186046;87.4213836477987;81.25;91.304347826087;92.8571428571429
"61887444";4.34782608695652;5.55555555555556;2.32558139534884;1.98019801980198;1.47058823529412;4.76190476190476;0;0;2.38095238095238;2.12765957446809;3.125;0;0;0;0;2.38095238095238;2.94117647058824;0;0;0;11.4285714285714;0;8.10810810810811;8.10810810810811;3.10077519379845;10.4477611940299;5.06329113924051;5.19480519480519;4.54545454545455;7.46268656716418;5.49450549450549;8.16326530612245;5.38461538461539;12.5;13.0434782608696;4;1.61290322580645;10.2564102564103;7.64331210191083;6.25;3.40909090909091;1.85185185185185
"61887453";100;90.4761904761905;95.3488372093023;99.009900990099;100;98.4375;100;100;100;100;100;100;100;100;96.4285714285714;98.8235294117647;98.5714285714286;100;100;100;97.2972972972973;84.2105263157895;100;97.3913043478261;94.53125;100;83.5443037974684;95;94.7368421052632;96.969696969697;95.6043956043956;92.156862745098;95.3846153846154;96.1538461538462;95.6521739130435;100;98.4732824427481;100;94.9685534591195;96.875;94.5054945054945;96.3636363636364
"61887483";76;95;91.8918918918919;91.8367346938775;98.2758620689655;100;100;100;92.6829268292683;95.5555555555556;87.0967741935484;100;87.5;89.2857142857143;84;96.25;96.7741935483871;97.5;90.3225806451613;100;100;88.8888888888889;91.8918918918919;95.6521739130435;79.0322580645161;82.089552238806;94.8051948051948;90.6666666666667;93.984962406015;86.5671641791045;90.1098901098901;90.1960784313726;81.25;86.5384615384615;95.4545454545455;100;94.5736434108527;100;94.7368421052632;96.7741935483871;92.3076923076923;90.7407407407407
"61887616";100;95;97.4358974358974;94.8979591836735;98.5074626865672;95.1612903225806;100;100;97.5609756097561;100;100;100;95.2380952380952;100;100;100;100;100;97.1428571428571;98.5507246376812;94.2857142857143;100;100;93.1372549019608;99.1452991452991;96.969696969697;100;96.0526315789474;96.6101694915254;100;90.8045977011494;98;96.875;100;100;88;94.4444444444444;95;96.6216216216216;100;95.3488372093023;96.2264150943396
"61887624";95.2380952380952;100;100;98.9473684210526;100;95.2380952380952;100;100;100;100;93.1034482758621;100;95.6521739130435;100;92.3076923076923;100;98.5074626865672;97.6744186046512;96.7741935483871;92.3076923076923;94.1176470588235;91.4285714285714;96.969696969697;95.2380952380952;95.0413223140496;93.9393939393939;90.6666666666667;94.5945945945946;97.65625;98.4615384615385;92.5925925925926;100;95.8677685950413;95.8333333333333;95.4545454545455;91.6666666666667;95.8333333333333;91.8918918918919;97.2789115646258;96.2962962962963;97.5903614457831;98.1818181818182
"61887631";91.6666666666667;93.75;94.8717948717949;91.9191919191919;91.9354838709677;90.4761904761905;80.7692307692308;100;92.1052631578947;92.8571428571429;96.6666666666667;85.7142857142857;100;90.3225806451613;92.8571428571429;87.6543209876543;93.75;81.8181818181818;93.9393939393939;91.304347826087;80;100;97.2222222222222;88.0733944954128;94.3548387096774;91.044776119403;98.6666666666667;87.8378378378378;94.2622950819672;100;94.2528735632184;91.4893617021277;98.4;93.8775510204082;100;92;91.4529914529915;95;88.8888888888889;93.5483870967742;92.3076923076923;87.037037037037
