"AV241";"AV243";"AV244";"AV246";"AV249";"AV250";"AV251";"AV252";"AV253";"AV254";"AV256";"AV259";"AV260";"AV261";"AV262";"AV263A";"AV263B";"AV264B";"AV265";"AV266";"AV272";"AV273";"AV276";"AV278";"AV279";"AV280";"AV281";"AV282";"AV283";"AV284";"AV286";"AV287";"AV288";"AV289";"AV290";"AV291";"AV292";"AV293";"AV296";"AV297";"AV298";"AV299"
"348043654";NA;0;0;0;NA;0;0;51.1111111111111;0;0;0;0;0;0;33.3333333333333;21.5909090909091;0;0;37.3913043478261;0;12.5;0;0;12.2448979591837;0;100;0;0;13.5458167330677;18.1318681318681;0;18.3333333333333;32.967032967033;0;0;0;0.308641975308642;49.4736842105263;0;17.3076923076923;0;0
"348043655";NA;0;0;1.92307692307692;NA;0;0;50;0;0;0;0;0;0;0;2.29885057471264;0;0;37.719298245614;0;0;100;0;12.3456790123457;0;100;0;0;13.5458167330677;0;0;18.4873949579832;30.0546448087432;0;0;0;0;0;6.70553935860058;17.6470588235294;0;0
"348043656";NA;0;39.0977443609023;0;NA;0;0;50;0;0;0;100;0;57.5;0;2.29885057471264;0;0;36.8421052631579;7.79220779220779;0;0;0;12.3456790123457;0;100;0;0;13.4920634920635;0;0;18.3333333333333;14.1304347826087;0;0;0;33.434650455927;49.4736842105263;0;17.8217821782178;25.2427184466019;0
"348043658";NA;0;0;0;NA;0;0;48.8888888888889;0;0;0;0;0;0;0;2.29885057471264;0;0;37.3913043478261;0;0;100;0;12.448132780083;0;100;0;0;13.1474103585657;0;0;18.3333333333333;14.0540540540541;0;0;0;0;49.4736842105263;0;16.6666666666667;0;0
"348043664";NA;0;0;0;NA;0;0;51.1111111111111;0;0;0;0;0;0;0;2.27272727272727;0;0;37.3913043478261;0;0;0;0;12.3456790123457;0;100;0;0;0;0;0;17.9487179487179;46.7391304347826;0;0;0;0;0;6.70553935860058;17.3076923076923;0;22.9591836734694
"348043703";NA;0;60.9022556390977;98.0769230769231;NA;0;82.3529411764706;50;18.75;0;0;100;0;100;0;44.3181818181818;48.582995951417;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;46.7391304347826;20.2586206896552;0;0;0;0;0;0;0;0
"348043708";NA;0;36.9230769230769;0;NA;0;0;51.1111111111111;0;0;0;0;0;57.5;0;2.27272727272727;0;78.7878787878788;0;0;0;0;0;0;0;100;0;0;0;0;0;0;32.6086956521739;0;0;0;0;0;0;0;5.19480519480519;0
"348043715";NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;2.29885057471264;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;17.6470588235294;32.4324324324324;0;0;0;0;0;0;0;0;0
"348318543";8.33333333333333;0;0;13.3333333333333;6.66666666666667;0;28.5714285714286;0;0;10;0;14.2857142857143;20;10;0;16;4.34782608695652;30;7.69230769230769;9.09090909090909;8.33333333333333;0;13.3333333333333;13.1147540983607;10.2564102564103;20.8333333333333;6.25;8.62068965517241;2;4.44444444444444;12.7659574468085;4;8.57142857142857;4.76190476190476;0;8.69565217391304;8.7719298245614;0;4.44444444444444;6.66666666666667;0;9.09090909090909
"348318591";0;12.5;12.5;6.45161290322581;6.89655172413793;10;0;12.5;14.2857142857143;0;0;0;0;0;0;20.8333333333333;4.54545454545455;0;0;4.54545454545455;0;12;6.66666666666667;1.69491525423729;7.5;12;6.06060606060606;0;6.12244897959184;4.65116279069767;6.25;4.16666666666667;11.1111111111111;5.26315789473684;20;8.69565217391304;7.01754385964912;4;4.49438202247191;0;5.12820512820513;15.625
"348318609";0;0;0;0;3.44827586206897;10;0;0;0;5.26315789473684;0;14.2857142857143;20;0;0;12;0;10;0;4.34782608695652;18.1818181818182;12;0;4.91803278688525;2.85714285714286;8;2.94117647058824;5.35714285714286;4.16666666666667;9.30232558139535;2.12765957446809;8.33333333333333;11.4285714285714;4.76190476190476;16.6666666666667;0;3.92156862745098;4.34782608695652;5.61797752808989;0;4.8780487804878;0
"348318637";0;0;0;6.66666666666667;6.66666666666667;0;0;0;0;0;0;16.6666666666667;0;12.5;0;4.34782608695652;22.7272727272727;12.5;7.69230769230769;0;0;12.5;0;3.50877192982456;0;4.16666666666667;0;5.45454545454545;0;0;4.76190476190476;4;0;0;16.6666666666667;8.33333333333333;11.5384615384615;8;5.61797752808989;0;13.1578947368421;12.9032258064516
"348318660";0;0;14.2857142857143;6.66666666666667;6.89655172413793;0;0;0;0;0;0;0;0;0;0;4.16666666666667;0;0;0;0;0;7.69230769230769;6.66666666666667;0;2.7027027027027;0;0;1.75438596491228;0;0;0;4.16666666666667;0;0;0;0;0;0;2.22222222222222;7.69230769230769;2.5;0
"348318664";0;0;0;0;14.2857142857143;5.55555555555556;16.6666666666667;12.5;0;5.88235294117647;9.09090909090909;0;0;10;0;8.69565217391304;10;22.2222222222222;10;4.76190476190476;11.1111111111111;13.0434782608696;7.69230769230769;3.38983050847458;3.125;9.52380952380952;6.66666666666667;5.88235294117647;2.22222222222222;2.56410256410256;6.81818181818182;9.52380952380952;6.06060606060606;10;0;0;4.16666666666667;4.34782608695652;6.49350649350649;7.69230769230769;19.4444444444444;4
"348318667";9.09090909090909;28.5714285714286;16.6666666666667;16.1290322580645;8.69565217391304;0;14.2857142857143;0;0;12.5;0;0;0;11.1111111111111;14.2857142857143;13.0434782608696;20;0;11.1111111111111;20;0;17.3913043478261;7.14285714285714;1.88679245283019;6.66666666666667;10;11.1111111111111;10;6.97674418604651;10.2564102564103;10.2564102564103;9.52380952380952;3.2258064516129;0;0;9.52380952380952;4;26.0869565217391;14.1025641025641;13.3333333333333;5.40540540540541;13.7931034482759
"348318797";25;50;37.5;27.5862068965517;21.4285714285714;26.3157894736842;42.8571428571429;50;0;41.1764705882353;58.3333333333333;16.6666666666667;40;20;42.8571428571429;29.1666666666667;26.0869565217391;30;53.8461538461538;23.8095238095238;18.1818181818182;28;33.3333333333333;50;30.3030303030303;33.3333333333333;34.375;28.8461538461538;27.6595744680851;30.952380952381;23.4042553191489;17.3913043478261;14.2857142857143;26.3157894736842;16.6666666666667;52.3809523809524;35.2941176470588;47.8260869565217;38.3720930232558;28.5714285714286;23.6842105263158;21.2121212121212
"348318809";0;22.2222222222222;12.5;11.1111111111111;10.7142857142857;10.5263157894737;0;0;16.6666666666667;5.88235294117647;0;0;0;22.2222222222222;0;17.3913043478261;22.7272727272727;0;7.69230769230769;4.76190476190476;0;8.33333333333333;13.3333333333333;7.14285714285714;17.1428571428571;20;12.9032258064516;8.92857142857143;14;11.6279069767442;11.3636363636364;14.2857142857143;5.88235294117647;10.5263157894737;0;9.09090909090909;11.5384615384615;12.5;8.33333333333333;7.14285714285714;10.5263157894737;3.33333333333333
"348318848";0;0;0;3.44827586206897;0;0;16.6666666666667;0;0;5.26315789473684;0;0;0;0;0;0;4.54545454545455;0;16.6666666666667;0;9.09090909090909;4.16666666666667;0;3.38983050847458;2.63157894736842;4;0;3.63636363636364;2.04081632653061;0;0;0;2.85714285714286;0;0;4.34782608695652;3.57142857142857;7.69230769230769;3.40909090909091;0;0;3.125
"348318858";0;12.5;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;7.69230769230769;5;8.33333333333333;4;0;0;2.63157894736842;4.16666666666667;6.06060606060606;1.85185185185185;0;5;4.25531914893617;0;8.57142857142857;5.26315789473684;0;8.33333333333333;5.55555555555556;0;1.12359550561798;6.66666666666667;0;0
"348318865";0;12.5;0;0;0;5;16.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0;4.54545454545455;16.6666666666667;4;0;3.44827586206897;0;4.76190476190476;3.44827586206897;1.78571428571429;2.32558139534884;0;0;0;2.7027027027027;0;0;0;1.81818181818182;0;2.32558139534884;0;2.56410256410256;0
"348938850";4.54545454545455;0;0;0;0;2.73972602739726;4.76190476190476;0;3.7037037037037;1.81818181818182;14.8148148148148;3.03030303030303;0;0;2.32558139534884;0.819672131147541;0;0;6.89655172413793;0;0;2.12765957446809;13.6363636363636;2.18978102189781;1.19047619047619;1.75438596491228;0;2.04081632653061;0.826446280991736;1.42857142857143;0;0;0;2.22222222222222;0;0;0;0;0.746268656716418;8;1.0752688172043;2.53164556962025
"348938851";4.54545454545455;0;1.92307692307692;0.87719298245614;0;4.41176470588235;10;0;3.57142857142857;1.75438596491228;12;3.33333333333333;0;0;4.8780487804878;0.806451612903226;0;6.45161290322581;3.44827586206897;0;0;2.22222222222222;13.6363636363636;3.67647058823529;4.59770114942529;3.7037037037037;0;0;3.2258064516129;1.40845070422535;1.06382978723404;11.5384615384615;1.75438596491228;2.27272727272727;0;0;0;5.71428571428571;1.52671755725191;7.69230769230769;2.24719101123596;1.26582278481013
"348938858";4.34782608695652;8;1.81818181818182;6.77966101694915;3.7037037037037;4.16666666666667;0;9.09090909090909;3.57142857142857;3.50877192982456;11.1111111111111;6.06060606060606;0;4;6.97674418604651;2.47933884297521;4.54545454545455;9.67741935483871;3.57142857142857;0;2.08333333333333;4.16666666666667;4.54545454545455;3.54609929078014;5.68181818181818;7.01754385964912;11.864406779661;3.03030303030303;2.4;4.28571428571429;6.52173913043478;1.85185185185185;2.54237288135593;6.66666666666667;0;0;2.75229357798165;14.2857142857143;3.64963503649635;14.8148148148148;0;1.26582278481013
"348938868";5.26315789473684;0;0;2.52100840336134;7.40740740740741;8.21917808219178;0;0;7.14285714285714;1.69491525423729;11.1111111111111;3.125;6.25;3.7037037037037;0;1.0989010989011;0;0;3.44827586206897;0;0;4.44444444444444;2.27272727272727;2.22222222222222;1.11111111111111;1.78571428571429;5.08474576271186;2;0.8;0;0;0;0;2.22222222222222;0;5.40540540540541;2.85714285714286;2.94117647058824;3.73134328358209;7.40740740740741;0;1.28205128205128
"348938869";4.54545454545455;0;0;0;0;4.05405405405405;0;0;3.57142857142857;1.75438596491228;11.1111111111111;3.03030303030303;0;0;4.54545454545455;0;0;0;3.44827586206897;0;2.17391304347826;2.12765957446809;2.22222222222222;1.45985401459854;1.12359550561798;1.85185185185185;1.63934426229508;0;0;1.40845070422535;0;0;0;2.22222222222222;0;0;0.952380952380952;0;1.49253731343284;7.40740740740741;2.1978021978022;1.28205128205128
"348938876";4.34782608695652;0;0;0;0;2.77777777777778;9.52380952380952;0;3.57142857142857;1.78571428571429;11.1111111111111;3.03030303030303;0;0;2.56410256410256;0;0;0;3.57142857142857;0;0;2.08333333333333;2.27272727272727;2.18978102189781;1.16279069767442;1.81818181818182;1.75438596491228;0;0;0;1.0989010989011;2.04081632653061;0;2.32558139534884;0;0;0;0;0.763358778625954;7.40740740740741;0;1.38888888888889
"348938877";9.52380952380952;0;11.3207547169811;3.44827586206897;1.81818181818182;14.0845070422535;0;15;3.57142857142857;8.92857142857143;17.8571428571429;15.625;0;0;4.54545454545455;0.826446280991736;4.76190476190476;6.66666666666667;3.7037037037037;5.88235294117647;2.17391304347826;2.22222222222222;11.3636363636364;4.34782608695652;8.98876404494382;1.81818181818182;1.72413793103448;2.02020202020202;2.54237288135593;4.28571428571429;5.43478260869565;3.77358490566038;2.58620689655172;4.65116279069767;10.3448275862069;0;2.94117647058824;12.5;3.03030303030303;11.1111111111111;0;5.12820512820513
"348938899";4.34782608695652;0;0;2.54237288135593;0;4.16666666666667;0;0;3.57142857142857;1.72413793103448;10.7142857142857;3.2258064516129;0;0;4.65116279069767;0;0;0;3.44827586206897;1.47058823529412;0;2.12765957446809;2.32558139534884;0.75187969924812;6.81818181818182;3.57142857142857;1.63934426229508;0;0;1.40845070422535;5.43478260869565;0;0;2.32558139534884;0;0;0.943396226415094;6.45161290322581;1.55038759689922;8.33333333333333;1.0989010989011;3.84615384615385
"348938907";21.7391304347826;0;18.8679245283019;11.2068965517241;11.1111111111111;16.9014084507042;33.3333333333333;4.54545454545455;7.14285714285714;15.5172413793103;19.2307692307692;25.8064516129032;0;8;15.9090909090909;9.01639344262295;8.95522388059701;10.3448275862069;11.1111111111111;15.1515151515152;4.76190476190476;13.3333333333333;19.047619047619;10.2189781021898;25.2873563218391;10.9090909090909;5.26315789473684;17.0212765957447;9.6;12.6760563380282;7.36842105263158;7.40740740740741;10.9243697478992;11.3636363636364;15.3846153846154;21.6216216216216;9.70873786407767;9.09090909090909;11.3636363636364;25.9259259259259;18.4782608695652;7.59493670886076
"348938916";8.69565217391304;0;1.85185185185185;0;0;6.84931506849315;0;0;3.57142857142857;5.08474576271186;14.8148148148148;3.03030303030303;0;0;2.32558139534884;0.826446280991736;1.47058823529412;3.44827586206897;3.44827586206897;0;2.17391304347826;2.17391304347826;2.22222222222222;2.85714285714286;2.29885057471264;3.57142857142857;0;0;0.813008130081301;0;2.17391304347826;0;0.862068965517241;2.27272727272727;0;0;0.952380952380952;5.88235294117647;2.22222222222222;19.2307692307692;0;1.2987012987013
"348938919";40.9090909090909;24;45.4545454545455;47.8991596638655;40;33.7837837837838;40;23.8095238095238;50;48.2758620689655;29.6296296296296;29.0322580645161;23.5294117647059;48.1481481481481;32.5581395348837;47.9338842975207;38.2352941176471;32.258064516129;24.1379310344828;43.4782608695652;19.1489361702128;31.9148936170213;15.5555555555556;45.3237410071942;30.6818181818182;36.3636363636364;37.2881355932203;26.0416666666667;39.5161290322581;34.2857142857143;24.2105263157895;22.2222222222222;27.9661016949153;15.9090909090909;29.6296296296296;27.027027027027;45.7142857142857;30.3030303030303;44.0298507462687;36;17.5824175824176;25.3164556962025
"348938931";8.69565217391304;0;0;0;3.63636363636364;4.05405405405405;0;0;3.57142857142857;3.57142857142857;11.1111111111111;3.125;0;0;2.32558139534884;0;0;0;6.89655172413793;2.85714285714286;2.08333333333333;2.17391304347826;4.44444444444444;0;1.13636363636364;3.57142857142857;3.33333333333333;0;0.826446280991736;2.89855072463768;1.05263157894737;0;0;4.76190476190476;0;0;1.85185185185185;0;2.22222222222222;8.33333333333333;3.26086956521739;1.28205128205128
"348938960";4.76190476190476;0;0;0.869565217391304;0;4.28571428571429;0;0;0;3.63636363636364;10.7142857142857;3.44827586206897;0;0;5;1.75438596491228;0;0;3.57142857142857;1.63934426229508;0;2.17391304347826;7.31707317073171;0.769230769230769;4.59770114942529;1.88679245283019;0;0;0;0;0;1.92307692307692;0;2.4390243902439;0;0;0.99009900990099;0;0.78125;7.69230769230769;0;3.94736842105263
"348938962";14.2857142857143;12.5;2.12765957446809;5.98290598290598;0;8.33333333333333;10;0;0;5.35714285714286;3.7037037037037;12.1212121212121;0;3.84615384615385;7.69230769230769;3.36134453781513;1.51515151515152;3.57142857142857;3.7037037037037;9.09090909090909;6.81818181818182;12.7659574468085;2.27272727272727;5.97014925373134;11.3636363636364;5.88235294117647;3.44827586206897;14;0.826446280991736;4.41176470588235;4.54545454545455;3.84615384615385;0.909090909090909;7.31707317073171;0;3.03030303030303;8.69565217391304;3.125;3.7037037037037;15.3846153846154;1.12359550561798;6.15384615384615
"348938964";5;8.69565217391304;4.25531914893617;0.833333333333333;0;5.40540540540541;5.26315789473684;0;3.57142857142857;1.72413793103448;11.1111111111111;6.25;0;0;2.38095238095238;0;1.61290322580645;0;3.44827586206897;0;0;2.17391304347826;5;1.45985401459854;3.57142857142857;1.75438596491228;0;3.26086956521739;0.819672131147541;0;0;0;0;7.14285714285714;0;0;0.980392156862745;0;0.8;7.69230769230769;0;5.26315789473684
"348938965";5.26315789473684;0;2;7.07964601769912;6.25;5.63380281690141;5.26315789473684;0;0;14.5833333333333;11.5384615384615;6.25;5.88235294117647;4.16666666666667;10.5263157894737;0;8.7719298245614;7.69230769230769;8.33333333333333;1.53846153846154;2.17391304347826;2.32558139534884;10;2.15827338129496;6.09756097560976;5.88235294117647;3.44827586206897;5.31914893617021;2.54237288135593;2.98507462686567;2.35294117647059;2;4.76190476190476;2.4390243902439;0;0;3.09278350515464;8.82352941176471;7.43801652892562;12;6.09756097560976;8.57142857142857
"348939049";13.6363636363636;16.6666666666667;10.6382978723404;13.3333333333333;10.4166666666667;14.5161290322581;10.5263157894737;0;4.34782608695652;17.3913043478261;16.6666666666667;12.9032258064516;25;9.09090909090909;10.5263157894737;20.7547169811321;6.66666666666667;7.69230769230769;4;15.625;11.9047619047619;2.5;7.69230769230769;11.9047619047619;5.26315789473684;13.953488372093;10.5263157894737;8.23529411764706;11.1111111111111;4.41176470588235;5;6.66666666666667;12.5;8.33333333333333;9.09090909090909;0;9.47368421052632;6.25;8.33333333333333;8.33333333333333;4;8.82352941176471
"348939050";10;16;4.16666666666667;9.34579439252336;10.6382978723404;17.910447761194;10.5263157894737;15.7894736842105;12.5;5.88235294117647;12.5;10;8.33333333333333;17.3913043478261;15;10.4347826086957;3.44827586206897;10.7142857142857;7.40740740740741;0;0;4.8780487804878;7.69230769230769;5.51181102362205;3.7037037037037;6;9.80392156862745;10;3.6036036036036;3.03030303030303;7.14285714285714;14.2857142857143;9.34579439252336;4.8780487804878;7.40740740740741;5.88235294117647;8.08080808080808;11.7647058823529;6.77966101694915;11.5384615384615;6.25;6.75675675675676
"348939052";10.5263157894737;20;15.6862745098039;5.76923076923077;9.43396226415094;13.0434782608696;5.88235294117647;16.6666666666667;0;8.33333333333333;11.5384615384615;7.40740740740741;7.14285714285714;0;5;7.75862068965517;1.58730158730159;3.44827586206897;8;6.66666666666667;4.76190476190476;6.66666666666667;11.9047619047619;6.10687022900763;4.81927710843374;7.84313725490196;7.27272727272727;6.25;6.66666666666667;5.79710144927536;3.52941176470588;3.92156862745098;6.95652173913043;4.76190476190476;0;2.77777777777778;2.94117647058824;0;4.0650406504065;11.5384615384615;4.76190476190476;3.94736842105263
"348939065";5;0;0;2.58620689655172;0;4.10958904109589;4.76190476190476;0;0;5.26315789473684;0;3.125;6.25;3.7037037037037;2.27272727272727;0.819672131147541;3.03030303030303;0;0;1.49253731343284;0;2.17391304347826;4.76190476190476;1.45985401459854;0;1.88679245283019;1.66666666666667;0;0;0;1.08695652173913;0;0;2.32558139534884;3.57142857142857;0;0.952380952380952;0;0.769230769230769;7.40740740740741;0;1.35135135135135
"348939079";17.3913043478261;0;0;5.17241379310345;0;10.958904109589;0;0;3.7037037037037;5.17241379310345;0;6.45161290322581;0;0;6.97674418604651;3.2520325203252;4.54545454545455;3.33333333333333;3.7037037037037;4.61538461538461;6.38297872340426;6.52173913043478;7.14285714285714;2.20588235294118;5.61797752808989;5.26315789473684;5.08474576271186;6.38297872340426;5.73770491803279;0;6.45161290322581;1.96078431372549;5.26315789473684;9.30232558139535;7.69230769230769;2.77777777777778;1.92307692307692;11.7647058823529;4.58015267175572;19.2307692307692;1.13636363636364;5.19480519480519
"348939103";8.69565217391304;0;0;0.826446280991736;0;4.22535211267606;4.76190476190476;0;0;0;0;3.03030303030303;0;0;0;4.03225806451613;0;0;3.44827586206897;2.85714285714286;4.16666666666667;0;4.44444444444444;0.719424460431655;3.40909090909091;0;1.69491525423729;0;0.806451612903226;1.42857142857143;1.06382978723404;3.7037037037037;0;2.22222222222222;3.57142857142857;0;3.77358490566038;0;0.757575757575758;7.40740740740741;0;5.12820512820513
"348939107";8.69565217391304;4.16666666666667;13.2075471698113;2.52100840336134;5.45454545454545;16.6666666666667;4.76190476190476;14.2857142857143;0;5.35714285714286;0;9.67741935483871;12.5;3.7037037037037;9.30232558139535;9.67741935483871;0;13.3333333333333;3.57142857142857;11.4285714285714;8.51063829787234;8.51063829787234;4.54545454545455;13.1386861313869;11.1111111111111;11.1111111111111;10.5263157894737;3.09278350515464;5.6;4.47761194029851;16.304347826087;11.1111111111111;4.34782608695652;7.14285714285714;10.7142857142857;2.77777777777778;7.69230769230769;8.82352941176471;4.51127819548872;15.3846153846154;6.59340659340659;7.89473684210526
"348939125";4.34782608695652;12.5;12.7272727272727;11.864406779661;12.7272727272727;15.0684931506849;4.76190476190476;4.76190476190476;7.69230769230769;9.09090909090909;0;12.9032258064516;6.25;7.69230769230769;13.6363636363636;6.61157024793388;13.6363636363636;12.9032258064516;10.7142857142857;14.9253731343284;8.33333333333333;8.33333333333333;17.7777777777778;15.8273381294964;10.1123595505618;5.45454545454545;13.3333333333333;17;10.4838709677419;12.8571428571429;15.9574468085106;14.8148148148148;11.0169491525424;9.09090909090909;3.7037037037037;8.33333333333333;12.2641509433962;18.75;6.61764705882353;23.0769230769231;12.0879120879121;11.6883116883117
"348939173";13.0434782608696;0;3.63636363636364;10.8333333333333;17.8571428571429;9.58904109589041;4.76190476190476;4.54545454545455;7.14285714285714;5.17241379310345;3.57142857142857;30.3030303030303;5.88235294117647;3.7037037037037;4.54545454545455;11.2;5.88235294117647;12.9032258064516;10.3448275862069;4.34782608695652;4.25531914893617;6.38297872340426;2.32558139534884;1.45985401459854;4.44444444444444;1.75438596491228;8.33333333333333;4.95049504950495;1.6260162601626;7.04225352112676;5.26315789473684;7.54716981132075;5.93220338983051;8.88888888888889;0;10.8108108108108;4.67289719626168;14.7058823529412;6.56934306569343;18.5185185185185;3.26086956521739;6.32911392405063
"351021394";9.09090909090909;0;6.66666666666667;2.27272727272727;0;6.25;7.69230769230769;0;0;5.26315789473684;4;7.14285714285714;10.7142857142857;5.26315789473684;0;8.33333333333333;0;20;3.33333333333333;9.09090909090909;1.36986301369863;5.20833333333333;1.42857142857143;3.6231884057971;0.966183574879227;2.67379679144385;2.56410256410256;3.50877192982456;1.14503816793893;3.86266094420601;4.45544554455446;0.869565217391304;3.18840579710145;0.99009900990099;5.12820512820513;3.77358490566038;2.57352941176471;3.06122448979592;3.77358490566038;3.17460317460317;3.2258064516129;4.58015267175572
"351021397";4.54545454545455;0;13.3333333333333;2.27272727272727;0;0;0;0;0;0;3.84615384615385;0;0;0;0;4;0;0;3.44827586206897;0;0;1.01010101010101;0;1.7921146953405;1.42857142857143;2.11640211640212;1.73913043478261;1.75438596491228;1.52091254752852;0.854700854700855;1.42857142857143;1.76991150442478;0.581395348837209;0.99009900990099;0;1.81818181818182;0.364963503649635;3.09278350515464;1.33689839572193;3.2258064516129;0;4.41176470588235
"351021401";4.54545454545455;0;13.3333333333333;2.27272727272727;0;0;0;0;5.88235294117647;15.7894736842105;0;3.7037037037037;0;5.26315789473684;0;4;0;9.09090909090909;3.33333333333333;4.54545454545455;0;1;0;2.53623188405797;1.9047619047619;2.68817204301075;2.58620689655172;1.30434782608696;1.90114068441065;1.28755364806867;2.87081339712919;1.73913043478261;2.34604105571848;3.03030303030303;0;7.27272727272727;0;3.09278350515464;2.96495956873315;1.61290322580645;2.16216216216216;3.67647058823529
"351021420";9.52380952380952;3.33333333333333;6.66666666666667;2.27272727272727;0;0;0;0;11.7647058823529;5.26315789473684;0;0;0;5.26315789473684;0;4.16666666666667;0;0;3.33333333333333;0;1.35135135135135;0;0;3.24909747292419;0.952380952380952;2.64550264550265;0.862068965517241;3.05676855895197;2.27272727272727;2.11864406779661;2.9126213592233;2.63157894736842;1.45772594752187;2.97029702970297;2.56410256410256;1.81818181818182;2.20588235294118;1.04166666666667;3.2;1.58730158730159;3.26086956521739;2.96296296296296
"351021422";4.54545454545455;3.33333333333333;13.3333333333333;2.27272727272727;0;0;0;0;5.88235294117647;0;3.7037037037037;0;7.14285714285714;0;33.3333333333333;8;0;9.09090909090909;3.33333333333333;0;1.36986301369863;3.03030303030303;1.44927536231884;3.23741007194245;0.934579439252336;4.78723404255319;5.08474576271186;0.873362445414847;1.52091254752852;2.12765957446809;1.42857142857143;1.73913043478261;1.45772594752187;0.99009900990099;2.56410256410256;5.45454545454545;0.367647058823529;3.09278350515464;4;3.17460317460317;0.537634408602151;5.88235294117647
"351021425";9.09090909090909;0;13.3333333333333;2.32558139534884;9.52380952380952;0;0;0;25;5.26315789473684;0;0;7.14285714285714;5.26315789473684;0;8;0;27.2727272727273;3.44827586206897;8.69565217391304;0;5.05050505050505;7.2463768115942;3.98550724637681;1.92307692307692;4.78723404255319;1.69491525423729;2.21238938053097;1.55038759689922;3.41880341880342;4.83091787439614;2.63157894736842;3.51906158357771;2.02020202020202;0;7.40740740740741;2.2140221402214;3.09278350515464;4.07608695652174;7.93650793650794;0.543478260869565;7.5187969924812
"351021430";4.54545454545455;0;13.3333333333333;2.38095238095238;0;0;0;0;5.88235294117647;0;0;0;0;0;0;4;0;9.09090909090909;3.33333333333333;0;0;1.02040816326531;0;1.81159420289855;0.469483568075117;1.59574468085106;0.847457627118644;0.440528634361233;0.381679389312977;0.851063829787234;1.43540669856459;2.67857142857143;1.16618075801749;2;0;3.63636363636364;0.367647058823529;5.15463917525773;0.806451612903226;1.58730158730159;0;3.67647058823529
"351021433";4.54545454545455;3.33333333333333;13.3333333333333;2.27272727272727;0;0;0;0;5.88235294117647;0;0;0;0;0;0;4.34782608695652;0;9.09090909090909;3.33333333333333;0;0;2;1.42857142857143;1.80505415162455;1.41509433962264;5.85106382978723;0.847457627118644;0.873362445414847;1.13636363636364;1.69491525423729;3.33333333333333;0;1.77514792899408;1.98019801980198;0;5.45454545454545;1.09489051094891;4.12371134020619;2.4;6.34920634920635;0.540540540540541;3.7037037037037
"351021436";19.047619047619;13.3333333333333;13.3333333333333;6.97674418604651;0;0;16.6666666666667;0;11.7647058823529;10.5263157894737;3.7037037037037;10.7142857142857;3.57142857142857;15.7894736842105;33.3333333333333;8;20;18.1818181818182;6.66666666666667;4.34782608695652;13.3333333333333;6.06060606060606;12.8571428571429;9.38628158844765;7.04225352112676;9.72972972972973;6.77966101694915;5.72687224669604;9.46969696969697;7.23404255319149;4.28571428571429;12.280701754386;5.57184750733138;7.92079207920792;5.12820512820513;9.09090909090909;7.32600732600733;15.4639175257732;8.53333333333333;15.8730158730159;2.7027027027027;7.40740740740741
"351021451";4.54545454545455;3.33333333333333;13.3333333333333;2.27272727272727;0;0;0;0;5.88235294117647;0;0;0;0;0;0;0;0;9.09090909090909;3.33333333333333;0;2.66666666666667;2.06185567010309;0;1.79856115107914;0.467289719626168;2.65957446808511;0.862068965517241;1.31578947368421;0.766283524904215;0.851063829787234;2.41545893719807;0.87719298245614;1.47058823529412;2;0;3.77358490566038;0.37037037037037;4.16666666666667;1.62162162162162;1.58730158730159;0;3.67647058823529
"351021463";13.6363636363636;6.66666666666667;20;4.65116279069767;0;25;7.69230769230769;16;5.88235294117647;10.5263157894737;0;7.14285714285714;3.57142857142857;0;0;4;4;18.1818181818182;3.57142857142857;8.69565217391304;4;3;5.71428571428571;7.63636363636364;2.83018867924528;5.91397849462366;0.869565217391304;3.91304347826087;7.25190839694656;5.50847457627119;4.80769230769231;2.63157894736842;4.06976744186047;4;2.56410256410256;5.88235294117647;5.88235294117647;10.3092783505155;6.93333333333333;4.76190476190476;2.1505376344086;5.92592592592593
"351021464";18.1818181818182;3.44827586206897;21.4285714285714;9.09090909090909;4.76190476190476;6.25;7.69230769230769;12;17.6470588235294;10.5263157894737;3.7037037037037;11.1111111111111;7.40740740740741;10.5263157894737;0;4.16666666666667;0;20;3.33333333333333;4.34782608695652;4.05405405405405;3.15789473684211;8.57142857142857;7.19424460431655;6.73076923076923;9.67741935483871;11.965811965812;7.52212389380531;7.00389105058366;6.46551724137931;5.8252427184466;5.30973451327434;4.71976401179941;6.06060606060606;5.40540540540541;5.66037735849057;2.9520295202952;13.4020618556701;5.92991913746631;6.34920634920635;3.24324324324324;9.70149253731343
"351021466";9.09090909090909;3.33333333333333;13.3333333333333;2.32558139534884;4.76190476190476;0;0;4;17.6470588235294;5.26315789473684;0;0;10.7142857142857;10.5263157894737;0;20.8333333333333;0;9.09090909090909;3.33333333333333;0;1.35135135135135;3;0;6.85920577617328;3.7914691943128;4.78723404255319;1.69491525423729;4.80349344978166;5.38461538461539;5.55555555555556;3.34928229665072;2.60869565217391;3.51906158357771;3.03030303030303;0;3.63636363636364;4.76190476190476;9.375;6.72043010752688;8.06451612903226;3.76344086021505;6.01503759398496
