chr	start	end	strand	pvalue	qvalue	meth.diff
OX371317.1	395250721	395250721	-	0.000414622978811554	0.0021683290789806	-12.5857607850424
OX371317.1	395250741	395250741	-	0.000137773894407796	0.000865055643339643	-16.5478732344391
OX371317.1	398523108	398523108	-	0.00152939356552485	0.00640316592145252	12.1667497948611
OX371317.1	404673542	404673542	+	0.00262460301403106	0.00986075967510074	-10.1777696881446
OX371317.1	404673773	404673773	+	0.000751129182136072	0.00353933771388154	-22.1476476576379
OX371317.1	404673785	404673785	+	0.000217118067439611	0.00126822374300463	-17.4753079313917
OX371317.1	407252141	407252141	-	0.000249030994676901	0.00141470151460379	-32.0037687257974
OX371317.1	409740543	409740543	+	2.44827420518672e-10	8.19345483555781e-09	60.2831149671573
OX371317.1	409740579	409740579	+	0.00123587343132262	0.00535788527148427	-15.4220666368737
OX371317.1	409740605	409740605	+	0.000266474947460497	0.00149619526148123	-29.7139491839138
OX371317.1	409740765	409740765	+	8.81055503994491e-05	0.000594025471966014	-34.1407952957194
OX371317.1	409740826	409740826	+	8.37107767736521e-08	1.39155755196177e-06	59.8635707726617
OX371317.1	418085186	418085186	+	7.48389840571112e-06	7.12570618752228e-05	-13.3733584407327
OX371317.1	430220942	430220942	-	3.17200213968048e-05	0.000246474841286228	17.0174076495587
OX371317.1	430221185	430221185	-	1.76838831237088e-07	2.71285019291411e-06	24.3775100401606
OX371317.1	434848998	434848998	+	0.000152662716603902	0.000938207019181766	-17.8628389154705
OX371317.1	434849032	434849032	+	4.39985934939115e-05	0.000325236497632444	-14.0476190476191
OX371317.1	434849068	434849068	+	7.21250409289607e-07	9.24611359652805e-06	-10.5638205437938
OX371317.1	434849094	434849094	+	0.0132002787844641	0.034064948014623	27.6387401131777
OX371317.1	434849209	434849209	+	0.00134833795214365	0.00575927319430036	-12.2521157003916
OX371317.1	434849250	434849250	+	2.1224863249283e-15	1.90465399952918e-13	-22.9493163989302
OX371317.1	434849265	434849265	+	1.68624370973964e-10	5.85581202103017e-09	-11.5175406238472
OX371317.1	434849311	434849311	+	0.00177686990873415	0.00721583719481315	-10.4777079460624
OX371318.1	970050	970050	+	0.000461519817255615	0.00236360445253182	10.1938786974176
OX371318.1	970230	970230	+	3.59874813307766e-06	3.74279872268421e-05	12.4460600078458
OX371318.1	5375014	5375014	+	6.80606412208618e-10	2.06015959394805e-08	20.5208152895664
OX371318.1	7091144	7091144	-	3.03024211232382e-05	0.000237644868125526	31.3776977976912
OX371318.1	7091331	7091331	-	0.00419042414592801	0.0142161404090528	13.1932864778943
OX371318.1	15191121	15191121	-	0.00164999896519234	0.00679857280965163	-16.8049056206951
OX371318.1	15191269	15191269	-	0.00479324529662583	0.0157807839469166	-18.8284023668639
OX371318.1	16024128	16024128	-	1.23501479902909e-06	1.48205761945241e-05	-29.9066536740017
OX371318.1	16024335	16024335	-	0.0119344638332574	0.0315481538381134	20.8436300629978
OX371318.1	16024347	16024347	-	1.1801835397864e-10	4.19908174093761e-09	-33.7108224785809
OX371318.1	17137089	17137089	+	4.59173926671507e-05	0.00033691380938508	24.1262368068325
OX371318.1	17137257	17137257	+	1.22911532164024e-14	9.57210298437054e-13	-50.5183786737185
OX371318.1	17675344	17675344	+	5.46774956826874e-05	0.000391897498169434	-46.5038961038961
OX371318.1	17675347	17675347	+	1.615076835695e-08	3.40484814749438e-07	60.0657517489201
OX371318.1	17675376	17675376	+	4.15051224596943e-12	2.12562253191996e-10	56.1524822695035
OX371318.1	17675626	17675626	+	0.00231951545882178	0.00893976410018165	18.5124135124135
OX371318.1	17904894	17904894	+	3.26871714135139e-13	1.96128303441505e-11	-21.6941371265146
OX371318.1	20869685	20869685	-	0.000281740840782027	0.00156976132910684	-45.618700548278
OX371318.1	22572016	22572016	-	0.0217295702992295	0.049761465465364	10.8470637094778
OX371318.1	32226292	32226292	-	7.03285822063986e-09	1.61712245826599e-07	-30.3623354134675
OX371318.1	35846167	35846167	-	1.1974516423694e-05	0.000106606551636053	-10.3512341856144
OX371318.1	39656789	39656789	-	7.02531085961522e-08	1.2053903233565e-06	-45.550365480719
OX371318.1	43642099	43642099	+	0.00113276091126229	0.00499630473031473	-11.228144609714
OX371318.1	48224717	48224717	+	4.65891382103869e-07	6.28226818592986e-06	-39.8366939528184
OX371318.1	50017015	50017015	+	1.15267304337912e-05	0.000103712679904523	-25.0558493075623
OX371318.1	50017046	50017046	+	3.74503836455591e-20	7.59514207813926e-18	38.312266375967
OX371318.1	50017049	50017049	+	0.0028151907956763	0.010441405430675	-12.9049999937642
OX371318.1	50017070	50017070	+	0.0042564191808959	0.0143870837786264	-11.6454385885953
OX371318.1	50017085	50017085	+	0.00382723844861494	0.0132878442461979	-12.5606610550038
OX371318.1	50017226	50017226	+	1.10316010405517e-07	1.76999118939335e-06	-20.5658428932071
OX371318.1	50017267	50017267	+	3.08572095638512e-08	5.84860786130951e-07	37.7302582755285
OX371318.1	53590536	53590536	+	2.15155960523417e-07	3.23700314333201e-06	-20.0040782394554
OX371318.1	55545813	55545813	+	0.000537586312829622	0.0026893299588265	33.3268017400165
OX371318.1	68695167	68695167	+	0.00252187001071395	0.00955979427714751	-12.0720435696368
OX371318.1	68695179	68695179	+	0.000114519057962276	0.000742015642305326	-13.571627389126
OX371318.1	70652373	70652373	+	0.00915329960067446	0.0258759281587052	-10.918523438725
OX371318.1	70652382	70652382	+	3.62056748650052e-06	3.75778318737068e-05	-21.1621164643504
OX371318.1	70652409	70652409	+	1.35072017009618e-06	1.60382563267019e-05	-17.4387513866288
OX371318.1	70652580	70652580	+	0.00415560906510763	0.0141216518995034	-11.5068894076654
OX371318.1	70652606	70652606	+	0.00023987635713124	0.00137269282287553	-10.9444724955308
OX371318.1	77650126	77650126	+	0.00407674999129391	0.0139189753375848	-23.4892479192558
OX371318.1	82306355	82306355	-	0.000507931724336154	0.00256502301374627	13.4210442987872
OX371318.1	82306418	82306418	-	2.53729324670688e-16	2.7371112245399e-14	-43.7141725724742
OX371318.1	82306625	82306625	-	8.00325174584788e-06	7.56338820204278e-05	-21.538428520457
OX371318.1	82306668	82306668	-	2.09791431395927e-09	5.51124956010266e-08	14.6814671814672
OX371318.1	85488618	85488618	-	0.00830632851878867	0.0239693900235744	19.6296719190074
OX371318.1	100888772	100888772	-	8.0011287063775e-29	3.52754900907298e-26	-67.1407483880316
OX371318.1	100888985	100888985	-	7.44324729939995e-05	0.000512902735645097	-42.355448974154
OX371318.1	103630604	103630604	-	0.000397762264570597	0.00209419410351166	-11.2228929130338
OX371318.1	103630616	103630616	-	0.000313695309702277	0.00172878043133009	-10.575818060848
OX371318.1	108382955	108382955	-	0.00159011420207558	0.00659745976945829	23.670859655879
OX371318.1	115948490	115948490	+	6.35205665153163e-05	0.000443911694180685	-27.9485457579623
OX371318.1	115948515	115948515	-	1.19017183009661e-07	1.88868027378668e-06	42.421139724894
OX371318.1	115948530	115948530	-	0.00080845645566003	0.00376053621491604	-15.1817933296884
OX371318.1	116015669	116015669	-	3.99522805813467e-08	7.31276211500681e-07	-10.6673345578004
OX371318.1	135097187	135097187	+	0.0184861525257649	0.0439312463766621	-15.9246575342466
OX371318.1	136036072	136036072	+	6.28329434278742e-12	3.03401515531401e-10	41.6847600778544
OX371318.1	136036269	136036269	+	0.0112825531053646	0.0302587055139738	-26.7891861492729
OX371318.1	146125452	146125452	+	6.01894241742906e-08	1.06145595899967e-06	-29.5103957075788
OX371318.1	146125461	146125461	+	1.29570522336897e-06	1.54392530424362e-05	31.298621288013
OX371318.1	168566517	168566517	+	1.4617609361972e-06	1.71360168267203e-05	-44.6571175053872
OX371318.1	168566736	168566736	+	6.94595874357215e-09	1.60077081845923e-07	-73.3145859281553
OX371318.1	179216250	179216250	+	4.48050690496723e-06	4.51177378081394e-05	-27.3767253572648
OX371318.1	179216434	179216434	+	0.000743901582042688	0.0035150815117253	-27.3336493202371
OX371318.1	186312333	186312333	+	1.63449738789634e-08	3.43864093055679e-07	41.2211851865302
OX371318.1	224394160	224394160	+	1.76818901605563e-05	0.000149778572613524	-41.6428802066516
OX371318.1	230330164	230330164	-	2.28458262192941e-10	7.72209695145067e-09	-32.6364475693335
OX371318.1	250295191	250295191	+	6.14173708674809e-05	0.000432792835850112	-11.3461119920405
OX371318.1	250295253	250295253	+	0.0145497628743679	0.0365104092212914	-10.7158806515908
OX371318.1	250295424	250295424	+	2.30041073747938e-07	3.40040703539176e-06	-21.0353840682788
OX371318.1	262520201	262520201	+	9.30008118071142e-10	2.70215929966161e-08	-32.2335155855203
OX371318.1	262520204	262520204	+	1.00638643332293e-05	9.2353238940469e-05	-30.5809585693289
OX371318.1	262520213	262520213	+	1.24596835190625e-06	1.49343485790542e-05	-18.0038829151732
OX371318.1	262520225	262520225	+	1.19635881830873e-05	0.000106602853227841	-15.4528948760475
OX371318.1	262520248	262520248	+	7.20409325712923e-10	2.16128610591706e-08	-30.7982334320034
OX371318.1	262520437	262520437	+	0.00042377002674511	0.00220592589570794	-12.5070279556458
OX371318.1	271882103	271882103	-	8.35994769159452e-05	0.000568940601198003	-46.4158383307319
OX371318.1	271882282	271882282	-	4.90511775934371e-06	4.88597562270472e-05	61.9186046511628
OX371318.1	292978446	292978446	+	1.64688084349705e-25	5.56660696746034e-23	-92.4447592350588
OX371318.1	294414034	294414034	+	1.32297282289973e-06	1.57272042613988e-05	-52.9319864967419
OX371318.1	294414179	294414179	+	0.00131313538854308	0.00562578792181086	-44.4553266407826
OX371318.1	303234961	303234961	+	2.69050209061654e-08	5.19665237564745e-07	-13.8949051733812
OX371318.1	303235002	303235002	+	5.5898380243891e-08	9.94429509975172e-07	-21.9600381146127
OX371318.1	303235143	303235143	+	0.000212555356741001	0.00124659877790428	-11.3977829691723
OX371318.1	303235158	303235158	+	3.25669207709795e-06	3.43639394906571e-05	-21.574530571806
OX371318.1	303235170	303235170	+	4.13816386486465e-05	0.000308999338585217	-16.0314091680815
OX371318.1	303235179	303235179	+	8.61019185715076e-07	1.07922983517493e-05	-18.8314501693137
OX371318.1	307616118	307616118	+	1.83326368362874e-14	1.34708650239131e-12	-37.3946737031659
OX371318.1	307616344	307616344	+	6.06979755855631e-16	5.97567015952379e-14	-90.2578796561605
OX371318.1	307616353	307616353	+	2.00691098951929e-11	8.79834842582177e-10	-39.7899089366381
OX371318.1	310276702	310276702	-	3.93085627039965e-11	1.60801728971551e-09	46.6666768654616
OX371318.1	316530181	316530181	-	0.000149260518613679	0.000920646208124617	-14.2268041237113
OX371318.1	316964183	316964183	-	0.000325336408187015	0.00178035612904892	-10.5263157894737
OX371318.1	316964403	316964403	+	0.00413847287891845	0.0140767948272613	-14.6911519198664
OX371318.1	317042718	317042718	-	0.00723953801566647	0.0216232370834512	-17.908235898154
OX371318.1	317043066	317043066	-	7.33469145344505e-08	1.25358932448636e-06	94.7739169604995
OX371318.1	317609925	317609925	+	1.19777013647436e-10	4.24675379315828e-09	15.6535986892059
OX371318.1	317609952	317609952	+	0.0012150280419147	0.00529623140139666	13.1051005328915
OX371318.1	317610123	317610123	+	0.00338996676591536	0.012065702893216	-12.3695368558382
OX371318.1	317610126	317610126	+	1.59645056603326e-10	5.58222211558143e-09	-15.7738095238095
OX371318.1	319499456	319499456	-	9.57590774275349e-05	0.000636736499165396	-48.5369044257314
OX371318.1	319881505	319881505	+	0.00139226590312836	0.00590956716894275	-35.9868327111764
OX371318.1	320828615	320828615	-	3.37620697522155e-06	3.54039912228201e-05	-14.736413427415
OX371318.1	320828639	320828639	-	0.000256997597929516	0.001453444357646	20.6033275938599
OX371318.1	322810367	322810367	-	2.70160964988554e-06	2.93623351044706e-05	-54.84235079934
OX371318.1	322810610	322810610	-	5.85682714923399e-08	1.03556794037338e-06	-56.3206737180541
OX371318.1	324695565	324695565	+	5.13828569605848e-05	0.000371164196788051	32.9014101410141
OX371318.1	324695742	324695742	+	0.000661528458840226	0.00319584515935793	-13.9744067875623
OX371318.1	330100750	330100750	+	0.0106004360285086	0.0288180462083336	-14.2870776865814
OX371318.1	330100774	330100774	+	2.56429340468256e-10	8.52360178704616e-09	32.9366358949129
OX371318.1	330100782	330100782	+	9.46584965590517e-10	2.7387445544549e-08	24.1523044610447
OX371318.1	330100986	330100986	+	4.95641485993887e-09	1.19380993893794e-07	21.1104185333801
OX371318.1	334254660	334254660	+	0.000396455493607866	0.00208839835293989	-30.8623960309354
OX371318.1	334254901	334254901	+	0.00519459495192545	0.0167516483291002	25.0495354326358
OX371318.1	336535350	336535350	-	3.36696156008782e-06	3.53669349654617e-05	24.0436075682436
OX371318.1	336535381	336535381	-	1.53635256015463e-05	0.000131892525237333	-14.9145346465688
OX371318.1	336535413	336535413	-	0.0034696254950831	0.0122860363678126	-13.7922915308266
OX371318.1	336535420	336535420	-	5.77657273147258e-05	0.000410771549271099	-23.5774197383611
OX371318.1	336535428	336535428	-	0.00801394022133178	0.0233331433106529	-28.2798708812961
OX371318.1	346570078	346570078	+	4.96648666482993e-07	6.64666890282419e-06	-10.9702432877775
OX371318.1	353559129	353559129	-	0.00717348929803618	0.021459956951915	-11.7008710431273
OX371318.1	363438413	363438413	+	1.85123195311947e-08	3.81544652155959e-07	-20.8987647473452
OX371318.1	369837800	369837800	-	1.64042519657502e-18	2.44622924734715e-16	-47.5751387416599
OX371318.1	370801898	370801898	-	4.04973294144532e-22	1.05295888458656e-19	-31.5334734096508
OX371318.1	371017366	371017366	-	0.0121948692463	0.0321026220225631	-11.640866873065
OX371318.1	372345926	372345926	-	1.77941408489316e-14	1.31706161427497e-12	-14.7517079124518
OX371318.1	372345987	372345987	-	1.22279000351184e-05	0.000108671552355765	11.7737154627187
OX371318.1	372345998	372345998	-	4.56357209414785e-11	1.80217479604587e-09	-37.5694292838963
OX371318.1	372346028	372346028	-	0.000666780392813963	0.00321188067745408	-11.7479989134799
OX371318.1	372346161	372346161	-	2.16691826282366e-08	4.33395308929781e-07	30.0701162674552
OX371318.1	372346208	372346208	-	3.97880144897064e-08	7.29586470528575e-07	20.8367321868646
OX371318.1	372673885	372673885	+	0.00105951358106713	0.00471217397818864	-37.8032949175337
OX371318.1	375502364	375502364	-	4.974424911319e-09	1.19530865550033e-07	-25.0497907345937
OX371318.1	380625790	380625790	+	4.12924873635429e-05	0.000308560857371988	21.8200923995474
OX371318.1	387128479	387128479	-	2.90286848041565e-06	3.12563571381538e-05	-70.3488303367732
OX371318.1	387128497	387128497	-	2.67327552909633e-07	3.87028743155252e-06	-17.2520361097234
OX371318.1	387128653	387128653	-	0.0163389978843613	0.0399715065471063	-35.4724663908997
OX371318.1	391877783	391877783	+	5.31986072351987e-05	0.0003828590390887	22.7155394867713
OX371318.1	391877814	391877814	+	7.62910297237152e-05	0.000523418029799014	-18.1660667914558
OX371318.1	391877826	391877826	+	3.80429653000657e-05	0.000287242027920208	-22.1397268138989
OX371318.1	391877838	391877838	+	0.000108400780145033	0.000708712749529181	15.2494868548944
OX371318.1	391877839	391877839	-	0.000324592807412161	0.00177820615476522	-11.2949903279363
OX371318.1	391877862	391877862	-	0.00231167642608104	0.00891632918131185	-13.4193262130384
OX371318.1	391878050	391878050	+	0.000800340911112123	0.00372791691018414	10.1996060229066
OX371318.1	394290172	394290172	+	1.14147807154513e-10	4.09007030306323e-09	48.975339861379
OX371318.1	394290184	394290184	+	8.91219989825659e-45	1.5062022928049e-41	60.4285967845899
OX371318.1	415766321	415766321	+	0.000103495653173531	0.000681476720303136	38.5346220599677
OX371318.1	426359744	426359744	-	1.36163271330629e-16	1.53414745192246e-14	-49.9473189392466
OX371318.1	426359979	426359979	-	9.81220406666984e-12	4.58690506328038e-10	-42.0519901938445
OX371318.1	426379043	426379043	-	6.36552005741234e-15	5.33455449860213e-13	14.1266824059743
OX371318.1	426379176	426379176	-	9.20699622139399e-05	0.000615029332568541	10.3762525997353
OX371318.1	431302415	431302415	+	0.00178133655896607	0.00723108027501098	-17.5233348517735
OX371318.1	431302439	431302439	+	0.000840158738191455	0.00388456858124722	-16.4132604166286
OX371318.1	436131581	436131581	+	5.0760366922586e-19	8.4380977759255e-17	-79.1082802547771
OX371318.1	440061552	440061552	+	0.00063912278306046	0.00310386940921773	-11.0963111989856
OX371318.1	440061586	440061586	+	3.14783408204277e-07	4.46432113176474e-06	-18.3023499336524
OX371318.1	456542664	456542664	+	4.76051784357617e-08	8.52878962136229e-07	14.2354430379747
OX371318.1	459073222	459073222	+	2.6570764844716e-05	0.000211487285790934	-19.8621494696499
OX371318.1	459073269	459073269	+	2.2048701409582e-11	9.47372227014255e-10	32.6371887396306
OX371318.1	468112840	468112840	+	0.0108089338531368	0.0292593532199301	-35.9215031177122
OX371318.1	474794660	474794660	+	1.43713938874963e-09	3.94931852277162e-08	-33.4179836837598
OX371318.1	474818337	474818337	+	0.00111835559728246	0.00493921200458018	10.6405035863718
OX371318.1	474818546	474818546	+	3.83199915942853e-17	4.68162850208254e-15	-36.9979426975199
OX371318.1	475011939	475011939	+	0.00730773647194038	0.0217309210687722	10.5072824392024
OX371318.1	477034233	477034233	-	1.14422198762788e-09	3.2140506967005e-08	20.1609612700709
OX371318.1	477034248	477034248	-	3.322662634491e-05	0.000256225541201187	23.4696213066999
OX371318.1	477034256	477034256	-	0.000346675781192087	0.00187287531658396	14.2482874263195
OX371318.1	477034389	477034389	-	3.12259512390736e-07	4.44094897240849e-06	30.5274841903049
OX371318.1	477034491	477034491	-	3.03071605058272e-06	3.24522569290725e-05	-16.2275251522557
OX371318.1	479549027	479549027	+	1.3842081931697e-18	2.12670433182821e-16	-30.2869875222816
OX371318.1	479549036	479549036	+	0.019047048571576	0.0449168063175328	-31.2179358573844
OX371318.1	481165002	481165002	+	7.87886084333151e-08	1.32934771600019e-06	-35.9637949668056
OX371318.1	481165014	481165014	+	1.11291821490514e-05	0.000100941808786115	-19.7984906176611
OX371318.1	481165182	481165182	+	0.00210396638857151	0.00826929960818997	15.7339938491647
OX371318.1	484569917	484569917	+	0.00735575346439535	0.0218416826481845	12.1069226218683
OX371318.1	484569920	484569920	+	1.7657383763994e-06	2.02546026037349e-05	11.9069936329398
OX371318.1	484569949	484569949	+	1.18277770445767e-29	5.99684424946917e-27	34.1744966883397
OX371318.1	484570097	484570097	+	4.47357759640025e-11	1.78595657063447e-09	24.8007769377581
OX371318.1	484570127	484570127	+	0.00822147704264467	0.0238058307919556	10.4120612443002
OX371318.1	486720532	486720532	+	2.92511198174967e-07	4.18355899192593e-06	38.9576852516551
OX371318.1	486720561	486720561	+	0.000772029389032031	0.00361931972180052	37.3258622626671
OX371318.1	486806968	486806968	+	1.41151931074754e-08	3.02604456042116e-07	-26.7842154010912
OX371318.1	491224496	491224496	-	0.0129499009750873	0.0336017215144728	12.2222222222222
OX371318.1	492957223	492957223	-	0.00315544876305188	0.0113990420499756	12.0727548313755
OX371318.1	492957235	492957235	-	3.69785188043727e-14	2.62218367641204e-12	-40.6093505103406
OX371318.1	495452787	495452787	-	0.00103912186445287	0.00464146212900731	-14.6522076087829
OX371318.1	495453033	495453033	-	1.10422576223408e-09	3.11031955042615e-08	16.9119537538177
OX371318.1	495453088	495453088	-	1.00061032181778e-13	6.63167422023297e-12	17.2660306726241
OX371319.1	8102099	8102099	+	1.37523159476405e-07	2.14872472019564e-06	17.2527834663277
OX371319.1	8102240	8102240	+	2.38003119374212e-09	6.14100900864162e-08	-16.8168218643897
OX371319.1	17439605	17439605	-	2.46248353255212e-08	4.84859312747504e-07	14.4035947712418
OX371319.1	17439677	17439677	-	1.08931192680519e-11	4.99815385650479e-10	14.5137636735185
OX371319.1	32479464	32479464	+	0.00406855962242379	0.0139003720278123	-14.6217588879979
OX371319.1	32479488	32479488	+	2.1170341269617e-05	0.000174389142326038	-15.3921955065037
OX371319.1	32479746	32479746	+	7.62859438399501e-06	7.23629818329752e-05	20.7628611698379
OX371319.1	36571412	36571412	+	1.478907781363e-10	5.22527116428802e-09	45.4519133579607
OX371319.1	36571560	36571560	+	0.017305861611821	0.0417923687840686	-22.2572164347178
OX371319.1	45428329	45428329	-	0.00524249885807034	0.0168763073629362	-14.4379029997197
OX371319.1	62595271	62595271	-	0.0065920969364487	0.0200918727923682	12.2956016378286
OX371319.1	62595346	62595346	-	0.00034589768989377	0.00186966786314309	-15.8887611015271
OX371319.1	62595349	62595349	-	8.07954341672402e-06	7.60712848258332e-05	-16.390977443609
OX371319.1	62595421	62595421	-	0.00186620550566473	0.00751840794301877	13.8840968628203
OX371319.1	62595427	62595427	-	7.36017556738463e-07	9.39977173474678e-06	-28.7425082619168
OX371319.1	97669854	97669854	-	8.1390518210559e-09	1.85049787459445e-07	-46.5057948451825
OX371319.1	97669944	97669944	-	1.72436939202754e-07	2.65334991164199e-06	41.6350234532053
OX371319.1	97670059	97670059	-	0.00149372074140945	0.0062693442451473	-17.2466437392358
OX371319.1	97670085	97670085	-	4.65356067754501e-05	0.000340464461927983	-13.8024125235019
OX371319.1	97670155	97670155	-	3.69866509831944e-15	3.2055959678465e-13	47.631505868253
OX371319.1	186234057	186234057	-	0.0188308357246112	0.044551985517972	18.9732142857143
OX371319.1	238617599	238617599	-	0.0115329492270493	0.030759403080502	-16.2429438081184
OX371319.1	238617840	238617840	-	1.58953257903069e-06	1.84631086600875e-05	-17.6905001678416
OX371319.1	298155730	298155730	+	0.00599895767491408	0.018734544780719	11.2747428267194
OX371319.1	320523135	320523135	-	3.56464418576329e-24	1.09534740058566e-21	44.6242078173899
OX371319.1	320523339	320523339	-	0.00552510692722529	0.0175572061972912	-13.6540044345638
OX371319.1	332014586	332014586	-	6.97689057502861e-05	0.000484572419309101	-26.6293425208154
OX371319.1	332014838	332014838	-	0.0163843412206009	0.0400437908974668	-13.8278793238994
OX371319.1	336856711	336856711	-	0.00014584245592165	0.000905622950557733	13.6156311637081
OX371319.1	336856954	336856954	-	9.06439252820392e-11	3.33026856315365e-09	54.6830132507204
OX371319.1	336856993	336856993	-	0.000210318179867604	0.00123633837876006	27.6463116443142
OX371319.1	339063036	339063036	-	2.61206954752838e-05	0.000208231899328158	-15.2234112130025
OX371319.1	339063099	339063099	-	0.0167176574104931	0.0406624143687963	-10.1458456707661
OX371319.1	341231504	341231504	+	9.16428234611299e-10	2.67035409021024e-08	45.0511484269446
OX371319.1	341231531	341231531	+	9.40018528330746e-07	1.16671288200285e-05	-17.8873444436358
OX371319.1	341231539	341231539	+	7.7030913079983e-15	6.3505241224542e-13	34.177657071444
OX371319.1	343788531	343788531	+	0.00340522824481328	0.0120987887529849	13.3488470488682
OX371319.1	343788702	343788702	+	0.000756784936172551	0.00355772167300943	-16.248856522753
OX371319.1	343788728	343788728	+	1.86159409047303e-05	0.000155880031254135	23.178933742314
OX371319.1	402016458	402016458	-	0.00519478377800371	0.0167516483291002	-14.1569064881948
OX371319.1	402016521	402016521	-	0.00375713126419633	0.0130967121660755	-13.4108246177212
OX371319.1	402799483	402799483	-	0.000843077929208127	0.00389477910365136	-26.9164684113138
OX371319.1	402799544	402799544	-	6.20806366706561e-08	1.09101314891366e-06	-16.1077748327858
OX371319.1	402799700	402799700	-	0.00343243102834619	0.012169855505239	26.9928677890146
OX371319.1	402799726	402799726	-	1.32803323530146e-11	5.95868106054831e-10	26.7118841397802
OX371319.1	402799762	402799762	-	0.000295265484065905	0.00163354625627704	-15.7028629295977
OX371319.1	402799796	402799796	-	1.99913328897999e-05	0.00016616194072481	21.5073123774741
OX371319.1	416651145	416651145	-	0.0131216620143931	0.0339431712910817	-14.3202284208214
OX371319.1	416891166	416891166	+	4.54225193072327e-05	0.000334492907578178	49.6711904838658
OX371319.1	416891181	416891181	+	1.98101901018503e-08	4.04186580305594e-07	54.1388088081948
OX371319.1	416891402	416891402	+	3.28195082773509e-17	4.05852152082101e-15	66.4832549627843
OX371319.1	428326016	428326016	+	0.000318366043173822	0.00174812137979418	10.9612991288289
OX371319.1	428336235	428336235	-	0.00939234616947017	0.0263606287593088	26.3647923634337
OX371319.1	428336266	428336266	-	3.0528925339628e-06	3.25864872646711e-05	40.8490351872872
OX371319.1	428336290	428336290	-	0.000430096641116998	0.00223312710702012	37.764035237145
OX371319.1	428336502	428336502	-	0.00661093208974407	0.0201432254722007	-26.5762711864407
OX371319.1	428336548	428336548	-	0.0102976252698282	0.0282294481425557	34.6371508509064
OX371319.1	440986919	440986919	-	0.00484286494777819	0.0158925473630486	23.3001118946629
OX371319.1	448654423	448654423	-	0.00898006518725575	0.0255109133220815	13.8922729365808
OX371319.1	448654594	448654594	-	0.0082522461129075	0.0238676629199824	12.121635726534
OX371319.1	449193185	449193185	-	0.000250622984905787	0.00142215188509672	21.9347268965943
OX371319.1	449193437	449193437	-	0.000506036417163509	0.00255799964106178	18.3710821322352
OX371319.1	460671988	460671988	-	0.00664323346873191	0.0202176623012204	-10.113466503601
OX371319.1	465360467	465360467	+	8.53540331300877e-05	0.000578551587106792	30.7849936948298
OX371319.1	468322096	468322096	-	0.00220145422132866	0.00856942272586504	15.4407844531095
OX371319.1	475046197	475046197	-	9.58822051481632e-06	8.83883372631534e-05	23.0485772878749
OX371319.1	475046409	475046409	-	2.13625482236885e-08	4.28954584431123e-07	32.9281250562789
OX371319.1	477232016	477232016	-	2.77794693249664e-08	5.31493198441634e-07	26.4333552441059
OX371319.1	477232240	477232240	-	2.81347976866305e-09	7.16820406203705e-08	-38.2966675949132
OX371319.1	477232252	477232252	-	9.38163853687949e-06	8.66415058220855e-05	21.6977914608067
OX371319.1	477232283	477232283	-	2.98651850127458e-06	3.20466794793334e-05	25.8387428197824
OX371319.1	477777800	477777800	-	2.47335397490255e-06	2.72613954962999e-05	38.0461943675289
OX371319.1	477777836	477777836	-	1.19424573764042e-05	0.000106508157282822	-36.6519486992954
OX371319.1	477777862	477777862	-	0.00183181811830821	0.00739161771046749	34.8217892112484
OX371319.1	477778007	477778007	-	0.00818417057238255	0.0237181256503226	28.5696186494362
OX371319.1	477778079	477778079	-	0.000167501097206289	0.00101706994478395	-32.7633076037909
OX371319.1	483899578	483899578	+	1.75980743314535e-09	4.69603350515148e-08	-23.5487364620939
OX371319.1	483899581	483899581	+	1.51191532560363e-24	4.79101054442629e-22	39.012612278424
OX371319.1	483899860	483899860	+	0.00493538785244546	0.016149521739219	-14.3954587997909
OX371319.1	487998227	487998227	+	1.9437003665903e-08	3.98174784188396e-07	17.8408699314623
OX371319.1	487998368	487998368	+	2.35898035232063e-10	7.94707778432197e-09	-21.5764539982402
OX371319.1	491145166	491145166	-	4.73321873919624e-06	4.74270048352646e-05	11.9012360278328
OX371319.1	493197468	493197468	-	0.00947995448495511	0.0265111207720841	-20.4623466272212
OX371319.1	493197711	493197711	-	0.0156880601179747	0.0387624776213726	-11.2861905597473
OX371319.1	493197747	493197747	-	0.000126176072980542	0.000804691692879851	-15.3022839229736
OX371320.1	8892391	8892391	-	2.49353375741018e-16	2.7188292854624e-14	-19.4839976363394
OX371320.1	9013853	9013853	-	5.03156611658034e-06	4.98743427834107e-05	41.9862348739641
OX371320.1	10758143	10758143	+	0.000381339639759206	0.00202667083274543	23.0783852518269
OX371320.1	10758146	10758146	+	5.71171690656302e-07	7.48299317487383e-06	32.1913691414164
OX371320.1	10758175	10758175	+	0.00147890612326458	0.00621230796517667	11.923914358292
OX371320.1	17427751	17427751	-	0.00279053605017585	0.0103689251022607	11.9319158732271
OX371320.1	17427931	17427931	-	8.14346732339416e-08	1.36490875379918e-06	22.7948282467848
OX371320.1	17427946	17427946	-	6.2974690468756e-05	0.000440896602482083	17.1693639546745
OX371320.1	17427958	17427958	-	0.00785759986608123	0.0229686381158389	-15.5815919017787
OX371320.1	45801884	45801884	+	0.00265784933649558	0.00997458073281495	-30.3286313876509
OX371320.1	45802061	45802061	+	0.0196268058779825	0.0459314941998574	10.4827331974077
