chr	start	end	strand	pvalue	qvalue	meth.diff
OX371318.1	445991913	445991913	-	0.000636914094157861	0.0158593156983335	-17.3620911824262
OX371318.1	446690453	446690453	-	0.00114064265916989	0.0232638248539472	-25.0400419653786
OX371318.1	450480627	450480627	-	1.66580547877883e-17	1.9583995237949e-14	-33.1984611572195
OX371318.1	466228371	466228371	+	1.26027440771848e-05	0.000877079613399813	-17.8588705776115
OX371318.1	475012143	475012143	+	0.00130825833800442	0.0256953499684952	-17.2520170859041
OX371318.1	476931403	476931403	-	3.17641420505462e-12	1.47723413576953e-09	-33.3530815354783
OX371318.1	476931434	476931434	-	0.000162681796349428	0.00605460191437962	-19.812061814044
OX371318.1	479049504	479049504	+	0.00173543163568226	0.0310615713049764	-12.695881185366
OX371318.1	486720794	486720794	+	0.000620683419460652	0.0156325417262124	-10.2493779446093
OX371318.1	492815228	492815228	+	0.00144290928424352	0.0273920776913629	14.5562770562771
OX371318.1	492957191	492957191	-	7.07587577484556e-12	3.0249939797179e-09	33.0787878787879
OX371319.1	36571613	36571613	+	0.000583098637329756	0.0149723179580684	-19.4186458702588
OX371319.1	51631983	51631983	+	0.00168145048673499	0.0304959729666791	-19.8294484889071
OX371319.1	51632231	51632231	+	0.00164886497739368	0.03020452820716	-11.036124485569
OX371319.1	62595468	62595468	-	0.000140290509802915	0.00538240094009631	-11.8190973175867
OX371319.1	97669878	97669878	-	0.000211709899206372	0.00724369086471776	14.3591329673445
OX371319.1	186233906	186233906	-	0.000214769234764496	0.00730351208947541	11.4422754583666
OX371319.1	332014603	332014603	-	0.00329532158244304	0.0475562451923626	-21.8000982318271
OX371319.1	385367257	385367257	+	1.29760654526014e-05	0.000897369108036036	27.0569280343716
OX371319.1	402016326	402016326	-	0.00349831909774869	0.0495544285161736	-10.5764315303934
OX371319.1	402016525	402016525	-	0.000321736852529033	0.00968981949675853	-16.2378557115399
OX371319.1	402799541	402799541	-	3.13180652070535e-05	0.00179292498541723	19.0010662775689
OX371319.1	402799607	402799607	-	0.000518269448677621	0.0137584326871848	13.1427290772876
OX371319.1	428336435	428336435	-	0.00336651698789291	0.0482452826600454	-21.5953018138567
OX371319.1	460672005	460672005	-	1.37174661237071e-07	2.35183964887165e-05	11.0612855007474
OX371319.1	502968355	502968355	+	0.00141158169496931	0.0270270961270495	-12.8526917280889
OX371320.1	9014030	9014030	-	0.00013676847553605	0.00530289900552735	19.9525296291576
OX371320.1	10758350	10758350	+	3.77295176965025e-09	1.00974376976288e-06	-31.2298642722039
OX371320.1	46240601	46240601	-	0.000485425491476348	0.0130763462912209	-20.428263214671
OX371320.1	56933822	56933822	+	0.00202202390174809	0.0340619300514322	-15.2774062661453
OX371320.1	62365329	62365329	+	1.30697793328161e-15	1.16279075754951e-12	29.8577510046149
OX371320.1	62393567	62393567	+	1.17439415531538e-13	6.58372379427433e-11	28.1321638804111
OX371320.1	62411267	62411267	+	0.00226569446170021	0.0369219826336036	-14.4470008008033
OX371320.1	62477845	62477845	+	1.76022895911235e-06	0.000204156987688218	18.5308807991547
OX371320.1	62511521	62511521	+	2.49281781069333e-14	1.64117757704275e-11	29.691968464716
OX371320.1	62511567	62511567	+	6.67503372594838e-11	2.44143965873073e-08	-16.9823338501698
OX371320.1	63360726	63360726	-	4.99494130868879e-25	1.17445773890606e-21	-48.4745118687049
OX371320.1	63360729	63360729	-	0.000984575615920642	0.021051874627617	-20.4701348034396
OX371320.1	63800151	63800151	-	0.00187660540159867	0.0325128021458666	-24.7261675451037
OX371320.1	75812103	75812103	-	1.66444585739983e-06	0.000195680108874646	-10.8777642756744
OX371320.1	75812181	75812181	-	0.00134909436298585	0.0262934587136517	-13.4225015649152
OX371320.1	75812320	75812320	-	0.00183375027774632	0.0320607112067941	-10.0233330524456
OX371320.1	80689580	80689580	+	0.00187000659018907	0.032415536389315	10.1036269430052
OX371320.1	80689685	80689685	+	0.00263156439318144	0.0405553163259592	10.6292627072236
OX371320.1	80689904	80689904	+	2.72399784021852e-07	4.2497104780033e-05	63.1121075795099
OX371320.1	84299200	84299200	-	0.00317223426223911	0.0462667221788351	22.0072332730561
OX371320.1	84299385	84299385	-	2.96957520062263e-05	0.00172708191524037	41.6890005583473
OX371320.1	84534611	84534611	+	2.81851385284181e-05	0.0016717149665926	-26.6924776341405
OX371320.1	85902288	85902288	+	1.1092188716658e-06	0.000138308338137375	-34.8780487804878
OX371320.1	85902451	85902451	+	3.23107315542182e-12	1.47723413576953e-09	50.5235602094241
OX371320.1	88077583	88077583	-	2.95415944137462e-10	1.01297269344898e-07	-21.7032187828319
OX371320.1	92799990	92799990	-	0.00026578752533018	0.00848615516536237	-13.2289081885856
OX371320.1	116327961	116327961	+	4.8699007975977e-13	2.54457118644963e-10	49.2250733479253
OX371320.1	116328193	116328193	+	0.000125216252765634	0.00497812051481493	10.2272727272727
OX371320.1	118280578	118280578	+	9.15918046191102e-08	1.63860332961347e-05	72.3138520998538
OX371320.1	122761078	122761078	-	4.57592402990413e-06	0.000399551251654754	-16.0050626768214
OX371320.1	122761081	122761081	-	0.000649606953288867	0.0160178579989511	-11.9723457865431
OX371320.1	149114273	149114273	+	1.64276579641361e-05	0.00109467132812693	43.6185078697594
OX371320.1	151655511	151655511	+	0.00268417426978383	0.0411541288658669	35.394495412844
OX371320.1	151655598	151655598	+	0.000416321669596573	0.011793913238393	-10.3061986557132
OX371320.1	158489706	158489706	+	0.00199777090954222	0.0338686174173223	-20.2039074453801
OX371320.1	158489755	158489755	+	3.85563585434951e-05	0.00210132927819996	39.4127068215698
OX371320.1	194678948	194678948	-	0.00201373766507335	0.0339940823324609	19.7183098591549
OX371320.1	194679026	194679026	-	6.29363940139293e-05	0.00304221416564515	-20.0750469043152
OX371320.1	194679172	194679172	-	1.90849938889209e-05	0.00124404384587741	56.5555555555556
OX371320.1	194679286	194679286	-	0.000853332621692213	0.0190763224292004	-18.6932849364791
OX371320.1	211525859	211525859	+	5.49236666021609e-06	0.000456561594602037	18.9656269024233
OX371320.1	211525902	211525902	+	0.000533600988100264	0.0140184692778868	-34.808291678918
OX371320.1	211525934	211525934	+	8.20940583829098e-10	2.5827342428893e-07	76.8334990798212
OX371320.1	218342882	218342882	-	2.21612960338519e-05	0.00138164437321977	34.3694446274969
OX371320.1	218505639	218505639	-	0.00304861017532906	0.0450626489806861	-12.2865460654954
OX371320.1	219459406	219459406	+	1.4998705454692e-06	0.000180193140212575	-12.1530175314278
OX371320.1	236385075	236385075	+	0.00179707579605564	0.0316682863393623	-14.8786279988661
OX371320.1	239437000	239437000	+	2.06798991025593e-09	5.91950804619552e-07	-14.0248129694809
OX371320.1	239437187	239437187	+	0.000237833149413101	0.0078424599270959	-26.9864610084499
OX371320.1	240723489	240723489	-	5.05862672035943e-10	1.68202512674411e-07	32.7799069797794
OX371320.1	249715794	249715794	-	0.00222563370640536	0.0363230937636264	-12.5074930733322
OX371320.1	270946552	270946552	-	1.01311501957428e-07	1.80269421709009e-05	-37.1984925018985
OX371320.1	281028218	281028218	+	0.0022973102324519	0.037192681172188	-10.9984051036683
OX371320.1	282406516	282406516	+	3.97381570746711e-06	0.000368480414459249	-10.0783352773539
OX371320.1	283050705	283050705	+	2.16568359651334e-06	0.000237172521204379	-18.0374639769452
OX371320.1	283050735	283050735	+	6.45463194002013e-08	1.24254009696615e-05	-10.6042639837106
OX371320.1	283050751	283050751	+	1.8860227712179e-07	3.08877244735183e-05	-20.1262272089762
OX371320.1	283050765	283050765	+	1.4080695839978e-06	0.000170408107504194	-27.6162790697674
OX371320.1	283050911	283050911	+	0.00338315408255798	0.0484204678995333	-36.7194168030606
OX371320.1	286593983	286593983	-	0.00238047555278824	0.0379654955373908	10.0479628916966
OX371320.1	286808244	286808244	+	0.00136981169623439	0.0266341567952895	-12.1089235811989
OX371320.1	287047383	287047383	-	1.04184348832966e-05	0.000747179307906212	12.598749568243
OX371320.1	287635679	287635679	-	3.1107365898494e-05	0.00178707860599726	-40.5868791320563
OX371320.1	287635693	287635693	-	0.00095533660691089	0.0206893988320193	-27.9953917050691
OX371320.1	291043297	291043297	+	0.000983572596791431	0.021051874627617	-17.9954552832332
OX371320.1	301025964	301025964	-	6.88831560321701e-05	0.00323776926863097	11.3839285714286
OX371320.1	301025990	301025990	-	0.000835524856078274	0.0188512052694481	14.6290854680824
OX371320.1	301026163	301026163	-	0.000577574897416373	0.0148536566267427	23.7792781491866
OX371320.1	309602780	309602780	-	0.000999995418865479	0.0212785846217064	-14.7882845847037
OX371320.1	317501526	317501526	-	3.3733970846487e-08	6.94036838306765e-06	10.5926680502126
OX371320.1	317501548	317501548	-	0.000461369236078561	0.0126561736973149	17.6447461475471
OX371320.1	317501728	317501728	-	1.13650078364873e-05	0.000802821256519732	40.5646583166234
OX371320.1	319343576	319343576	+	3.85290217274574e-06	0.0003607119346604	-21.260610509481
OX371320.1	320522949	320522949	+	0.000960971470936409	0.0207337619184096	-15.1034151034151
OX371320.1	329841617	329841617	-	0.00182598711859792	0.0320139187864058	-32.3261514643272
OX371320.1	329841747	329841747	-	1.07875836841565e-16	1.18368995766989e-13	42.6685860473506
OX371320.1	350500774	350500774	-	1.27491556737324e-05	0.000885397155738661	-27.0867457298426
OX371320.1	352468067	352468067	-	5.20647476194666e-05	0.0026206019465078	-22.7792210219415
OX371320.1	362314110	362314110	+	0.000100937320983671	0.00430397275513897	-22.4948289854402
OX371320.1	367759089	367759089	+	0.000161943530832179	0.00604407797897117	13.5585076314302
OX371320.1	377594252	377594252	+	6.36490733993812e-10	2.03418244000003e-07	-31.9873171520041
OX371320.1	384014808	384014808	+	8.44928272965496e-05	0.00372185274364311	-18.7353637572573
OX371320.1	384494493	384494493	+	4.28847574365251e-05	0.00225508888729705	-21.533212010919
OX371320.1	406843460	406843460	+	1.48077153620823e-14	1.01550451909086e-11	10.7348990610953
OX371320.1	417051565	417051565	+	1.93265715408057e-06	0.000217874802943484	-17.3267326732673
OX371320.1	417051641	417051641	+	0.00176667903001134	0.031367720848342	-31.6450842343475
OX371320.1	417051852	417051852	-	3.79315336682228e-06	0.000359837124798909	-37.7744308828622
OX371320.1	430557249	430557249	+	0.0025351081279563	0.0395689884504027	-10.5104369053232
OX371320.1	436741143	436741143	+	7.47738518615637e-09	1.85068775870387e-06	-16.1895007518142
OX371320.1	436741336	436741336	+	0.000115006767007496	0.00470286546157385	60.0601370957568
OX371320.1	450801338	450801338	+	1.1861081267592e-05	0.000834283142891913	-10.6614017769003
OX371320.1	455007750	455007750	+	0.000798436754970958	0.0182394433590192	-29.1618121567816
OX371320.1	455180075	455180075	+	0.000547178562430526	0.0143093671759036	-17.3232141796805
OX371320.1	460407773	460407773	-	0.000596395280708538	0.0151834587321738	-17.2763377926421
OX371320.1	460407969	460407969	-	4.34677159949933e-06	0.000393097676905838	-13.2082424299142
OX371320.1	462659594	462659594	+	1.55079620313081e-05	0.00104824019281227	-24.0261335533977
OX371320.1	464371338	464371338	-	0.00164118508760673	0.0301309144703648	-19.4116129575715
OX371320.1	470192830	470192830	-	0.00265195512385105	0.0408122394651869	-23.5387024879793
OX371320.1	478481343	478481343	+	2.87824687971964e-09	7.89553997208507e-07	-26.9101548799173
OX371320.1	484854763	484854763	-	8.67955390089487e-09	2.07039570562896e-06	-32.1089511754069
OX371320.1	487199221	487199221	+	4.09140589265675e-06	0.000374955413514238	-23.6914038049469
OX371320.1	487199223	487199223	+	0.00128521513850567	0.0253942783391254	15.9045735391071
OX371320.1	492433167	492433167	+	6.34892752463642e-07	8.78129268163675e-05	-12.1152597402597
OX371320.1	500917868	500917868	+	4.75748489914461e-05	0.00243179292818134	13.0031464640651
OX371321.1	34102748	34102748	+	1.78125385890056e-05	0.00117271060873695	-16.6995629493867
OX371321.1	41375577	41375577	-	0.000200727158198825	0.00700754936218013	-27.1232676076967
OX371321.1	41851066	41851066	-	5.17852503092598e-06	0.000440484017230039	-45.2089704383282
OX371321.1	54817504	54817504	+	8.19337132992864e-05	0.00363981633703792	-34.5801416389652
OX371321.1	69513538	69513538	-	0.00215992876477486	0.0355681825354708	-10.0105374077977
OX371321.1	88173833	88173833	-	9.55155751142214e-05	0.00412082998591797	-22.6261893243025
OX371321.1	88173906	88173906	-	1.30470089022652e-05	0.000900383690776499	-27.7166049179524
OX371321.1	88174071	88174071	-	9.02701721012191e-05	0.00393058791940076	-10.095552020641
OX371321.1	106300075	106300075	+	6.71898064175949e-19	1.05322009136826e-15	-30.2003101576635
OX371321.1	193018621	193018621	+	7.95874444689363e-06	0.000598143640180688	-11.0089773614364
OX371321.1	197863856	197863856	+	0.0021081764705016	0.0349871135984041	-14.5687645687646
OX371321.1	197863871	197863871	+	5.38304451752782e-05	0.00268891823851632	-18.8734332759892
OX371321.1	197863875	197863875	+	0.000178255871814695	0.00646830693826344	-14.7359347545005
OX371321.1	197863880	197863880	+	0.000175257701295993	0.0063888751435429	-15.4456587310316
OX371321.1	197863884	197863884	+	7.19435082767052e-05	0.00333815176815773	-15.1612903225806
OX371321.1	197864064	197864064	+	0.000636040770500206	0.0158495588033132	-14.9256271932122
OX371321.1	222539013	222539013	-	0.00272623333404247	0.0414514916131803	-14.4729144729145
OX371321.1	222539018	222539018	-	0.00111759664621424	0.0229645330002125	-10.3860249502451
OX371321.1	231835260	231835260	-	0.000197975178804724	0.00697002238811259	13.0219845513963
OX371321.1	231835272	231835272	-	0.00320826380519903	0.0466681470702621	-19.248267655911
OX371321.1	260991575	260991575	-	0.00298521080443318	0.0443846120614568	-16.9576755794728
OX371321.1	267336603	267336603	+	6.24744533023531e-05	0.00302432592127627	-18.1222335716718
OX371321.1	277395494	277395494	+	1.97394569063923e-06	0.000221769909592514	-20.7602899261393
OX371321.1	282140182	282140182	-	1.17118685654294e-13	6.58372379427433e-11	10.58308111171
OX371321.1	282140212	282140212	-	0.000493393047518978	0.0132260359474329	-26.4896356379555
OX371321.1	288512473	288512473	-	3.01285285134465e-05	0.0017399553571026	-18.5755207553573
OX371321.1	293425513	293425513	+	1.2848184369311e-05	0.000890395979841392	-24.2082503073727
OX371321.1	296081883	296081883	-	3.64335602455507e-05	0.00201906456624942	13.7077048512026
OX371321.1	300683931	300683931	+	0.000661381920762608	0.0161711911390338	13.1764038570618
OX371321.1	420170645	420170645	+	0.000366426671009863	0.010694133263243	15.1136435983956
OX371321.1	420170841	420170841	+	0.000729588789223447	0.0172409850672378	-13.4346019611102
OX371321.1	431707773	431707773	+	6.1650255111443e-10	2.00931739655117e-07	-50.6386043533931
OX371321.1	441124041	441124041	-	0.00334967024650256	0.0481329608776815	14.5389313882465
OX371321.1	450184804	450184804	+	0.00326234300060232	0.0471837444329272	-24.1620752984389
OX371322.1	306196	306196	-	0.000871787993419222	0.0193902857017878	-20.383163222969
OX371322.1	306252	306252	-	0.000457200127489081	0.012599880565649	-10.0028011917798
OX371322.1	306356	306356	-	0.00200078929968968	0.0338797452094135	-10.977487220352
OX371322.1	6158330	6158330	+	4.12542441716407e-05	0.00219034227444599	-19.33256718529
OX371322.1	23408282	23408282	-	1.67006748466845e-08	3.61680815083806e-06	-21.2220487562258
OX371322.1	27068935	27068935	-	2.45458608823829e-05	0.00148803613956196	-17.4913778001926
OX371322.1	29720652	29720652	+	2.98034614180245e-06	0.00030754669451389	11.5825628457911
OX371322.1	48633943	48633943	-	6.37366227686647e-08	1.23417051408832e-05	-34.4943984535482
OX371322.1	48634066	48634066	-	2.294235229742e-06	0.000248427346650546	-17.2224797205677
OX371322.1	57039310	57039310	-	4.55144959837939e-06	0.000399533785520836	-28.4357244318182
OX371322.1	59167546	59167546	-	0.0017574131682728	0.0312887306919712	-19.2952260168494
OX371322.1	63602674	63602674	-	7.89329958501096e-07	0.000105195381580153	-12.5783958992914
OX371322.1	69340276	69340276	+	0.000308233833916375	0.00942981292429004	12.5415947201764
OX371322.1	69340442	69340442	+	1.04868598410059e-06	0.000132263495548184	17.7779489018045
OX371322.1	70665285	70665285	+	0.000122576511103184	0.00491558959263677	-14.3600447954203
OX371322.1	71078813	71078813	-	0.000773920807604129	0.0178549845250476	-27.3279114845243
OX371322.1	76979176	76979176	-	3.00351016446447e-06	0.000308968473923999	-29.0971243478476
OX371322.1	76979336	76979336	-	0.00262090063369279	0.040504753401326	-18.2981205153193
OX371322.1	78774743	78774743	-	3.87269236640369e-05	0.00210669565699786	-23.5717219973831
OX371322.1	82577624	82577624	-	1.47880580476968e-06	0.000178313218793395	23.8693383452778
OX371322.1	83684326	83684326	+	0.00216795090926834	0.0356467886179938	-20.9065306339338
OX371322.1	83684346	83684346	+	0.0012707389644755	0.0251632908957844	13.3479189200579
OX371322.1	83800569	83800569	+	0.000213296399032617	0.00727133639516994	10.8301954455801
OX371322.1	89016277	89016277	+	0.00213005076499377	0.0352418655461746	-10.4713804713805
OX371322.1	93321874	93321874	+	0.000714991284334485	0.0170428455925654	-14.6032674957327
OX371322.1	93321875	93321875	+	0.000659881184700772	0.0161711911390338	-18.3180440021768
OX371322.1	96758203	96758203	+	0.000399114394267026	0.0114443345017285	-26.5089283866829
OX371322.1	110119030	110119030	-	0.000238651959098493	0.0078424599270959	13.3911368015414
OX371322.1	116442696	116442696	+	0.000155864423847961	0.00587043935570323	-13.1477598137437
OX371322.1	153422706	153422706	+	4.65506512612731e-05	0.00239468623077153	13.0890203267499
OX371322.1	155228882	155228882	-	2.1025261571813e-05	0.0013309848248798	-28.5283351753648
OX371322.1	172302675	172302675	-	0.000405315859801811	0.011581802606034	-12.0450991687927
OX371322.1	172302699	172302699	-	2.41689006957583e-06	0.000259811138484637	20.0984078203158
OX371322.1	182672168	182672168	-	0.00341594327711217	0.0486718967231631	-11.432786856017
OX371322.1	190453769	190453769	+	0.00137735529506122	0.0267334602328905	-23.4230445752733
OX371322.1	192591609	192591609	+	0.0003131940325445	0.00954607326501193	18.3425911632103
OX371322.1	203103998	203103998	-	0.000811175434002318	0.0184735725186949	-19.3513851095151
OX371322.1	203104165	203104165	-	1.40442702897335e-05	0.000959151435131204	-16.7174760360508
OX371322.1	203104168	203104168	-	0.000858370043297093	0.0191306222952657	-15.3803533360069
OX371322.1	211390546	211390546	+	9.39403786587689e-07	0.000120794561382887	14.968152866242
OX371322.1	211390635	211390635	+	1.92382827933094e-13	1.03817725393971e-10	98.7281399046105
OX371322.1	215794915	215794915	+	2.77316145610191e-13	1.47237524117331e-10	-10.1607118086519
OX371322.1	219404831	219404831	-	0.000344926040049486	0.0102107169024874	-22.9403663981972
OX371322.1	240399101	240399101	+	0.00016369268986792	0.00608177856276564	-27.7177892251916
OX371322.1	242751907	242751907	+	4.07246107970041e-05	0.00218335126145316	-21.389207282634
OX371322.1	254476958	254476958	-	4.110016648844e-05	0.00218894358442747	-32.4269783043666
OX371322.1	300103045	300103045	-	0.001355704454427	0.0264066529932784	-21.9834217506631
OX371322.1	307001095	307001095	-	8.68198195841562e-06	0.000649533032883125	72.7004934089403
OX371322.1	307001112	307001112	-	0.000110444003746641	0.00458748736290345	-24.1799437675726
OX371322.1	318594855	318594855	-	2.10193945430094e-15	1.72979744343046e-12	51.2578616352201
OX371322.1	334613836	334613836	+	0.000254054790206279	0.00820707201033397	15.3240619260037
OX371322.1	342273772	342273772	-	0.00269118051539329	0.041179706270999	27.3224043715847
OX371322.1	342273893	342273893	-	1.76461298554692e-06	0.000204156987688218	-11.6431481272876
OX371322.1	342648196	342648196	-	2.70629123713347e-05	0.00161680622466898	-30.8977438707886
OX371322.1	373465521	373465521	+	0.000356663133523819	0.0104827502332429	-10.9347442680776
OX371322.1	373465615	373465615	+	0.000315573685327652	0.0095831114621508	-10.4304635761589
OX371322.1	379634442	379634442	+	8.07452554862872e-08	1.51841679250993e-05	-19.4511702986279
OX371322.1	379634489	379634489	+	2.88474653732063e-05	0.00169875556675792	-10.5050135203002
OX371322.1	389076689	389076689	+	3.22572251227702e-05	0.00183710596290317	10.4153308580489
OX371322.1	389076881	389076881	+	3.6888151746583e-05	0.00203398433917109	-30.5672185692783
OX371322.1	389076912	389076912	+	4.53954052538463e-12	2.01936682786416e-09	-37.800857237059
OX371322.1	392371810	392371810	+	3.67811121520147e-05	0.00203398433917109	-11.2125715760903
OX371322.1	392372000	392372000	+	0.000412383544017227	0.0117328362038403	-19.0174512496176
OX371322.1	394866517	394866517	+	0.000315441064463789	0.0095831114621508	-25.4613469708039
OX371322.1	407887817	407887817	-	3.42659117661638e-07	5.17417172918547e-05	-18.8918356177549
OX371322.1	408430020	408430020	-	2.50087461124237e-05	0.00151331054391899	-13.320772282934
OX371322.1	412118251	412118251	-	1.19915239104263e-05	0.000841659781666235	-17.3475933334111
OX371322.1	420147512	420147512	+	0.000189366176246152	0.00677562906863776	-17.254329939813
OX371322.1	421062692	421062692	+	3.6946687744897e-06	0.000355043969153089	-10.1526585133143
OX371322.1	421062693	421062693	+	3.97915396817693e-05	0.00214380151630346	-19.9790974023337
OX371322.1	421062829	421062829	+	0.00114002305351673	0.0232638248539472	-16.7490095250295
OX371322.1	439477828	439477828	-	0.000641771216739017	0.0158960893175813	-27.1217622063396
OX371322.1	439477840	439477840	-	0.00133595847003067	0.0261147522867158	-30.1021773825121
OX371322.1	439478000	439478000	-	0.000174675038432785	0.0063817692429105	-28.0792382263737
OX371322.1	439478024	439478024	-	0.000724219306843214	0.0171757485063569	-12.8274109094606
OX371322.1	439478075	439478075	-	1.532658635113e-05	0.00103811199027683	-33.917156634999
OX371322.1	458195268	458195268	-	1.87405501274073e-38	7.71129625844784e-35	56.7104685533671
OX371322.1	458195269	458195269	-	0.000365441034957957	0.0106835100218731	13.7728307644275
OX371323.1	16816777	16816777	-	1.38645070297877e-06	0.000168410894078546	14.0438101089345
OX371323.1	50110682	50110682	+	0.000240755058057946	0.00787793656419757	-17.5758580666556
OX371323.1	61441873	61441873	-	0.000244629544791184	0.00795725791255161	-17.687074829932
OX371323.1	80237830	80237830	+	9.22661811794525e-06	0.000679469650077127	-15.8669634038042
OX371323.1	99042856	99042856	-	0.00032107585727458	0.00968981949675853	10.0649248588459
OX371323.1	113803376	113803376	+	3.70379700851635e-05	0.0020363551170331	23.4354873151344
OX371323.1	123424717	123424717	-	0.00297088882830155	0.0442683875268375	-13.4188769679894
OX371323.1	130742915	130742915	-	2.63289166587213e-07	4.14688263136663e-05	-26.1428036325747
OX371323.1	132116077	132116077	-	8.52354306355818e-09	2.06308105678635e-06	-24.7569115966737
OX371323.1	139055745	139055745	-	1.77728891121347e-08	3.82385698093358e-06	-11.6894269894854
OX371323.1	142459304	142459304	-	1.01608825286105e-06	0.000129141761659816	-18.3471047281789
OX371323.1	142459484	142459484	-	4.60430456611679e-06	0.000399962991928492	-10.7576106126831
OX371323.1	156047974	156047974	-	4.14871646061521e-07	6.06968672556684e-05	-23.897449071522
OX371323.1	156048031	156048031	+	1.11603413536104e-07	1.97514768519783e-05	-18.5692046083862
OX371323.1	199852956	199852956	-	0.000726251237224548	0.017199155580871	-17.5571755288736
OX371323.1	329056353	329056353	+	0.00101350769968374	0.0214545471106916	-30.7179428831494
OX371323.1	367038164	367038164	+	1.71295024435916e-06	0.000199954268702651	23.1179308708376
OX371323.1	367038336	367038336	+	0.00030689319410332	0.00939753243038897	-18.4090322776454
OX371323.1	388241004	388241004	-	0.00107623748431905	0.0223377780339488	-29.5474581251837
OX371323.1	388241180	388241180	-	0.000380305525448146	0.0110008289844829	10.6164719740846
OX371323.1	421230503	421230503	+	0.00287160578038504	0.0431043625864765	-13.3608815426997
OX371323.1	421230510	421230510	+	0.000659639040354499	0.0161711911390338	-34.2942112482853
OX371323.1	421869085	421869085	+	8.89695993949009e-07	0.00011575936984487	-25.4964708274843
OX371323.1	426952488	426952488	+	0.00285536033814265	0.0429584541660253	-16.6148238573417
OX371323.1	429025353	429025353	-	4.42488316975054e-15	3.38741489607729e-12	-23.0349596619285
OX371323.1	439971135	439971135	-	4.13346289173006e-05	0.00219107620766144	-30.3970699377943
OX371323.1	483561309	483561309	-	0.00262026058740238	0.040504753401326	17.5601188437428
OX371323.1	487627733	487627733	+	4.43983614413296e-16	4.71455046304922e-13	-13.6751968503937
OX371323.1	487766871	487766871	+	7.37488164418069e-06	0.000561961221963398	-17.7158976784252
OX371323.1	487766883	487766883	+	5.68045577204247e-10	1.86989931644188e-07	-19.6315786468089
OX371323.1	491968550	491968550	-	0.000105117796147821	0.00443057663911014	-12.8404629917518
OX371324.1	1172249	1172249	-	7.19994844213426e-05	0.00333815176815773	-11.2112503575515
OX371324.1	1172273	1172273	-	1.24138920413896e-26	3.14340002255884e-23	24.4684896346142
OX371324.1	1172274	1172274	-	8.47730232006288e-15	6.06645359399188e-12	11.7528097337798
OX371324.1	14634638	14634638	-	8.93060358349738e-08	1.61526753438995e-05	-12.6781376518219
OX371324.1	29923649	29923649	+	5.242124197649e-05	0.00263451724804891	21.632386787254
OX371324.1	48075451	48075451	+	0.00318088559703947	0.046351827200193	-20.3031536290113
OX371324.1	61177103	61177103	+	1.63475016682394e-05	0.00109153963778998	17.4940898345154
OX371324.1	61177128	61177128	+	2.03222197223135e-06	0.000226769251565586	44.7813994423683
OX371324.1	63900712	63900712	+	3.28796172011805e-08	6.80713977633086e-06	-84.6774193548387
OX371324.1	70482876	70482876	-	1.52942269845601e-10	5.41351847014456e-08	58.4664945989867
OX371324.1	70482877	70482877	-	1.92707579012434e-06	0.000217874802943484	15.0410209662717
OX371324.1	70483119	70483119	-	1.62746211379981e-17	1.9583995237949e-14	92.5030794801057
OX371324.1	70483184	70483184	-	1.54169939822631e-15	1.33552230693337e-12	-53.0949425664635
OX371324.1	85497939	85497939	-	0.00149239631009015	0.0281046239313902	-39.1128822663086
OX371324.1	85497945	85497945	-	0.00262753355545356	0.0405217306769485	-29.9826171744638
OX371324.1	85498108	85498108	-	4.22837924791173e-06	0.000383444354307372	-52.3850737129669
OX371324.1	85498129	85498129	-	1.53287014593581e-14	1.02977969931341e-11	68.6626450666232
OX371324.1	95603201	95603201	-	0.000221508657487071	0.00743679438346154	-11.6071428571429
OX371324.1	95603300	95603300	-	0.00103034095294937	0.0216721331495207	-35.7110609480813
OX371324.1	110391402	110391402	+	7.29954602154511e-05	0.00335662271718115	22.7549988922122
OX371324.1	111011567	111011567	+	0.00246087876427638	0.038796698012828	11.6731517509728
OX371324.1	111011634	111011634	+	0.00274539414586754	0.0416658447527505	11.439842209073
OX371324.1	111011637	111011637	+	2.58690432237409e-10	8.963792636639e-08	31.8359375
OX371324.1	111011675	111011675	+	0.00210259877372604	0.0349837822771202	12.0315581854043
OX371324.1	111011775	111011775	+	0.000690186794785603	0.0165958017310138	13.519313304721
OX371324.1	111011780	111011780	+	0.000104064776594586	0.00439181657673449	20.4128810821724
OX371324.1	111011798	111011798	+	0.00225799170703454	0.0368146828668289	11.8110236220472
OX371324.1	111011803	111011803	+	0.00233594259562073	0.0375096787840002	11.8343195266272
OX371324.1	111011812	111011812	+	0.00242309736206483	0.0384403916497452	11.7878192534381
OX371324.1	111011864	111011864	+	0.00265867084028741	0.0408773699129907	11.6731517509728
OX371324.1	111427349	111427349	-	8.23113044829138e-08	1.51841679250993e-05	11.4905149051491
OX371324.1	112398971	112398971	+	0.000520387377927426	0.013792411259157	-25.8557534419603
OX371324.1	128971200	128971200	+	0.000495422889498177	0.0132696425775105	-19.4609786498331
OX371324.1	156914872	156914872	-	5.42024974837764e-16	5.57576369428327e-13	36.519561391634
OX371324.1	176903494	176903494	+	7.75743632902045e-05	0.00349574564197127	-13.1239786772752
OX371324.1	180592462	180592462	+	6.76215299326341e-09	1.71228747605502e-06	11.0582934251811
OX371324.1	183368880	183368880	-	1.17228456879541e-06	0.000145072953122957	-12.1365307486631
OX371324.1	183368928	183368928	-	0.000107228181035941	0.00450798245299667	-18.4032236367416
